"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain2-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 21:28:48 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 21:28:48
0,0,19-07 21:28:49
0,0,19-07 21:28:50
0,0,19-07 21:28:51
0,0,19-07 21:28:52
0,0,19-07 21:28:53
0,0,19-07 21:28:54
0,0,19-07 21:28:55
0,0,19-07 21:28:56
0,0,19-07 21:28:57
0,0,19-07 21:28:58
329656,0,19-07 21:28:59
742773,0,19-07 21:29:00
1160220,0,19-07 21:29:01
978098,0,19-07 21:29:02
1144140,0,19-07 21:29:03
880237,0,19-07 21:29:04
968303,0,19-07 21:29:05
1067144,0,19-07 21:29:06
1008196,0,19-07 21:29:07
1060250,0,19-07 21:29:08
1070408,0,19-07 21:29:09
1082908,0,19-07 21:29:10
1042320,0,19-07 21:29:11
976916,0,19-07 21:29:12
1071912,0,19-07 21:29:13
1052180,0,19-07 21:29:14
1070028,0,19-07 21:29:15
966989,0,19-07 21:29:16
969752,0,19-07 21:29:17
1111067,0,19-07 21:29:18
1135961,0,19-07 21:29:19
1110372,0,19-07 21:29:20
1131173,0,19-07 21:29:21
1075540,0,19-07 21:29:22
1148570,0,19-07 21:29:23
1082419,0,19-07 21:29:24
1070404,0,19-07 21:29:25
1109824,0,19-07 21:29:26
944947,0,19-07 21:29:27
779639,0,19-07 21:29:28
914695,2136,19-07 21:29:29
1023483,356,19-07 21:29:30
672706,356,19-07 21:29:31
1024643,0,19-07 21:29:32
1091656,0,19-07 21:29:33
1099861,0,19-07 21:29:34
1071818,0,19-07 21:29:35
1053708,0,19-07 21:29:36
966988,0,19-07 21:29:37
1051808,1068,19-07 21:29:38
1181652,0,19-07 21:29:39
1067698,1424,19-07 21:29:40
1022479,356,19-07 21:29:41
1072536,356,19-07 21:29:42
926226,356,19-07 21:29:43
1215545,356,19-07 21:29:44
1070792,356,19-07 21:29:45
1212317,0,19-07 21:29:46
867571,712,19-07 21:29:47
838078,356,19-07 21:29:48
1043124,356,19-07 21:29:49
1188300,0,19-07 21:29:50
1169161,0,19-07 21:29:51
1076413,0,19-07 21:29:52
1196120,0,19-07 21:29:53
885370,356,19-07 21:29:54
416682,1424,19-07 21:29:55
375985,712,19-07 21:29:56
598631,356,19-07 21:29:57
362541,356,19-07 21:29:58
779177,0,19-07 21:29:59
1101985,0,19-07 21:30:00
981140,0,19-07 21:30:01
1043894,0,19-07 21:30:02
906007,0,19-07 21:30:03
1020164,0,19-07 21:30:04
1117032,0,19-07 21:30:05
1065268,0,19-07 21:30:06
981498,0,19-07 21:30:07
1109980,0,19-07 21:30:08
1100480,0,19-07 21:30:09
1090208,0,19-07 21:30:10
1023436,0,19-07 21:30:11
969800,0,19-07 21:30:12
1043892,0,19-07 21:30:13
1107708,0,19-07 21:30:14
1109564,0,19-07 21:30:15
1098797,0,19-07 21:30:16
937128,0,19-07 21:30:17
1128500,0,19-07 21:30:18
1035856,0,19-07 21:30:19
1043797,0,19-07 21:30:20
1104824,0,19-07 21:30:21
1051870,0,19-07 21:30:22
1152995,0,19-07 21:30:23
1064904,0,19-07 21:30:24
1087972,0,19-07 21:30:25
1070088,0,19-07 21:30:26
775186,0,19-07 21:30:27
810527,2136,19-07 21:30:28
993872,356,19-07 21:30:29
652450,0,19-07 21:30:30
1048355,356,19-07 21:30:31
1034359,0,19-07 21:30:32
1135153,0,19-07 21:30:33
1084594,0,19-07 21:30:34
1079940,0,19-07 21:30:35
1044244,0,19-07 21:30:36
952977,1068,19-07 21:30:37
1159936,0,19-07 21:30:38
1023943,1424,19-07 21:30:39
1036607,356,19-07 21:30:40
1204146,0,19-07 21:30:41
844096,712,19-07 21:30:42
1156107,0,19-07 21:30:43
1058307,712,19-07 21:30:44
1097889,0,19-07 21:30:45
1047061,0,19-07 21:30:46
983463,0,19-07 21:30:47
823433,0,19-07 21:30:48
1193733,0,19-07 21:30:49
1139809,0,19-07 21:30:50
1178549,0,19-07 21:30:51
1093652,0,19-07 21:30:52
1170097,0,19-07 21:30:53
470422,712,19-07 21:30:54
424586,1780,19-07 21:30:55
517362,356,19-07 21:30:56
364917,356,19-07 21:30:57
490031,0,19-07 21:30:58
1066515,0,19-07 21:30:59
1048599,0,19-07 21:31:00
