"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain1-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 04:49:32 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 04:49:32
0,0,19-07 04:49:33
0,0,19-07 04:49:34
0,0,19-07 04:49:35
0,0,19-07 04:49:36
0,0,19-07 04:49:37
0,0,19-07 04:49:38
0,0,19-07 04:49:39
0,0,19-07 04:49:40
0,0,19-07 04:49:41
0,0,19-07 04:49:42
0,0,19-07 04:49:43
770773,0,19-07 04:49:44
1101975,0,19-07 04:49:45
958179,0,19-07 04:49:46
1022469,0,19-07 04:49:47
1074115,0,19-07 04:49:48
1105688,0,19-07 04:49:49
1129888,0,19-07 04:49:50
944980,0,19-07 04:49:51
1149458,0,19-07 04:49:52
1142500,0,19-07 04:49:53
1136528,0,19-07 04:49:54
1116356,0,19-07 04:49:55
950820,0,19-07 04:49:56
1138392,0,19-07 04:49:57
1135408,0,19-07 04:49:58
1140469,0,19-07 04:49:59
1152753,0,19-07 04:50:00
937027,0,19-07 04:50:01
1217811,0,19-07 04:50:02
1178145,0,19-07 04:50:03
1203881,0,19-07 04:50:04
1235278,0,19-07 04:50:05
1024900,0,19-07 04:50:06
1226091,0,19-07 04:50:07
1207048,0,19-07 04:50:08
1147672,0,19-07 04:50:09
969411,0,19-07 04:50:10
782504,712,19-07 04:50:11
1102792,356,19-07 04:50:12
741711,712,19-07 04:50:13
1189679,0,19-07 04:50:14
1209292,0,19-07 04:50:15
987021,0,19-07 04:50:16
1161458,0,19-07 04:50:17
1127012,0,19-07 04:50:18
1132408,0,19-07 04:50:19
1162310,1068,19-07 04:50:20
932002,712,19-07 04:50:21
1240144,0,19-07 04:50:22
1138980,712,19-07 04:50:23
1079081,0,19-07 04:50:24
1252591,356,19-07 04:50:25
957900,0,19-07 04:50:26
1236249,0,19-07 04:50:27
1092546,0,19-07 04:50:28
1023854,356,19-07 04:50:29
1147881,712,19-07 04:50:30
1047232,0,19-07 04:50:31
1248217,0,19-07 04:50:32
1249953,0,19-07 04:50:33
1238201,0,19-07 04:50:34
824330,1424,19-07 04:50:35
426447,1068,19-07 04:50:36
580965,356,19-07 04:50:37
546473,356,19-07 04:50:38
802398,0,19-07 04:50:39
1189469,0,19-07 04:50:40
912140,0,19-07 04:50:41
1206108,0,19-07 04:50:42
