"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 00:13:52 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 00:13:52
1175960,0,19-07 00:13:53
1171488,0,19-07 00:13:54
1156996,0,19-07 00:13:55
1207832,0,19-07 00:13:56
1185860,0,19-07 00:13:57
1221044,0,19-07 00:13:58
1191604,0,19-07 00:13:59
1197929,0,19-07 00:14:00
1216248,0,19-07 00:14:01
1163664,0,19-07 00:14:02
1201873,0,19-07 00:14:03
1237292,0,19-07 00:14:04
1229598,0,19-07 00:14:05
1243391,0,19-07 00:14:06
1231056,0,19-07 00:14:07
1152124,0,19-07 00:14:08
1001960,0,19-07 00:14:09
1026053,1424,19-07 00:14:10
1130819,0,19-07 00:14:11
724898,0,19-07 00:14:12
1163339,0,19-07 00:14:13
1202936,0,19-07 00:14:14
1208165,0,19-07 00:14:15
1159906,0,19-07 00:14:16
1141272,0,19-07 00:14:17
1141506,1068,19-07 00:14:18
1251271,0,19-07 00:14:19
1170213,1424,19-07 00:14:20
1096124,356,19-07 00:14:21
1165271,712,19-07 00:14:22
1239227,356,19-07 00:14:23
1260202,0,19-07 00:14:24
1183562,356,19-07 00:14:25
1115193,712,19-07 00:14:26
1073364,356,19-07 00:14:27
1162865,0,19-07 00:14:28
1233365,0,19-07 00:14:29
1257756,0,19-07 00:14:30
1252833,0,19-07 00:14:31
1245489,0,19-07 00:14:32
752722,2136,19-07 00:14:33
499195,356,19-07 00:14:34
681403,356,19-07 00:14:35
709145,0,19-07 00:14:36
1187552,0,19-07 00:14:37
1162494,0,19-07 00:14:38
