"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain15-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 04:49:32 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 04:49:32
0,0,19-07 04:49:33
0,0,19-07 04:49:34
0,0,19-07 04:49:35
0,0,19-07 04:49:36
0,0,19-07 04:49:37
0,0,19-07 04:49:38
0,0,19-07 04:49:39
0,0,19-07 04:49:40
0,0,19-07 04:49:41
0,0,19-07 04:49:42
158638,0,19-07 04:49:43
801559,0,19-07 04:49:44
1066936,0,19-07 04:49:45
938820,0,19-07 04:49:46
1080045,0,19-07 04:49:47
1016567,0,19-07 04:49:48
1042408,0,19-07 04:49:49
1097644,0,19-07 04:49:50
774536,0,19-07 04:49:51
559972,0,19-07 04:49:52
1062680,0,19-07 04:49:53
1145488,0,19-07 04:49:54
1100256,0,19-07 04:49:55
911720,0,19-07 04:49:56
1087412,0,19-07 04:49:57
1093228,0,19-07 04:49:58
1121956,0,19-07 04:49:59
1131160,0,19-07 04:50:00
931940,0,19-07 04:50:01
1131760,0,19-07 04:50:02
1086025,0,19-07 04:50:03
1112957,0,19-07 04:50:04
1191064,0,19-07 04:50:05
980990,0,19-07 04:50:06
1173031,0,19-07 04:50:07
1164860,0,19-07 04:50:08
1183564,0,19-07 04:50:09
1112586,0,19-07 04:50:10
726172,0,19-07 04:50:11
956298,712,19-07 04:50:12
1036435,356,19-07 04:50:13
698903,712,19-07 04:50:14
1135319,0,19-07 04:50:15
959524,0,19-07 04:50:16
1153389,0,19-07 04:50:17
1168490,0,19-07 04:50:18
1069700,0,19-07 04:50:19
1026028,0,19-07 04:50:20
941792,1068,19-07 04:50:21
1200574,0,19-07 04:50:22
1108373,0,19-07 04:50:23
1061523,712,19-07 04:50:24
1039112,1424,19-07 04:50:25
969945,0,19-07 04:50:26
1240071,356,19-07 04:50:27
1110370,712,19-07 04:50:28
1199917,0,19-07 04:50:29
1002606,712,19-07 04:50:30
755209,712,19-07 04:50:31
1175786,0,19-07 04:50:32
1188365,0,19-07 04:50:33
1196457,0,19-07 04:50:34
1210052,0,19-07 04:50:35
971981,0,19-07 04:50:36
753922,712,19-07 04:50:37
456797,0,19-07 04:50:38
596443,1424,19-07 04:50:39
514058,712,19-07 04:50:40
591003,0,19-07 04:50:41
1125252,0,19-07 04:50:42
1104336,0,19-07 04:50:43
1162087,0,19-07 04:50:44
1000542,0,19-07 04:50:45
860747,0,19-07 04:50:46
