"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain27-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 04:49:32 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 04:49:32
0,0,19-07 04:49:33
0,0,19-07 04:49:34
0,0,19-07 04:49:35
0,0,19-07 04:49:36
0,0,19-07 04:49:37
0,0,19-07 04:49:38
0,0,19-07 04:49:39
0,0,19-07 04:49:40
0,0,19-07 04:49:41
0,0,19-07 04:49:42
7160,0,19-07 04:49:43
1011394,0,19-07 04:49:44
1082535,0,19-07 04:49:45
992168,0,19-07 04:49:46
879754,0,19-07 04:49:47
0,0,19-07 04:49:48
0,0,19-07 04:49:49
163521,0,19-07 04:49:50
545920,0,19-07 04:49:51
1147838,0,19-07 04:49:52
1158480,0,19-07 04:49:53
1151048,0,19-07 04:49:54
1136716,0,19-07 04:49:55
943600,0,19-07 04:49:56
1148452,0,19-07 04:49:57
1122228,0,19-07 04:49:58
1118809,0,19-07 04:49:59
1175369,0,19-07 04:50:00
960647,0,19-07 04:50:01
1228020,0,19-07 04:50:02
1179628,0,19-07 04:50:03
1208165,0,19-07 04:50:04
1225390,0,19-07 04:50:05
1024588,0,19-07 04:50:06
1229619,0,19-07 04:50:07
1215140,0,19-07 04:50:08
1165558,0,19-07 04:50:09
987352,0,19-07 04:50:10
817138,1068,19-07 04:50:11
1103716,0,19-07 04:50:12
733258,712,19-07 04:50:13
1200831,0,19-07 04:50:14
1197620,0,19-07 04:50:15
994745,0,19-07 04:50:16
1143850,0,19-07 04:50:17
1130168,0,19-07 04:50:18
1129636,0,19-07 04:50:19
1196880,1068,19-07 04:50:20
911354,712,19-07 04:50:21
1178057,0,19-07 04:50:22
1211364,0,19-07 04:50:23
1085672,1068,19-07 04:50:24
1261195,356,19-07 04:50:25
947728,356,19-07 04:50:26
1260235,0,19-07 04:50:27
1091779,356,19-07 04:50:28
977790,1424,19-07 04:50:29
1186888,0,19-07 04:50:30
1044477,0,19-07 04:50:31
1245524,0,19-07 04:50:32
1251333,0,19-07 04:50:33
1245801,0,19-07 04:50:34
724018,1780,19-07 04:50:35
436656,712,19-07 04:50:36
664415,0,19-07 04:50:37
435030,356,19-07 04:50:38
1084346,0,19-07 04:50:39
1193768,0,19-07 04:50:40
908514,0,19-07 04:50:41
1179961,0,19-07 04:50:42
981096,0,19-07 04:50:43
1113383,0,19-07 04:50:44
1164484,0,19-07 04:50:45
989216,0,19-07 04:50:46
1182758,0,19-07 04:50:47
1170160,0,19-07 04:50:48
1167108,0,19-07 04:50:49
1174316,0,19-07 04:50:50
