"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain18-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 00:13:52 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 00:13:52
1079168,0,19-07 00:13:53
1085868,0,19-07 00:13:54
1099060,0,19-07 00:13:55
1085736,0,19-07 00:13:56
1125132,0,19-07 00:13:57
1133820,0,19-07 00:13:58
1067124,0,19-07 00:13:59
1084527,0,19-07 00:14:00
1106053,0,19-07 00:14:01
1114024,0,19-07 00:14:02
1106733,0,19-07 00:14:03
1140641,0,19-07 00:14:04
1170976,0,19-07 00:14:05
1190686,0,19-07 00:14:06
1141263,0,19-07 00:14:07
1114164,0,19-07 00:14:08
1131420,0,19-07 00:14:09
1047970,0,19-07 00:14:10
794032,0,19-07 00:14:11
824597,2136,19-07 00:14:12
1010798,356,19-07 00:14:13
639614,356,19-07 00:14:14
1088958,0,19-07 00:14:15
1071776,0,19-07 00:14:16
1119169,0,19-07 00:14:17
1107870,0,19-07 00:14:18
1018404,0,19-07 00:14:19
1046112,0,19-07 00:14:20
1007283,0,19-07 00:14:21
1176980,0,19-07 00:14:22
1105838,712,19-07 00:14:23
1009387,1068,19-07 00:14:24
1184367,0,19-07 00:14:25
993930,1424,19-07 00:14:26
1213051,356,19-07 00:14:27
1064420,356,19-07 00:14:28
1235517,0,19-07 00:14:29
949077,712,19-07 00:14:30
807139,356,19-07 00:14:31
1109569,356,19-07 00:14:32
1223665,0,19-07 00:14:33
1141376,0,19-07 00:14:34
1196185,0,19-07 00:14:35
