"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain6-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 00:13:52 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 00:13:52
1115464,0,19-07 00:13:53
1125048,0,19-07 00:13:54
1130756,0,19-07 00:13:55
1120840,0,19-07 00:13:56
1184672,0,19-07 00:13:57
1174588,0,19-07 00:13:58
1149656,0,19-07 00:13:59
1135485,0,19-07 00:14:00
1160067,0,19-07 00:14:01
1210228,0,19-07 00:14:02
1129185,0,19-07 00:14:03
1127305,0,19-07 00:14:04
1214835,0,19-07 00:14:05
1154523,0,19-07 00:14:06
1206351,0,19-07 00:14:07
1149472,0,19-07 00:14:08
1111854,0,19-07 00:14:09
982273,0,19-07 00:14:10
847930,356,19-07 00:14:11
1056888,356,19-07 00:14:12
652170,712,19-07 00:14:13
1128130,0,19-07 00:14:14
1162796,0,19-07 00:14:15
1176317,0,19-07 00:14:16
1093094,0,19-07 00:14:17
1102152,0,19-07 00:14:18
1111256,0,19-07 00:14:19
1142054,1068,19-07 00:14:20
1114593,712,19-07 00:14:21
1229184,0,19-07 00:14:22
1091937,0,19-07 00:14:23
1019469,1068,19-07 00:14:24
1224382,356,19-07 00:14:25
1178444,0,19-07 00:14:26
1182602,356,19-07 00:14:27
1086314,0,19-07 00:14:28
1032190,0,19-07 00:14:29
1150005,356,19-07 00:14:30
1233245,0,19-07 00:14:31
1239768,0,19-07 00:14:32
