"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain28-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 04:49:32 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 04:49:32
0,0,19-07 04:49:33
0,0,19-07 04:49:34
0,0,19-07 04:49:35
0,0,19-07 04:49:36
0,0,19-07 04:49:37
0,0,19-07 04:49:38
0,0,19-07 04:49:39
0,0,19-07 04:49:40
0,0,19-07 04:49:41
0,0,19-07 04:49:42
0,0,19-07 04:49:43
359604,0,19-07 04:49:44
1097033,0,19-07 04:49:45
967391,0,19-07 04:49:46
1029601,0,19-07 04:49:47
1127053,0,19-07 04:49:48
1131959,0,19-07 04:49:49
1129558,0,19-07 04:49:50
956620,0,19-07 04:49:51
1150798,0,19-07 04:49:52
1135360,0,19-07 04:49:53
1135068,0,19-07 04:49:54
1117816,0,19-07 04:49:55
950820,0,19-07 04:49:56
1152912,0,19-07 04:49:57
1149768,0,19-07 04:49:58
1133209,0,19-07 04:49:59
1166729,0,19-07 04:50:00
951915,0,19-07 04:50:01
1218252,0,19-07 04:50:02
1179492,0,19-07 04:50:03
1208029,0,19-07 04:50:04
1226862,0,19-07 04:50:05
1036208,0,19-07 04:50:06
1217459,0,19-07 04:50:07
1208424,0,19-07 04:50:08
1142728,0,19-07 04:50:09
930819,0,19-07 04:50:10
786920,1068,19-07 04:50:11
1100212,356,19-07 04:50:12
747391,712,19-07 04:50:13
1191307,0,19-07 04:50:14
1194520,0,19-07 04:50:15
998537,0,19-07 04:50:16
1154342,0,19-07 04:50:17
1129864,0,19-07 04:50:18
1111872,0,19-07 04:50:19
1191242,1068,19-07 04:50:20
919142,712,19-07 04:50:21
1238764,0,19-07 04:50:22
1121908,0,19-07 04:50:23
1083293,356,19-07 04:50:24
1255431,356,19-07 04:50:25
959983,356,19-07 04:50:26
1241306,0,19-07 04:50:27
1098082,0,19-07 04:50:28
1018047,1068,19-07 04:50:29
1152572,356,19-07 04:50:30
1042812,0,19-07 04:50:31
1242537,0,19-07 04:50:32
1254213,0,19-07 04:50:33
1242461,0,19-07 04:50:34
821353,1780,19-07 04:50:35
437413,712,19-07 04:50:36
599755,356,19-07 04:50:37
522659,356,19-07 04:50:38
855045,0,19-07 04:50:39
1182863,0,19-07 04:50:40
930209,0,19-07 04:50:41
1191429,0,19-07 04:50:42
994838,0,19-07 04:50:43
1092783,0,19-07 04:50:44
1167284,0,19-07 04:50:45
987876,0,19-07 04:50:46
1184298,0,19-07 04:50:47
1170000,0,19-07 04:50:48
1175908,0,19-07 04:50:49
1177156,0,19-07 04:50:50
