"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain7-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 21:28:48 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 21:28:48
0,0,19-07 21:28:49
0,0,19-07 21:28:50
0,0,19-07 21:28:51
0,0,19-07 21:28:52
0,0,19-07 21:28:53
0,0,19-07 21:28:54
0,0,19-07 21:28:55
0,0,19-07 21:28:56
0,0,19-07 21:28:57
0,0,19-07 21:28:58
114400,0,19-07 21:28:59
546573,0,19-07 21:29:00
1145079,0,19-07 21:29:01
1029630,0,19-07 21:29:02
1119702,0,19-07 21:29:03
932145,0,19-07 21:29:04
1055623,0,19-07 21:29:05
1123764,0,19-07 21:29:06
1008156,0,19-07 21:29:07
1084038,0,19-07 21:29:08
1128100,0,19-07 21:29:09
1125088,0,19-07 21:29:10
1079856,0,19-07 21:29:11
975640,0,19-07 21:29:12
1119332,0,19-07 21:29:13
1141128,0,19-07 21:29:14
1103256,0,19-07 21:29:15
1001704,0,19-07 21:29:16
1011030,0,19-07 21:29:17
1156486,0,19-07 21:29:18
1104861,0,19-07 21:29:19
1141249,0,19-07 21:29:20
1131284,0,19-07 21:29:21
1034466,0,19-07 21:29:22
1198583,0,19-07 21:29:23
1146392,0,19-07 21:29:24
1160548,0,19-07 21:29:25
1115879,0,19-07 21:29:26
785482,0,19-07 21:29:27
1008582,1780,19-07 21:29:28
1049101,0,19-07 21:29:29
735502,712,19-07 21:29:30
1108703,0,19-07 21:29:31
1076848,0,19-07 21:29:32
1119933,0,19-07 21:29:33
1096446,0,19-07 21:29:34
1071460,0,19-07 21:29:35
1045632,0,19-07 21:29:36
1041776,1068,19-07 21:29:37
1078946,1068,19-07 21:29:38
1161745,0,19-07 21:29:39
1117913,712,19-07 21:29:40
1024001,712,19-07 21:29:41
1096178,356,19-07 21:29:42
1160100,0,19-07 21:29:43
1157429,356,19-07 21:29:44
1038703,712,19-07 21:29:45
1000013,356,19-07 21:29:46
893849,356,19-07 21:29:47
1153441,0,19-07 21:29:48
1206061,0,19-07 21:29:49
1240133,0,19-07 21:29:50
1222320,0,19-07 21:29:51
961112,0,19-07 21:29:52
530466,0,19-07 21:29:53
455806,1424,19-07 21:29:54
614108,1068,19-07 21:29:55
423103,0,19-07 21:29:56
1008822,0,19-07 21:29:57
1144350,0,19-07 21:29:58
1065175,0,19-07 21:29:59
1091484,0,19-07 21:30:00
886087,0,19-07 21:30:01
945023,0,19-07 21:30:02
1118044,0,19-07 21:30:03
1140256,0,19-07 21:30:04
1079458,0,19-07 21:30:05
1097640,0,19-07 21:30:06
1027868,0,19-07 21:30:07
1150996,0,19-07 21:30:08
1112080,0,19-07 21:30:09
1064212,0,19-07 21:30:10
1116508,0,19-07 21:30:11
991316,0,19-07 21:30:12
1094586,0,19-07 21:30:13
1132644,0,19-07 21:30:14
1106670,0,19-07 21:30:15
1147669,0,19-07 21:30:16
1060997,0,19-07 21:30:17
1132220,0,19-07 21:30:18
1157142,0,19-07 21:30:19
1126595,0,19-07 21:30:20
1079720,0,19-07 21:30:21
1054964,0,19-07 21:30:22
1112690,0,19-07 21:30:23
905509,0,19-07 21:30:24
969490,2136,19-07 21:30:25
1020231,356,19-07 21:30:26
616854,356,19-07 21:30:27
1177747,0,19-07 21:30:28
1194676,0,19-07 21:30:29
1170517,0,19-07 21:30:30
1111010,0,19-07 21:30:31
993364,0,19-07 21:30:32
1095776,0,19-07 21:30:33
1122826,1068,19-07 21:30:34
1071292,712,19-07 21:30:35
1174046,356,19-07 21:30:36
1031984,712,19-07 21:30:37
1071733,712,19-07 21:30:38
1197131,356,19-07 21:30:39
1114618,356,19-07 21:30:40
1201687,0,19-07 21:30:41
915302,712,19-07 21:30:42
1000246,356,19-07 21:30:43
1040229,0,19-07 21:30:44
1170612,0,19-07 21:30:45
1177721,0,19-07 21:30:46
1019397,0,19-07 21:30:47
1157092,0,19-07 21:30:48
1096777,0,19-07 21:30:49
515696,2136,19-07 21:30:50
413767,356,19-07 21:30:51
609509,356,19-07 21:30:52
454866,356,19-07 21:30:53
1029934,0,19-07 21:30:54
1133473,0,19-07 21:30:55
1009128,0,19-07 21:30:56
1071140,0,19-07 21:30:57
951615,0,19-07 21:30:58
1030523,0,19-07 21:30:59
1051284,0,19-07 21:31:00
1114016,0,19-07 21:31:01
1033418,0,19-07 21:31:02
