"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain14-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 21:28:49 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 21:28:49
0,0,19-07 21:28:50
0,0,19-07 21:28:51
0,0,19-07 21:28:52
0,0,19-07 21:28:53
0,0,19-07 21:28:54
0,0,19-07 21:28:55
0,0,19-07 21:28:56
0,0,19-07 21:28:57
0,0,19-07 21:28:58
0,0,19-07 21:28:59
0,0,19-07 21:29:00
0,0,19-07 21:29:01
324156,0,19-07 21:29:02
1097461,0,19-07 21:29:03
1160030,0,19-07 21:29:04
1184303,0,19-07 21:29:05
1055725,0,19-07 21:29:06
1103092,0,19-07 21:29:07
1092812,0,19-07 21:29:08
1198948,0,19-07 21:29:09
1190850,0,19-07 21:29:10
1202588,0,19-07 21:29:11
1200568,0,19-07 21:29:12
1091536,0,19-07 21:29:13
1202120,0,19-07 21:29:14
1199232,0,19-07 21:29:15
1200708,0,19-07 21:29:16
1183129,0,19-07 21:29:17
1116022,0,19-07 21:29:18
1220656,0,19-07 21:29:19
1246151,0,19-07 21:29:20
1209775,0,19-07 21:29:21
1240917,0,19-07 21:29:22
1131426,0,19-07 21:29:23
1239911,0,19-07 21:29:24
1205020,0,19-07 21:29:25
1232640,0,19-07 21:29:26
1200046,0,19-07 21:29:27
882022,0,19-07 21:29:28
1122609,712,19-07 21:29:29
817889,0,19-07 21:29:30
1148943,712,19-07 21:29:31
1223892,0,19-07 21:29:32
1121317,0,19-07 21:29:33
1199478,0,19-07 21:29:34
1171108,0,19-07 21:29:35
1157040,0,19-07 21:29:36
1218306,1068,19-07 21:29:37
1046092,1424,19-07 21:29:38
1232412,356,19-07 21:29:39
1196505,0,19-07 21:29:40
1125508,712,19-07 21:29:41
1267005,356,19-07 21:29:42
1072152,356,19-07 21:29:43
1270680,0,19-07 21:29:44
1150930,356,19-07 21:29:45
1021588,712,19-07 21:29:46
1254860,0,19-07 21:29:47
1136561,0,19-07 21:29:48
1269881,0,19-07 21:29:49
1272284,0,19-07 21:29:50
1164438,356,19-07 21:29:51
647464,1068,19-07 21:29:52
548620,1068,19-07 21:29:53
634667,0,19-07 21:29:54
807149,0,19-07 21:29:55
1230759,0,19-07 21:29:56
1171599,0,19-07 21:29:57
1117779,0,19-07 21:29:58
1047298,0,19-07 21:29:59
1141043,0,19-07 21:30:00
1193524,0,19-07 21:30:01
1199796,0,19-07 21:30:02
1092798,0,19-07 21:30:03
1189060,0,19-07 21:30:04
1204788,0,19-07 21:30:05
1204816,0,19-07 21:30:06
1184752,0,19-07 21:30:07
1085760,0,19-07 21:30:08
1199344,0,19-07 21:30:09
1174806,0,19-07 21:30:10
1197848,0,19-07 21:30:11
1188625,0,19-07 21:30:12
1074142,0,19-07 21:30:13
1227125,0,19-07 21:30:14
1233180,0,19-07 21:30:15
1250102,0,19-07 21:30:16
1250571,0,19-07 21:30:17
1135696,0,19-07 21:30:18
1214229,0,19-07 21:30:19
1091973,0,19-07 21:30:20
1016774,2136,19-07 21:30:21
1141700,0,19-07 21:30:22
658994,712,19-07 21:30:23
1228435,0,19-07 21:30:24
1223596,0,19-07 21:30:25
1212529,0,19-07 21:30:26
1159366,0,19-07 21:30:27
1074656,0,19-07 21:30:28
1174062,1068,19-07 21:30:29
1254661,0,19-07 21:30:30
1188298,1068,19-07 21:30:31
1155568,712,19-07 21:30:32
1101186,356,19-07 21:30:33
1188182,356,19-07 21:30:34
1262827,356,19-07 21:30:35
1200422,356,19-07 21:30:36
1175212,356,19-07 21:30:37
1055859,356,19-07 21:30:38
1064081,356,19-07 21:30:39
1259576,0,19-07 21:30:40
1268057,0,19-07 21:30:41
1265541,0,19-07 21:30:42
1148569,0,19-07 21:30:43
963444,1780,19-07 21:30:44
579836,356,19-07 21:30:45
718520,356,19-07 21:30:46
437794,356,19-07 21:30:47
1081794,0,19-07 21:30:48
1158919,0,19-07 21:30:49
1194282,0,19-07 21:30:50
1076216,0,19-07 21:30:51
1093165,0,19-07 21:30:52
1087069,0,19-07 21:30:53
1197688,0,19-07 21:30:54
1185770,0,19-07 21:30:55
1196148,0,19-07 21:30:56
1170068,0,19-07 21:30:57
1085720,0,19-07 21:30:58
1194836,0,19-07 21:30:59
1194772,0,19-07 21:31:00
1190528,0,19-07 21:31:01
1203316,0,19-07 21:31:02
1074901,0,19-07 21:31:03
1190631,0,19-07 21:31:04
