"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain20-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 00:13:52 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 00:13:52
1079688,0,19-07 00:13:53
1077108,0,19-07 00:13:54
1078740,0,19-07 00:13:55
1130716,0,19-07 00:13:56
1157172,0,19-07 00:13:57
1116508,0,19-07 00:13:58
1114656,0,19-07 00:13:59
1106306,0,19-07 00:14:00
1079004,0,19-07 00:14:01
1096350,0,19-07 00:14:02
1032665,0,19-07 00:14:03
1151645,0,19-07 00:14:04
1172656,0,19-07 00:14:05
1144466,0,19-07 00:14:06
1132431,0,19-07 00:14:07
1135828,0,19-07 00:14:08
1133048,0,19-07 00:14:09
1034598,0,19-07 00:14:10
766157,0,19-07 00:14:11
831088,2136,19-07 00:14:12
1027942,356,19-07 00:14:13
703929,0,19-07 00:14:14
1142419,0,19-07 00:14:15
1107536,0,19-07 00:14:16
1110009,0,19-07 00:14:17
1086138,0,19-07 00:14:18
1043384,0,19-07 00:14:19
1062640,0,19-07 00:14:20
1097253,1068,19-07 00:14:21
1162403,0,19-07 00:14:22
1109083,356,19-07 00:14:23
1063935,712,19-07 00:14:24
981676,1424,19-07 00:14:25
1142075,0,19-07 00:14:26
1204633,356,19-07 00:14:27
1053478,356,19-07 00:14:28
1183340,0,19-07 00:14:29
1033267,0,19-07 00:14:30
832911,1424,19-07 00:14:31
1177420,0,19-07 00:14:32
1213489,0,19-07 00:14:33
1129913,0,19-07 00:14:34
1217204,0,19-07 00:14:35
1212585,0,19-07 00:14:36
