"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain8-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 00:13:52 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 00:13:52
1125100,0,19-07 00:13:53
1129348,0,19-07 00:13:54
1126416,0,19-07 00:13:55
1133780,0,19-07 00:13:56
1162892,0,19-07 00:13:57
1144128,0,19-07 00:13:58
1157039,0,19-07 00:13:59
1145662,0,19-07 00:14:00
1097927,0,19-07 00:14:01
1180000,0,19-07 00:14:02
1126957,0,19-07 00:14:03
1171977,0,19-07 00:14:04
1202568,0,19-07 00:14:05
1194894,0,19-07 00:14:06
1184851,0,19-07 00:14:07
1131956,0,19-07 00:14:08
1132630,0,19-07 00:14:09
984836,0,19-07 00:14:10
814547,1780,19-07 00:14:11
1051123,356,19-07 00:14:12
676447,712,19-07 00:14:13
1165882,0,19-07 00:14:14
1167160,0,19-07 00:14:15
1166169,0,19-07 00:14:16
1132862,0,19-07 00:14:17
1097648,0,19-07 00:14:18
1095044,0,19-07 00:14:19
1128682,1068,19-07 00:14:20
1090680,0,19-07 00:14:21
1212386,0,19-07 00:14:22
1043440,356,19-07 00:14:23
1047826,712,19-07 00:14:24
1213138,356,19-07 00:14:25
1221650,0,19-07 00:14:26
1085340,0,19-07 00:14:27
1059537,0,19-07 00:14:28
1050582,0,19-07 00:14:29
944920,1068,19-07 00:14:30
1233629,0,19-07 00:14:31
1234445,0,19-07 00:14:32
