"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain17-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 00:13:52 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 00:13:52
1110700,0,19-07 00:13:53
1109148,0,19-07 00:13:54
1111736,0,19-07 00:13:55
1139700,0,19-07 00:13:56
1155712,0,19-07 00:13:57
1136708,0,19-07 00:13:58
1132795,0,19-07 00:13:59
1146866,0,19-07 00:14:00
1117524,0,19-07 00:14:01
1193635,0,19-07 00:14:02
1127489,0,19-07 00:14:03
1166661,0,19-07 00:14:04
1200646,0,19-07 00:14:05
1203440,0,19-07 00:14:06
1125779,0,19-07 00:14:07
1142620,0,19-07 00:14:08
1126278,0,19-07 00:14:09
976301,0,19-07 00:14:10
757354,2136,19-07 00:14:11
1037431,356,19-07 00:14:12
683582,356,19-07 00:14:13
1149083,0,19-07 00:14:14
1171472,0,19-07 00:14:15
1170429,0,19-07 00:14:16
1126342,0,19-07 00:14:17
1068308,0,19-07 00:14:18
1080220,0,19-07 00:14:19
1120173,1068,19-07 00:14:20
1142625,356,19-07 00:14:21
1186713,712,19-07 00:14:22
1026490,712,19-07 00:14:23
1033051,712,19-07 00:14:24
1184977,0,19-07 00:14:25
1231507,356,19-07 00:14:26
1100711,356,19-07 00:14:27
1137963,0,19-07 00:14:28
1060445,712,19-07 00:14:29
880447,712,19-07 00:14:30
1192541,0,19-07 00:14:31
1233081,0,19-07 00:14:32
1234613,0,19-07 00:14:33
1168728,0,19-07 00:14:34
1021466,0,19-07 00:14:35
