"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 05:32:54 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 05:32:54
0,0,23-07 05:32:55
0,0,23-07 05:32:56
0,0,23-07 05:32:57
0,0,23-07 05:32:58
0,0,23-07 05:32:59
0,0,23-07 05:33:00
0,0,23-07 05:33:01
0,0,23-07 05:33:02
0,0,23-07 05:33:03
0,0,23-07 05:33:04
0,0,23-07 05:33:05
153842,0,23-07 05:33:06
1362355,0,23-07 05:33:07
2132878,0,23-07 05:33:08
2045502,0,23-07 05:33:09
1378512,0,23-07 05:33:10
1853737,0,23-07 05:33:11
1999274,0,23-07 05:33:12
2028475,0,23-07 05:33:13
1051785,356,23-07 05:33:14
1362747,0,23-07 05:33:15
1487688,0,23-07 05:33:16
971372,0,23-07 05:33:17
1418183,0,23-07 05:33:18
1555431,712,23-07 05:33:19
1594853,1424,23-07 05:33:20
1492796,712,23-07 05:33:21
318781,356,23-07 05:33:22
466423,356,23-07 05:33:23
463348,0,23-07 05:33:24
1672991,0,23-07 05:33:25
1400381,0,23-07 05:33:26
2783740,0,23-07 05:33:27
2377516,0,23-07 05:33:28
953903,0,23-07 05:33:29
2303972,0,23-07 05:33:30
2235542,0,23-07 05:33:31
859064,2136,23-07 05:33:32
1661507,0,23-07 05:33:33
1532945,0,23-07 05:33:34
1675436,1068,23-07 05:33:35
1202348,0,23-07 05:33:36
1253733,712,23-07 05:33:37
2063942,0,23-07 05:33:38
1383330,356,23-07 05:33:39
269276,356,23-07 05:33:40
303220,0,23-07 05:33:41
712292,712,23-07 05:33:42
1209043,0,23-07 05:33:43
1349052,0,23-07 05:33:44
2113940,0,23-07 05:33:45
2726580,0,23-07 05:33:46
1760763,0,23-07 05:33:47
1743814,0,23-07 05:33:48
2145253,0,23-07 05:33:49
2058683,0,23-07 05:33:50
1793194,712,23-07 05:33:51
2314040,0,23-07 05:33:52
1768424,0,23-07 05:33:53
1201318,356,23-07 05:33:54
1713672,0,23-07 05:33:55
1364957,356,23-07 05:33:56
2143474,0,23-07 05:33:57
857830,1068,23-07 05:33:58
315459,1068,23-07 05:33:59
667645,356,23-07 05:34:00
515705,356,23-07 05:34:01
1366409,0,23-07 05:34:02
1442658,0,23-07 05:34:03
1817076,0,23-07 05:34:04
2773056,0,23-07 05:34:05
2327947,0,23-07 05:34:06
1583492,0,23-07 05:34:07
2645096,0,23-07 05:34:08
2228740,0,23-07 05:34:09
929948,1068,23-07 05:34:10
2184207,0,23-07 05:34:11
2115842,0,23-07 05:34:12
1157010,0,23-07 05:34:13
1456759,356,23-07 05:34:14
1170739,0,23-07 05:34:15
2197121,356,23-07 05:34:16
282023,1780,23-07 05:34:17
310955,356,23-07 05:34:18
371423,356,23-07 05:34:19
1602697,0,23-07 05:34:20
1287959,0,23-07 05:34:21
1729088,0,23-07 05:34:22
1853340,0,23-07 05:34:23
1955012,0,23-07 05:34:24
1581214,0,23-07 05:34:25
1973696,0,23-07 05:34:26
2866566,0,23-07 05:34:27
2187251,0,23-07 05:34:28
1006804,356,23-07 05:34:29
2753592,0,23-07 05:34:30
1436566,0,23-07 05:34:31
1314162,0,23-07 05:34:32
1896978,356,23-07 05:34:33
1243217,356,23-07 05:34:34
1778928,0,23-07 05:34:35
2347278,0,23-07 05:34:36
269331,2136,23-07 05:34:37
303517,356,23-07 05:34:38
442734,356,23-07 05:34:39
413853,356,23-07 05:34:40
1107175,0,23-07 05:34:41
1012337,0,23-07 05:34:42
1630913,0,23-07 05:34:43
1610260,0,23-07 05:34:44
1765002,0,23-07 05:34:45
2015427,0,23-07 05:34:46
2445825,0,23-07 05:34:47
1460442,0,23-07 05:34:48
679718,712,23-07 05:34:49
1909959,0,23-07 05:34:50
2385061,0,23-07 05:34:51
1461113,0,23-07 05:34:52
1531735,0,23-07 05:34:53
893375,1780,23-07 05:34:54
1720363,356,23-07 05:34:55
1734301,712,23-07 05:34:56
255803,356,23-07 05:34:57
265449,356,23-07 05:34:58
299131,0,23-07 05:34:59
1525044,0,23-07 05:35:00
1133305,0,23-07 05:35:01
2341222,0,23-07 05:35:02
2473372,0,23-07 05:35:03
1788408,0,23-07 05:35:04
1402326,0,23-07 05:35:05
1517030,0,23-07 05:35:06
1800331,0,23-07 05:35:07
702596,0,23-07 05:35:08
1366469,712,23-07 05:35:09
2706470,0,23-07 05:35:10
1549431,0,23-07 05:35:11
1507810,0,23-07 05:35:12
3225519,356,23-07 05:35:13
3523345,0,23-07 05:35:14
1355201,2136,23-07 05:35:15
580871,356,23-07 05:35:16
1122577,0,23-07 05:35:17
2235971,0,23-07 05:35:18
3059150,0,23-07 05:35:19
3235530,0,23-07 05:35:20
2835568,0,23-07 05:35:21
2604993,2136,23-07 05:35:22
