"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain23-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 05:32:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 05:32:55
0,0,23-07 05:32:56
0,0,23-07 05:32:57
0,0,23-07 05:32:58
0,0,23-07 05:32:59
0,0,23-07 05:33:00
0,0,23-07 05:33:01
0,0,23-07 05:33:02
0,0,23-07 05:33:03
0,0,23-07 05:33:04
0,0,23-07 05:33:05
0,0,23-07 05:33:06
177670,0,23-07 05:33:07
1788562,0,23-07 05:33:08
1931113,0,23-07 05:33:09
1628908,0,23-07 05:33:10
1903142,0,23-07 05:33:11
1842836,0,23-07 05:33:12
2445870,0,23-07 05:33:13
1514239,0,23-07 05:33:14
857556,0,23-07 05:33:15
1444434,0,23-07 05:33:16
2733513,0,23-07 05:33:17
1581037,356,23-07 05:33:18
1739194,712,23-07 05:33:19
1511062,356,23-07 05:33:20
1833824,0,23-07 05:33:21
2225007,0,23-07 05:33:22
275046,0,23-07 05:33:23
440845,356,23-07 05:33:24
506066,356,23-07 05:33:25
2200617,0,23-07 05:33:26
2033921,0,23-07 05:33:27
1774864,0,23-07 05:33:28
1696348,0,23-07 05:33:29
1978164,0,23-07 05:33:30
2564597,0,23-07 05:33:31
1910159,0,23-07 05:33:32
2068076,0,23-07 05:33:33
1488190,712,23-07 05:33:34
1933622,0,23-07 05:33:35
2410383,0,23-07 05:33:36
2075614,0,23-07 05:33:37
1370423,0,23-07 05:33:38
1360477,356,23-07 05:33:39
1063515,712,23-07 05:33:40
1832009,0,23-07 05:33:41
1784214,0,23-07 05:33:42
274263,1780,23-07 05:33:43
366379,712,23-07 05:33:44
293247,356,23-07 05:33:45
531430,0,23-07 05:33:46
1601417,0,23-07 05:33:47
1158682,0,23-07 05:33:48
2144108,0,23-07 05:33:49
1686092,0,23-07 05:33:50
1972168,0,23-07 05:33:51
1867725,0,23-07 05:33:52
1949578,0,23-07 05:33:53
2127068,0,23-07 05:33:54
1955271,0,23-07 05:33:55
1054758,0,23-07 05:33:56
1104004,356,23-07 05:33:57
1933069,0,23-07 05:33:58
2336107,0,23-07 05:33:59
1808281,0,23-07 05:34:00
1478159,712,23-07 05:34:01
1191338,356,23-07 05:34:02
1901166,0,23-07 05:34:03
1865479,712,23-07 05:34:04
338837,1424,23-07 05:34:05
541635,356,23-07 05:34:06
203354,356,23-07 05:34:07
697301,356,23-07 05:34:08
1563785,0,23-07 05:34:09
1102325,0,23-07 05:34:10
1709686,0,23-07 05:34:11
2927876,0,23-07 05:34:12
2686251,0,23-07 05:34:13
2346592,0,23-07 05:34:14
2312094,0,23-07 05:34:15
1652799,0,23-07 05:34:16
1243058,0,23-07 05:34:17
2750313,0,23-07 05:34:18
2832539,0,23-07 05:34:19
1798581,0,23-07 05:34:20
1848060,0,23-07 05:34:21
1196162,0,23-07 05:34:22
1806158,712,23-07 05:34:23
276135,1424,23-07 05:34:24
281423,356,23-07 05:34:25
282788,356,23-07 05:34:26
891235,0,23-07 05:34:27
1512282,0,23-07 05:34:28
1541271,0,23-07 05:34:29
1541696,0,23-07 05:34:30
1726529,0,23-07 05:34:31
1471166,0,23-07 05:34:32
1784585,0,23-07 05:34:33
2316649,0,23-07 05:34:34
737404,356,23-07 05:34:35
1576989,0,23-07 05:34:36
1825096,0,23-07 05:34:37
1484861,712,23-07 05:34:38
953252,0,23-07 05:34:39
1038246,712,23-07 05:34:40
1734929,0,23-07 05:34:41
942935,1780,23-07 05:34:42
260642,712,23-07 05:34:43
339802,356,23-07 05:34:44
627814,0,23-07 05:34:45
1446211,0,23-07 05:34:46
1674801,0,23-07 05:34:47
2358757,0,23-07 05:34:48
940080,0,23-07 05:34:49
417763,0,23-07 05:34:50
1303849,0,23-07 05:34:51
1801338,0,23-07 05:34:52
913973,0,23-07 05:34:53
1681446,0,23-07 05:34:54
1479957,0,23-07 05:34:55
1874721,1068,23-07 05:34:56
1560292,0,23-07 05:34:57
1136494,1068,23-07 05:34:58
2195774,356,23-07 05:34:59
578464,712,23-07 05:35:00
278876,356,23-07 05:35:01
318393,356,23-07 05:35:02
1177816,0,23-07 05:35:03
1389792,0,23-07 05:35:04
2268817,0,23-07 05:35:05
2636412,0,23-07 05:35:06
2141342,0,23-07 05:35:07
2254419,0,23-07 05:35:08
1930152,0,23-07 05:35:09
950285,0,23-07 05:35:10
1596364,1068,23-07 05:35:11
2599190,0,23-07 05:35:12
2117251,356,23-07 05:35:13
2843464,1068,23-07 05:35:14
2082195,1068,23-07 05:35:15
3538144,0,23-07 05:35:16
961587,712,23-07 05:35:17
562223,356,23-07 05:35:18
1326036,0,23-07 05:35:19
2018780,0,23-07 05:35:20
3629172,0,23-07 05:35:21
