"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain28-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 05:32:54 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 05:32:54
0,0,23-07 05:32:55
0,0,23-07 05:32:56
0,0,23-07 05:32:57
0,0,23-07 05:32:58
0,0,23-07 05:32:59
0,0,23-07 05:33:00
0,0,23-07 05:33:01
0,0,23-07 05:33:02
0,0,23-07 05:33:03
0,0,23-07 05:33:04
0,0,23-07 05:33:05
0,0,23-07 05:33:06
0,0,23-07 05:33:07
1791303,0,23-07 05:33:08
1592423,0,23-07 05:33:09
1684281,0,23-07 05:33:10
2288268,0,23-07 05:33:11
1826623,0,23-07 05:33:12
1586514,0,23-07 05:33:13
2178076,0,23-07 05:33:14
941793,712,23-07 05:33:15
1653678,0,23-07 05:33:16
2035945,0,23-07 05:33:17
1602520,356,23-07 05:33:18
1827723,712,23-07 05:33:19
1323409,0,23-07 05:33:20
2684832,0,23-07 05:33:21
468286,2136,23-07 05:33:22
583556,356,23-07 05:33:23
582236,0,23-07 05:33:24
1295958,0,23-07 05:33:25
1382706,0,23-07 05:33:26
1264714,0,23-07 05:33:27
1658628,0,23-07 05:33:28
1622760,0,23-07 05:33:29
1702258,0,23-07 05:33:30
2151316,0,23-07 05:33:31
2846356,0,23-07 05:33:32
2023200,2136,23-07 05:33:33
3111392,0,23-07 05:33:34
2538362,712,23-07 05:33:35
3160283,356,23-07 05:33:36
2309068,356,23-07 05:33:37
1843997,0,23-07 05:33:38
507379,712,23-07 05:33:39
175998,356,23-07 05:33:40
795375,356,23-07 05:33:41
1986810,0,23-07 05:33:42
3584979,0,23-07 05:33:43
3296274,0,23-07 05:33:44
2768544,0,23-07 05:33:45
3620745,0,23-07 05:33:46
2905996,0,23-07 05:33:47
2318526,0,23-07 05:33:48
2373571,0,23-07 05:33:49
2235667,0,23-07 05:33:50
1138447,1068,23-07 05:33:51
2292582,0,23-07 05:33:52
2235883,0,23-07 05:33:53
1687241,1780,23-07 05:33:54
1877704,712,23-07 05:33:55
1946218,0,23-07 05:33:56
4512531,0,23-07 05:33:57
589294,356,23-07 05:33:58
309812,1068,23-07 05:33:59
381067,356,23-07 05:34:00
1537900,0,23-07 05:34:01
2655144,0,23-07 05:34:02
2132347,0,23-07 05:34:03
2360540,0,23-07 05:34:04
3012860,0,23-07 05:34:05
1801224,0,23-07 05:34:06
2052263,0,23-07 05:34:07
2313867,0,23-07 05:34:08
1710518,0,23-07 05:34:09
1015159,1424,23-07 05:34:10
2039269,712,23-07 05:34:11
2343112,0,23-07 05:34:12
2104710,712,23-07 05:34:13
2122205,356,23-07 05:34:14
1124366,0,23-07 05:34:15
4164451,0,23-07 05:34:16
953358,712,23-07 05:34:17
350857,712,23-07 05:34:18
451976,712,23-07 05:34:19
392686,0,23-07 05:34:20
1226768,0,23-07 05:34:21
1195542,0,23-07 05:34:22
1872576,0,23-07 05:34:23
4209624,0,23-07 05:34:24
1590144,0,23-07 05:34:25
3374888,0,23-07 05:34:26
3835647,0,23-07 05:34:27
1625646,356,23-07 05:34:28
1891697,1068,23-07 05:34:29
2083089,0,23-07 05:34:30
1926849,1424,23-07 05:34:31
2171044,356,23-07 05:34:32
1934494,0,23-07 05:34:33
2026876,712,23-07 05:34:34
401182,356,23-07 05:34:35
521249,356,23-07 05:34:36
827724,0,23-07 05:34:37
1561662,0,23-07 05:34:38
1653876,0,23-07 05:34:39
1991880,0,23-07 05:34:40
3333243,0,23-07 05:34:41
3101567,0,23-07 05:34:42
3511134,0,23-07 05:34:43
1278114,0,23-07 05:34:44
1007544,0,23-07 05:34:45
3385586,0,23-07 05:34:46
3304691,1068,23-07 05:34:47
3646197,1068,23-07 05:34:48
3206169,712,23-07 05:34:49
3053467,0,23-07 05:34:50
2468251,356,23-07 05:34:51
500843,356,23-07 05:34:52
659254,356,23-07 05:34:53
267269,712,23-07 05:34:54
1677848,0,23-07 05:34:55
1708923,0,23-07 05:34:56
2212761,0,23-07 05:34:57
2189684,0,23-07 05:34:58
2006488,0,23-07 05:34:59
1738072,0,23-07 05:35:00
2197097,0,23-07 05:35:01
1600227,0,23-07 05:35:02
1332717,356,23-07 05:35:03
2595385,0,23-07 05:35:04
2180290,0,23-07 05:35:05
1491872,712,23-07 05:35:06
2096634,1068,23-07 05:35:07
1671718,1068,23-07 05:35:08
2683041,0,23-07 05:35:09
299400,712,23-07 05:35:10
625575,356,23-07 05:35:11
996784,356,23-07 05:35:12
3101798,0,23-07 05:35:13
2092350,0,23-07 05:35:14
4119926,0,23-07 05:35:15
4555794,0,23-07 05:35:16
4070929,0,23-07 05:35:17
4592129,0,23-07 05:35:18
3168014,1780,23-07 05:35:19
4278457,0,23-07 05:35:20
5466400,1068,23-07 05:35:21
4633815,0,23-07 05:35:22
5142192,712,23-07 05:35:23
