"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain27-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 05:32:54 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 05:32:54
0,0,23-07 05:32:55
0,0,23-07 05:32:56
0,0,23-07 05:32:57
0,0,23-07 05:32:58
0,0,23-07 05:32:59
0,0,23-07 05:33:00
0,0,23-07 05:33:01
0,0,23-07 05:33:02
0,0,23-07 05:33:03
0,0,23-07 05:33:04
0,0,23-07 05:33:05
0,0,23-07 05:33:06
303526,0,23-07 05:33:08
721960,0,23-07 05:33:08
1943272,0,23-07 05:33:09
2385958,0,23-07 05:33:10
1793250,0,23-07 05:33:11
1200648,0,23-07 05:33:12
2304759,0,23-07 05:33:13
1834160,0,23-07 05:33:14
971844,356,23-07 05:33:15
1532279,0,23-07 05:33:16
2171120,0,23-07 05:33:17
1825185,712,23-07 05:33:18
1481492,1068,23-07 05:33:19
1600658,1068,23-07 05:33:20
3064545,356,23-07 05:33:21
1724805,356,23-07 05:33:22
276669,0,23-07 05:33:23
594558,0,23-07 05:33:24
494928,1068,23-07 05:33:25
1536540,0,23-07 05:33:26
1623651,0,23-07 05:33:27
2070765,0,23-07 05:33:28
1731156,0,23-07 05:33:29
1698491,0,23-07 05:33:30
1852566,0,23-07 05:33:31
1977867,0,23-07 05:33:32
1186752,712,23-07 05:33:33
1784617,712,23-07 05:33:34
1964412,0,23-07 05:33:35
2435282,0,23-07 05:33:36
1722811,0,23-07 05:33:37
1484858,1424,23-07 05:33:38
1422103,0,23-07 05:33:39
303160,1068,23-07 05:33:40
340517,356,23-07 05:33:41
1002393,712,23-07 05:33:42
2268876,0,23-07 05:33:43
1328656,0,23-07 05:33:44
2068981,0,23-07 05:33:45
2102640,0,23-07 05:33:46
2285888,0,23-07 05:33:47
1448015,0,23-07 05:33:48
1363536,0,23-07 05:33:49
2243781,0,23-07 05:33:50
1177252,356,23-07 05:33:51
2274049,0,23-07 05:33:52
2174989,0,23-07 05:33:53
1582420,1068,23-07 05:33:54
1919712,0,23-07 05:33:55
1335071,356,23-07 05:33:56
2562485,0,23-07 05:33:57
341007,1424,23-07 05:33:58
403045,712,23-07 05:33:59
458688,712,23-07 05:34:00
2165022,0,23-07 05:34:01
1530015,0,23-07 05:34:02
2277170,0,23-07 05:34:03
1886800,0,23-07 05:34:04
1939843,0,23-07 05:34:05
1803654,0,23-07 05:34:06
1560781,0,23-07 05:34:07
1023114,712,23-07 05:34:08
2138943,0,23-07 05:34:09
2253080,1068,23-07 05:34:10
1547011,356,23-07 05:34:11
2135961,712,23-07 05:34:12
1772105,356,23-07 05:34:13
1152101,712,23-07 05:34:14
289285,356,23-07 05:34:15
395651,356,23-07 05:34:16
1329598,356,23-07 05:34:17
1415023,0,23-07 05:34:18
1632712,0,23-07 05:34:19
2073344,0,23-07 05:34:20
1875389,0,23-07 05:34:21
1802946,0,23-07 05:34:22
2969374,0,23-07 05:34:23
1165127,356,23-07 05:34:24
2356442,0,23-07 05:34:25
2083039,0,23-07 05:34:26
2118680,1068,23-07 05:34:27
1802569,1068,23-07 05:34:28
1190448,0,23-07 05:34:29
1356998,712,23-07 05:34:30
2639502,356,23-07 05:34:31
507025,356,23-07 05:34:32
449030,712,23-07 05:34:33
361771,0,23-07 05:34:34
1327572,0,23-07 05:34:35
2733203,0,23-07 05:34:36
1693827,0,23-07 05:34:37
1689496,0,23-07 05:34:38
1288584,0,23-07 05:34:39
1389556,0,23-07 05:34:40
3935810,0,23-07 05:34:41
3012970,0,23-07 05:34:42
897210,2136,23-07 05:34:43
1326235,0,23-07 05:34:44
2707213,0,23-07 05:34:45
2070187,0,23-07 05:34:46
1814491,356,23-07 05:34:47
1678367,356,23-07 05:34:48
595178,356,23-07 05:34:49
2160340,0,23-07 05:34:50
669650,712,23-07 05:34:51
537072,356,23-07 05:34:52
480497,1068,23-07 05:34:53
1158202,0,23-07 05:34:54
1695225,0,23-07 05:34:55
1981228,0,23-07 05:34:56
1874716,0,23-07 05:34:57
2275893,0,23-07 05:34:58
3298783,0,23-07 05:34:59
3616001,0,23-07 05:35:00
2725514,0,23-07 05:35:01
3341234,0,23-07 05:35:02
2787594,0,23-07 05:35:03
1768820,1068,23-07 05:35:04
2013803,356,23-07 05:35:05
1386868,712,23-07 05:35:06
2735316,0,23-07 05:35:07
485916,1424,23-07 05:35:08
588990,356,23-07 05:35:09
325585,356,23-07 05:35:10
1769150,0,23-07 05:35:11
3219102,0,23-07 05:35:12
2957313,0,23-07 05:35:13
2486988,0,23-07 05:35:14
3120694,0,23-07 05:35:15
4868633,0,23-07 05:35:16
2910849,712,23-07 05:35:17
4199513,712,23-07 05:35:18
3405977,356,23-07 05:35:19
4112946,1424,23-07 05:35:20
5759576,0,23-07 05:35:21
814654,712,23-07 05:35:22
1265899,0,23-07 05:35:23
