"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain43-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 07:43:17 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 07:43:17
42,42,08-12 07:43:18
0,0,08-12 07:43:19
0,0,08-12 07:43:20
0,0,08-12 07:43:21
0,0,08-12 07:43:22
0,0,08-12 07:43:23
95,95,08-12 07:43:24
0,0,08-12 07:43:25
0,0,08-12 07:43:26
0,0,08-12 07:43:27
0,0,08-12 07:43:28
0,0,08-12 07:43:29
0,0,08-12 07:43:30
0,0,08-12 07:43:31
0,0,08-12 07:43:32
95,95,08-12 07:43:33
0,0,08-12 07:43:34
0,0,08-12 07:43:35
0,0,08-12 07:43:36
0,0,08-12 07:43:37
42,42,08-12 07:43:38
0,0,08-12 07:43:39
0,0,08-12 07:43:40
0,0,08-12 07:43:41
0,0,08-12 07:43:42
95,95,08-12 07:43:43
0,0,08-12 07:43:44
0,0,08-12 07:43:45
0,0,08-12 07:43:46
0,0,08-12 07:43:47
0,0,08-12 07:43:48
922547,0,08-12 07:43:49
1351211,0,08-12 07:43:50
1371642,0,08-12 07:43:51
1287002,0,08-12 07:43:52
1354150,95,08-12 07:43:53
1406742,42,08-12 07:43:54
1381308,0,08-12 07:43:55
1388400,0,08-12 07:43:56
1391002,0,08-12 07:43:57
1372546,0,08-12 07:43:58
1385870,0,08-12 07:43:59
1374071,0,08-12 07:44:00
1379873,0,08-12 07:44:01
1385431,0,08-12 07:44:02
1398821,95,08-12 07:44:03
1405538,0,08-12 07:44:04
1396558,0,08-12 07:44:05
1401211,0,08-12 07:44:06
1401156,0,08-12 07:44:07
1384304,0,08-12 07:44:08
1384788,0,08-12 07:44:09
1387614,0,08-12 07:44:10
1374865,0,08-12 07:44:11
1365631,0,08-12 07:44:12
1309829,1529,08-12 07:44:13
1234513,0,08-12 07:44:14
1020404,255,08-12 07:44:15
1311609,0,08-12 07:44:16
1394016,0,08-12 07:44:17
1395513,0,08-12 07:44:18
1332826,0,08-12 07:44:19
1353156,0,08-12 07:44:20
1332818,0,08-12 07:44:21
1326735,0,08-12 07:44:22
1376632,42,08-12 07:44:23
1370191,0,08-12 07:44:24
1395026,95,08-12 07:44:25
1382042,0,08-12 07:44:26
1375487,255,08-12 07:44:27
1353528,510,08-12 07:44:28
1304974,255,08-12 07:44:29
1402870,536,08-12 07:44:30
1383181,0,08-12 07:44:31
1375414,0,08-12 07:44:32
1375619,0,08-12 07:44:33
1380200,0,08-12 07:44:34
1237112,1530,08-12 07:44:35
1207459,255,08-12 07:44:36
919357,0,08-12 07:44:37
1366918,0,08-12 07:44:38
1357429,0,08-12 07:44:39
1383160,0,08-12 07:44:40
1292138,0,08-12 07:44:41
1392840,0,08-12 07:44:42
1387474,0,08-12 07:44:43
1397354,0,08-12 07:44:44
1354512,0,08-12 07:44:45
1349544,95,08-12 07:44:46
1386961,0,08-12 07:44:47
1394401,0,08-12 07:44:48
1386571,0,08-12 07:44:49
1345930,0,08-12 07:44:50
1343976,42,08-12 07:44:51
1319147,0,08-12 07:44:52
1397301,0,08-12 07:44:53
1365247,0,08-12 07:44:54
1365269,0,08-12 07:44:55
1374777,95,08-12 07:44:56
1395095,0,08-12 07:44:57
1395543,0,08-12 07:44:58
1353234,0,08-12 07:44:59
1338127,0,08-12 07:45:00
1338008,0,08-12 07:45:01
1341057,1434,08-12 07:45:02
1362978,0,08-12 07:45:03
943801,255,08-12 07:45:04
1368300,0,08-12 07:45:05
1340583,0,08-12 07:45:06
1344730,0,08-12 07:45:07
1388311,0,08-12 07:45:08
1380200,0,08-12 07:45:09
1351160,0,08-12 07:45:10
1349204,255,08-12 07:45:11
1376935,0,08-12 07:45:12
1363468,0,08-12 07:45:13
1389651,255,08-12 07:45:14
1383359,0,08-12 07:45:15
1375971,0,08-12 07:45:16
1347404,0,08-12 07:45:17
1303401,510,08-12 07:45:18
1302544,247,08-12 07:45:19
1329074,0,08-12 07:45:20
1348295,0,08-12 07:45:21
1383313,42,08-12 07:45:22
1363548,42,08-12 07:45:23
1329981,1530,08-12 07:45:24
1213325,255,08-12 07:45:25
887285,255,08-12 07:45:26
1388371,0,08-12 07:45:27
1352846,0,08-12 07:45:28
1394499,0,08-12 07:45:29
1303891,0,08-12 07:45:30
1377647,0,08-12 07:45:31
1401953,0,08-12 07:45:32
1394284,0,08-12 07:45:33
1346228,0,08-12 07:45:34
1385510,0,08-12 07:45:35
1377489,95,08-12 07:45:36
1367431,0,08-12 07:45:37
1400142,0,08-12 07:45:38
1388772,0,08-12 07:45:39
1369265,0,08-12 07:45:40
1402014,0,08-12 07:45:41
1407223,0,08-12 07:45:42
1360165,0,08-12 07:45:43
1337550,0,08-12 07:45:44
1377745,0,08-12 07:45:45
1389641,95,08-12 07:45:46
1393788,0,08-12 07:45:47
1380792,0,08-12 07:45:48
1339975,0,08-12 07:45:49
1334703,0,08-12 07:45:50
1325988,775,08-12 07:45:51
1346085,247,08-12 07:45:52
951707,0,08-12 07:45:53
1402275,0,08-12 07:45:54
1365441,0,08-12 07:45:55
1408241,0,08-12 07:45:56
1381910,0,08-12 07:45:57
1416626,0,08-12 07:45:58
1364407,0,08-12 07:45:59
1344453,0,08-12 07:46:00
1384291,0,08-12 07:46:01
1376914,95,08-12 07:46:02
1352299,0,08-12 07:46:03
1369880,255,08-12 07:46:04
1374468,255,08-12 07:46:05
1330466,0,08-12 07:46:06
1324800,510,08-12 07:46:07
1363378,247,08-12 07:46:08
1367750,0,08-12 07:46:09
1356108,0,08-12 07:46:10
1357482,0,08-12 07:46:11
1385053,0,08-12 07:46:12
1228641,1530,08-12 07:46:13
1222105,255,08-12 07:46:14
890648,255,08-12 07:46:15
1352410,0,08-12 07:46:16
1382426,0,08-12 07:46:17
1351925,42,08-12 07:46:18
1255452,0,08-12 07:46:19
1348179,0,08-12 07:46:20
1350168,0,08-12 07:46:21
1375338,42,08-12 07:46:22
1356079,0,08-12 07:46:23
1402577,0,08-12 07:46:24
1349306,95,08-12 07:46:25
1351211,0,08-12 07:46:26
1333878,0,08-12 07:46:27
1322477,0,08-12 07:46:28
1367268,0,08-12 07:46:29
1386612,0,08-12 07:46:30
1391712,0,08-12 07:46:31
1397336,0,08-12 07:46:32
1411600,0,08-12 07:46:33
1400362,0,08-12 07:46:34
1370507,95,08-12 07:46:35
1383353,0,08-12 07:46:36
1399585,0,08-12 07:46:37
1387479,0,08-12 07:46:38
1394517,0,08-12 07:46:39
1327937,1211,08-12 07:46:40
1363779,0,08-12 07:46:41
942906,0,08-12 07:46:42
1384797,0,08-12 07:46:43
1382244,0,08-12 07:46:44
1356008,0,08-12 07:46:45
1365562,0,08-12 07:46:46
1375301,0,08-12 07:46:47
1361040,255,08-12 07:46:48
1347660,510,08-12 07:46:49
1367056,42,08-12 07:46:50
1372439,0,08-12 07:46:51
1412335,255,08-12 07:46:52
1374002,255,08-12 07:46:53
1385356,255,08-12 07:46:54
1333165,0,08-12 07:46:55
1317981,0,08-12 07:46:56
1320432,247,08-12 07:46:57
1384962,0,08-12 07:46:58
1376619,0,08-12 07:46:59
1362229,0,08-12 07:47:00
1378536,0,08-12 07:47:01
1349758,1530,08-12 07:47:02
1228593,0,08-12 07:47:03
1127961,255,08-12 07:47:04
1382725,0,08-12 07:47:05
1376636,0,08-12 07:47:06
