"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain35-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 00:08:24 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 00:08:24
0,0,08-12 00:08:25
0,0,08-12 00:08:26
0,0,08-12 00:08:27
0,0,08-12 00:08:28
0,0,08-12 00:08:29
95,95,08-12 00:08:30
0,0,08-12 00:08:31
0,0,08-12 00:08:32
0,0,08-12 00:08:33
0,0,08-12 00:08:34
42,42,08-12 00:08:35
0,0,08-12 00:08:36
0,0,08-12 00:08:37
0,0,08-12 00:08:38
0,0,08-12 00:08:39
95,95,08-12 00:08:40
0,0,08-12 00:08:41
0,0,08-12 00:08:42
0,0,08-12 00:08:43
0,0,08-12 00:08:44
0,0,08-12 00:08:45
0,0,08-12 00:08:46
0,0,08-12 00:08:47
940472,0,08-12 00:08:48
1347824,95,08-12 00:08:49
1286858,0,08-12 00:08:50
1422478,0,08-12 00:08:51
1410207,0,08-12 00:08:52
1411358,42,08-12 00:08:53
1411064,0,08-12 00:08:54
1396922,0,08-12 00:08:55
1399901,0,08-12 00:08:56
1395005,0,08-12 00:08:57
1389815,0,08-12 00:08:58
1369757,95,08-12 00:08:59
1388187,0,08-12 00:09:00
1410823,0,08-12 00:09:01
1412084,0,08-12 00:09:02
1394978,0,08-12 00:09:03
1416623,0,08-12 00:09:04
1408870,0,08-12 00:09:05
1400279,0,08-12 00:09:06
1393977,0,08-12 00:09:07
1405698,0,08-12 00:09:08
1402017,95,08-12 00:09:09
1392739,0,08-12 00:09:10
1341151,1211,08-12 00:09:11
1373232,247,08-12 00:09:12
948648,0,08-12 00:09:13
1405416,0,08-12 00:09:14
1405446,0,08-12 00:09:15
1387471,0,08-12 00:09:16
1413103,0,08-12 00:09:17
1415914,0,08-12 00:09:18
1391501,239,08-12 00:09:19
1372539,510,08-12 00:09:20
1406047,510,08-12 00:09:21
1373132,0,08-12 00:09:22
1374652,1020,08-12 00:09:23
1370057,297,08-12 00:09:24
1391774,0,08-12 00:09:25
1361460,42,08-12 00:09:26
1317077,0,08-12 00:09:27
1402429,0,08-12 00:09:28
1382326,0,08-12 00:09:29
1374409,0,08-12 00:09:30
1373064,0,08-12 00:09:31
1364374,0,08-12 00:09:32
1322238,1530,08-12 00:09:33
1254132,255,08-12 00:09:34
902765,0,08-12 00:09:35
1402083,0,08-12 00:09:36
1389713,0,08-12 00:09:37
