"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain29-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 00:08:23 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 00:08:23
0,0,08-12 00:08:24
95,95,08-12 00:08:25
0,0,08-12 00:08:26
0,0,08-12 00:08:27
0,0,08-12 00:08:28
0,0,08-12 00:08:29
0,0,08-12 00:08:30
0,0,08-12 00:08:31
0,0,08-12 00:08:32
0,0,08-12 00:08:33
0,0,08-12 00:08:34
95,95,08-12 00:08:35
0,0,08-12 00:08:36
0,0,08-12 00:08:37
0,0,08-12 00:08:38
0,0,08-12 00:08:39
0,0,08-12 00:08:40
0,0,08-12 00:08:41
0,0,08-12 00:08:42
0,0,08-12 00:08:43
230696,95,08-12 00:08:44
1379243,0,08-12 00:08:45
1328033,0,08-12 00:08:46
1263505,0,08-12 00:08:47
1397652,0,08-12 00:08:48
1381002,0,08-12 00:08:49
1399388,0,08-12 00:08:50
1405094,42,08-12 00:08:51
1405940,0,08-12 00:08:52
1411612,0,08-12 00:08:53
1411776,95,08-12 00:08:54
1408133,0,08-12 00:08:55
1404754,0,08-12 00:08:56
1419105,0,08-12 00:08:57
1401069,0,08-12 00:08:58
1418992,0,08-12 00:08:59
1414920,0,08-12 00:09:00
1411503,0,08-12 00:09:01
1407150,0,08-12 00:09:02
1398911,0,08-12 00:09:03
1386003,95,08-12 00:09:04
1400331,0,08-12 00:09:05
1384145,0,08-12 00:09:06
1402224,0,08-12 00:09:07
1328448,956,08-12 00:09:08
1196863,289,08-12 00:09:09
1154504,510,08-12 00:09:10
1398459,0,08-12 00:09:11
1385385,0,08-12 00:09:12
1392514,0,08-12 00:09:13
1424522,0,08-12 00:09:14
1424169,494,08-12 00:09:15
1372294,0,08-12 00:09:16
1371899,510,08-12 00:09:17
1406895,0,08-12 00:09:18
1388935,0,08-12 00:09:19
1374078,255,08-12 00:09:20
1363428,510,08-12 00:09:21
1383707,0,08-12 00:09:22
1359332,255,08-12 00:09:23
1344173,494,08-12 00:09:24
1390924,0,08-12 00:09:25
1372021,0,08-12 00:09:26
1378835,0,08-12 00:09:27
1377079,0,08-12 00:09:28
1320035,0,08-12 00:09:29
1264408,510,08-12 00:09:30
1200061,510,08-12 00:09:31
1050257,42,08-12 00:09:32
1390156,0,08-12 00:09:33
1394155,0,08-12 00:09:34
1289864,0,08-12 00:09:35
1423981,0,08-12 00:09:36
1411710,0,08-12 00:09:37
1403801,0,08-12 00:09:38
1400186,0,08-12 00:09:39
1389839,95,08-12 00:09:40
1400139,0,08-12 00:09:41
1401255,0,08-12 00:09:42
1405797,0,08-12 00:09:43
1407372,0,08-12 00:09:44
1384277,0,08-12 00:09:45
1353215,0,08-12 00:09:46
1385869,0,08-12 00:09:47
1328064,0,08-12 00:09:48
1409037,0,08-12 00:09:49
1403940,95,08-12 00:09:50
1404923,0,08-12 00:09:51
1385094,0,08-12 00:09:52
1412688,0,08-12 00:09:53
1394622,0,08-12 00:09:54
1384938,0,08-12 00:09:55
1341572,478,08-12 00:09:56
1370498,247,08-12 00:09:57
957394,0,08-12 00:09:58
1403778,0,08-12 00:09:59
1393710,0,08-12 00:10:00
1400109,42,08-12 00:10:01
1424553,0,08-12 00:10:02
1415898,0,08-12 00:10:03
1393409,749,08-12 00:10:04
1374042,0,08-12 00:10:05
1410332,0,08-12 00:10:06
1375097,0,08-12 00:10:07
1403685,255,08-12 00:10:08
1378185,255,08-12 00:10:09
1396174,510,08-12 00:10:10
1368465,510,08-12 00:10:11
1338074,255,08-12 00:10:12
1404522,42,08-12 00:10:13
1382578,0,08-12 00:10:14
1380064,0,08-12 00:10:15
1379756,0,08-12 00:10:16
1390695,0,08-12 00:10:17
1322155,1530,08-12 00:10:18
1234521,255,08-12 00:10:19
925402,255,08-12 00:10:20
1364912,0,08-12 00:10:21
1385079,0,08-12 00:10:22
1388457,0,08-12 00:10:23
1293872,0,08-12 00:10:24
1392030,0,08-12 00:10:25
1400720,0,08-12 00:10:26
1396874,0,08-12 00:10:27
1387139,0,08-12 00:10:28
1376642,95,08-12 00:10:29
1410273,0,08-12 00:10:30
1405940,0,08-12 00:10:31
1391794,0,08-12 00:10:32
1390751,0,08-12 00:10:33
1394834,0,08-12 00:10:34
1378411,0,08-12 00:10:35
1379434,0,08-12 00:10:36
1385653,0,08-12 00:10:37
1410692,0,08-12 00:10:38
1387197,95,08-12 00:10:39
1383029,0,08-12 00:10:40
1380159,0,08-12 00:10:41
1384923,0,08-12 00:10:42
1365892,0,08-12 00:10:43
1359921,1434,08-12 00:10:44
1389635,0,08-12 00:10:45
953621,255,08-12 00:10:46
1390094,0,08-12 00:10:47
1402398,0,08-12 00:10:48
1392306,0,08-12 00:10:49
1378578,0,08-12 00:10:50
1364701,42,08-12 00:10:51
1405557,0,08-12 00:10:52
1377697,0,08-12 00:10:53
1348682,297,08-12 00:10:54
1382777,255,08-12 00:10:55
1385266,510,08-12 00:10:56
1380171,0,08-12 00:10:57
1387631,0,08-12 00:10:58
1371786,0,08-12 00:10:59
1347800,1020,08-12 00:11:00
1295078,247,08-12 00:11:01
1379099,0,08-12 00:11:02
1382088,0,08-12 00:11:03
1370458,0,08-12 00:11:04
1375194,0,08-12 00:11:05
1361905,0,08-12 00:11:06
1299685,1530,08-12 00:11:07
887562,255,08-12 00:11:08
1233497,0,08-12 00:11:09
1399790,0,08-12 00:11:10
1395968,0,08-12 00:11:11
1287454,0,08-12 00:11:12
1413232,0,08-12 00:11:13
1408852,0,08-12 00:11:14
1410385,0,08-12 00:11:15
1396942,0,08-12 00:11:16
1386952,95,08-12 00:11:17
1409871,0,08-12 00:11:18
1383175,0,08-12 00:11:19
1375455,0,08-12 00:11:20
1405349,0,08-12 00:11:21
1397654,0,08-12 00:11:22
1383119,0,08-12 00:11:23
1401103,0,08-12 00:11:24
1396218,0,08-12 00:11:25
1417912,0,08-12 00:11:26
1400837,95,08-12 00:11:27
1386482,0,08-12 00:11:28
1381107,0,08-12 00:11:29
1403154,0,08-12 00:11:30
