"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain14-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 00:08:21 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 00:08:21
0,0,08-12 00:08:22
42,42,08-12 00:08:23
0,0,08-12 00:08:24
0,0,08-12 00:08:25
0,0,08-12 00:08:26
0,0,08-12 00:08:27
95,95,08-12 00:08:28
0,0,08-12 00:08:29
0,0,08-12 00:08:30
0,0,08-12 00:08:31
0,0,08-12 00:08:32
0,0,08-12 00:08:33
0,0,08-12 00:08:34
0,0,08-12 00:08:35
0,0,08-12 00:08:36
0,0,08-12 00:08:37
95,95,08-12 00:08:38
0,0,08-12 00:08:39
0,0,08-12 00:08:40
0,0,08-12 00:08:41
209120,0,08-12 00:08:42
1357770,0,08-12 00:08:43
1372169,42,08-12 00:08:44
1280827,0,08-12 00:08:45
1407751,0,08-12 00:08:46
1411328,95,08-12 00:08:47
1394284,0,08-12 00:08:48
1391644,0,08-12 00:08:49
1394008,0,08-12 00:08:50
1373844,0,08-12 00:08:51
1373575,0,08-12 00:08:52
1388473,42,08-12 00:08:53
1403489,0,08-12 00:08:54
1359836,0,08-12 00:08:55
1366619,0,08-12 00:08:56
1344900,95,08-12 00:08:57
1394820,0,08-12 00:08:58
1387000,0,08-12 00:08:59
1399095,0,08-12 00:09:00
1385402,0,08-12 00:09:01
1374519,0,08-12 00:09:02
1394607,0,08-12 00:09:03
1364852,0,08-12 00:09:04
1404474,0,08-12 00:09:05
1333475,1434,08-12 00:09:06
1284187,0,08-12 00:09:07
1031330,255,08-12 00:09:08
1377840,0,08-12 00:09:09
1372011,0,08-12 00:09:10
1402501,0,08-12 00:09:11
1415958,0,08-12 00:09:12
1384478,0,08-12 00:09:13
1371966,749,08-12 00:09:14
1333932,0,08-12 00:09:15
1358357,765,08-12 00:09:16
1367451,0,08-12 00:09:17
1366551,510,08-12 00:09:18
1375411,297,08-12 00:09:19
1351676,765,08-12 00:09:20
1344281,255,08-12 00:09:21
1310207,255,08-12 00:09:22
1380205,247,08-12 00:09:23
1376594,42,08-12 00:09:24
1348263,0,08-12 00:09:25
1359537,0,08-12 00:09:26
1363104,0,08-12 00:09:27
1333252,1275,08-12 00:09:28
1223265,255,08-12 00:09:29
1042196,0,08-12 00:09:30
1360046,0,08-12 00:09:31
1368070,0,08-12 00:09:32
1361170,0,08-12 00:09:33
1253273,0,08-12 00:09:34
1352528,0,08-12 00:09:35
1368541,0,08-12 00:09:36
1373327,0,08-12 00:09:37
1391460,95,08-12 00:09:38
1386017,0,08-12 00:09:39
1369053,0,08-12 00:09:40
1360762,0,08-12 00:09:41
1358446,0,08-12 00:09:42
1352180,0,08-12 00:09:43
1371743,0,08-12 00:09:44
1333244,0,08-12 00:09:45
1358692,0,08-12 00:09:46
1390315,0,08-12 00:09:47
1388777,95,08-12 00:09:48
1352943,0,08-12 00:09:49
1361084,0,08-12 00:09:50
1382052,0,08-12 00:09:51
1372872,0,08-12 00:09:52
1381258,0,08-12 00:09:53
1398517,84,08-12 00:09:54
1336764,478,08-12 00:09:55
1204606,0,08-12 00:09:56
1074071,510,08-12 00:09:57
1358454,0,08-12 00:09:58
1384422,0,08-12 00:09:59
1359929,0,08-12 00:10:00
1388565,0,08-12 00:10:01
1394409,0,08-12 00:10:02
1352381,749,08-12 00:10:03
1337016,510,08-12 00:10:04
1394617,765,08-12 00:10:05
1391545,255,08-12 00:10:06
1387879,0,08-12 00:10:07
1366734,0,08-12 00:10:08
1394808,0,08-12 00:10:09
1317623,1020,08-12 00:10:10
1286687,255,08-12 00:10:11
1372548,247,08-12 00:10:12
1355971,0,08-12 00:10:13
1366775,0,08-12 00:10:14
1357558,0,08-12 00:10:15
1376636,0,08-12 00:10:16
1319667,1275,08-12 00:10:17
1242353,255,08-12 00:10:18
916689,0,08-12 00:10:19
1370941,0,08-12 00:10:20
1400239,0,08-12 00:10:21
1392154,0,08-12 00:10:22
1252706,0,08-12 00:10:23
1367483,0,08-12 00:10:24
1393583,42,08-12 00:10:25
1397419,0,08-12 00:10:26
1404317,95,08-12 00:10:27
1392624,0,08-12 00:10:28
1379931,0,08-12 00:10:29
1378128,0,08-12 00:10:30
1397255,0,08-12 00:10:31
1401867,0,08-12 00:10:32
1381874,42,08-12 00:10:33
1394366,0,08-12 00:10:34
1384786,0,08-12 00:10:35
1393645,0,08-12 00:10:36
1368083,95,08-12 00:10:37
1382890,0,08-12 00:10:38
1382396,0,08-12 00:10:39
1361805,0,08-12 00:10:40
1392984,0,08-12 00:10:41
1349211,0,08-12 00:10:42
1339734,0,08-12 00:10:43
1377490,1434,08-12 00:10:44
1015876,0,08-12 00:10:45
1290907,0,08-12 00:10:46
1387908,0,08-12 00:10:47
1378833,0,08-12 00:10:48
1392538,0,08-12 00:10:49
1396884,0,08-12 00:10:50
1378416,0,08-12 00:10:51
1342667,0,08-12 00:10:52
1340370,510,08-12 00:10:53
1359018,255,08-12 00:10:54
1369252,510,08-12 00:10:55
1361385,42,08-12 00:10:56
1341614,510,08-12 00:10:57
1373119,510,08-12 00:10:58
1367553,510,08-12 00:10:59
1324062,502,08-12 00:11:00
1365480,0,08-12 00:11:01
1363811,0,08-12 00:11:02
1323280,0,08-12 00:11:03
1352477,42,08-12 00:11:04
1375017,255,08-12 00:11:05
1289618,1243,08-12 00:11:06
1227131,255,08-12 00:11:07
924519,0,08-12 00:11:08
1398765,0,08-12 00:11:09
1383303,0,08-12 00:11:10
1376442,0,08-12 00:11:11
1263243,0,08-12 00:11:12
1379649,0,08-12 00:11:13
1397476,0,08-12 00:11:14
1360282,0,08-12 00:11:15
1346827,95,08-12 00:11:16
1370273,0,08-12 00:11:17
1400898,0,08-12 00:11:18
1373738,0,08-12 00:11:19
1382419,0,08-12 00:11:20
1377537,0,08-12 00:11:21
1359957,0,08-12 00:11:22
1369917,0,08-12 00:11:23
1370232,0,08-12 00:11:24
1382730,0,08-12 00:11:25
1404092,95,08-12 00:11:26
1377889,0,08-12 00:11:27
1378850,0,08-12 00:11:28
1375560,0,08-12 00:11:29
1386051,0,08-12 00:11:30
1361168,0,08-12 00:11:31
1316042,42,08-12 00:11:32
1385741,717,08-12 00:11:33
1044598,247,08-12 00:11:34
1230023,510,08-12 00:11:35
1373466,0,08-12 00:11:36
1372686,0,08-12 00:11:37
1389079,42,08-12 00:11:38
1403308,0,08-12 00:11:39
1402505,749,08-12 00:11:40
1364266,0,08-12 00:11:41
1343223,765,08-12 00:11:42
1369079,255,08-12 00:11:43
1390896,510,08-12 00:11:44
1361343,255,08-12 00:11:45
1381965,510,08-12 00:11:46
1358474,0,08-12 00:11:47
1298945,255,08-12 00:11:48
1242491,247,08-12 00:11:49
1370767,247,08-12 00:11:50
1365314,0,08-12 00:11:51
1338786,0,08-12 00:11:52
1342941,0,08-12 00:11:53
1364496,510,08-12 00:11:54
1312407,765,08-12 00:11:55
1243026,255,08-12 00:11:56
1160745,0,08-12 00:11:57
1387979,0,08-12 00:11:58
