"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain8-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","29 Jul 2017 04:25:13 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,29-07 04:25:13
0,0,29-07 04:25:14
0,0,29-07 04:25:15
0,0,29-07 04:25:16
0,0,29-07 04:25:17
95,95,29-07 04:25:18
0,0,29-07 04:25:19
0,0,29-07 04:25:20
0,0,29-07 04:25:21
0,0,29-07 04:25:22
0,0,29-07 04:25:23
0,0,29-07 04:25:24
0,0,29-07 04:25:25
0,0,29-07 04:25:26
501577,0,29-07 04:25:27
1193456,342,29-07 04:25:28
1212839,0,29-07 04:25:29
1281012,0,29-07 04:25:30
1298348,0,29-07 04:25:31
1293545,0,29-07 04:25:32
1291141,42,29-07 04:25:33
1276674,0,29-07 04:25:34
1309041,0,29-07 04:25:35
1310216,0,29-07 04:25:36
1311913,0,29-07 04:25:37
929821,1115,29-07 04:25:38
1135914,0,29-07 04:25:39
1198027,247,29-07 04:25:40
1278949,0,29-07 04:25:41
1308098,0,29-07 04:25:42
1313158,0,29-07 04:25:43
1307824,0,29-07 04:25:44
1304562,0,29-07 04:25:45
1294208,0,29-07 04:25:46
1283895,0,29-07 04:25:47
1298629,0,29-07 04:25:48
1138437,95,29-07 04:25:49
964635,1020,29-07 04:25:50
1195380,247,29-07 04:25:51
1220404,0,29-07 04:25:52
1271084,42,29-07 04:25:53
1300997,0,29-07 04:25:54
1300670,0,29-07 04:25:55
1297069,0,29-07 04:25:56
1277701,0,29-07 04:25:57
1289026,0,29-07 04:25:58
1285454,0,29-07 04:25:59
1239725,0,29-07 04:26:00
895342,95,29-07 04:26:01
1155432,1020,29-07 04:26:02
1235620,247,29-07 04:26:03
1247850,0,29-07 04:26:04
1283693,0,29-07 04:26:05
1259771,42,29-07 04:26:06
1278348,0,29-07 04:26:07
1293822,0,29-07 04:26:08
1298363,0,29-07 04:26:09
1319899,0,29-07 04:26:10
1285225,0,29-07 04:26:11
1296819,0,29-07 04:26:12
863054,1115,29-07 04:26:13
1213535,247,29-07 04:26:14
1220782,0,29-07 04:26:15
1265485,0,29-07 04:26:16
1269586,0,29-07 04:26:17
1279119,0,29-07 04:26:18
1296741,0,29-07 04:26:19
1311214,0,29-07 04:26:20
1296351,0,29-07 04:26:21
1317132,0,29-07 04:26:22
1308062,0,29-07 04:26:23
990321,95,29-07 04:26:24
1152355,1020,29-07 04:26:25
1220233,247,29-07 04:26:26
1252478,0,29-07 04:26:27
1261124,0,29-07 04:26:28
