"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain23-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 00:26:13 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 00:26:13
0,0,27-07 00:26:14
0,0,27-07 00:26:15
95,95,27-07 00:26:16
0,0,27-07 00:26:17
0,0,27-07 00:26:18
0,0,27-07 00:26:19
0,0,27-07 00:26:20
0,0,27-07 00:26:21
0,0,27-07 00:26:22
0,0,27-07 00:26:23
0,0,27-07 00:26:24
0,0,27-07 00:26:25
95,95,27-07 00:26:26
523284,0,27-07 00:26:27
1222144,0,27-07 00:26:28
1137465,0,27-07 00:26:29
1229912,0,27-07 00:26:30
1036468,42,27-07 00:26:31
1195851,0,27-07 00:26:32
1274544,0,27-07 00:26:33
1265526,0,27-07 00:26:34
1264802,0,27-07 00:26:35
1259514,95,27-07 00:26:36
1270035,0,27-07 00:26:37
1261017,0,27-07 00:26:38
1259514,0,27-07 00:26:39
1274544,0,27-07 00:26:40
1279053,0,27-07 00:26:41
1262440,0,27-07 00:26:42
1236766,0,27-07 00:26:43
1308544,0,27-07 00:26:44
1256707,0,27-07 00:26:45
1300465,95,27-07 00:26:46
1291504,0,27-07 00:26:47
1247536,0,27-07 00:26:48
1265248,42,27-07 00:26:49
1270035,0,27-07 00:26:50
1223882,0,27-07 00:26:51
887638,1434,27-07 00:26:52
1155688,0,27-07 00:26:53
849572,0,27-07 00:26:54
1194710,510,27-07 00:26:55
1276047,0,27-07 00:26:56
1267904,0,27-07 00:26:57
1244584,0,27-07 00:26:58
1194260,0,27-07 00:26:59
1190817,0,27-07 00:27:00
1257424,749,27-07 00:27:01
1212015,1020,27-07 00:27:02
1195516,255,27-07 00:27:03
1335046,0,27-07 00:27:04
1162522,510,27-07 00:27:05
1322889,297,27-07 00:27:06
1220429,255,27-07 00:27:07
1300403,0,27-07 00:27:08
1175185,510,27-07 00:27:09
991989,247,27-07 00:27:10
1328628,0,27-07 00:27:11
1334684,0,27-07 00:27:12
1338972,0,27-07 00:27:13
1343505,0,27-07 00:27:14
963714,255,27-07 00:27:15
626655,1275,27-07 00:27:16
725262,255,27-07 00:27:17
575798,255,27-07 00:27:18
784150,0,27-07 00:27:19
1283055,0,27-07 00:27:20
1172588,0,27-07 00:27:21
1273387,0,27-07 00:27:22
1048388,0,27-07 00:27:23
1177458,0,27-07 00:27:24
1259514,0,27-07 00:27:25
1268834,0,27-07 00:27:26
1260033,137,27-07 00:27:27
1274544,0,27-07 00:27:28
1279053,0,27-07 00:27:29
