"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain39-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 17:22:33 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 17:22:33
1352960,36246,27-07 17:22:34
1352960,37038,27-07 17:22:35
1352960,38016,27-07 17:22:36
1352960,36444,27-07 17:22:37
1352894,35772,27-07 17:22:38
1353055,35417,27-07 17:22:39
1352960,36642,27-07 17:22:40
1353002,35826,27-07 17:22:41
1352960,34518,27-07 17:22:42
1352960,35586,27-07 17:22:43
1352960,36204,27-07 17:22:44
1352960,36510,27-07 17:22:45
1353978,33894,27-07 17:22:46
1352960,35652,27-07 17:22:47
