"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain12-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 00:26:13 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 00:26:13
0,0,27-07 00:26:14
0,0,27-07 00:26:15
0,0,27-07 00:26:16
42,42,27-07 00:26:17
0,0,27-07 00:26:18
0,0,27-07 00:26:19
0,0,27-07 00:26:20
0,0,27-07 00:26:21
95,95,27-07 00:26:22
0,0,27-07 00:26:23
0,0,27-07 00:26:24
657036,0,27-07 00:26:25
1276297,0,27-07 00:26:26
1206527,0,27-07 00:26:27
1285684,0,27-07 00:26:28
1118149,0,27-07 00:26:29
1212428,0,27-07 00:26:30
1294083,0,27-07 00:26:31
1297868,95,27-07 00:26:32
1303101,0,27-07 00:26:33
1300095,0,27-07 00:26:34
1297089,0,27-07 00:26:35
1282059,0,27-07 00:26:36
1298592,0,27-07 00:26:37
1300095,0,27-07 00:26:38
1286072,0,27-07 00:26:39
1287738,0,27-07 00:26:40
1317095,0,27-07 00:26:41
1305193,95,27-07 00:26:42
1303679,0,27-07 00:26:43
1323055,0,27-07 00:26:44
1322467,0,27-07 00:26:45
1316954,0,27-07 00:26:46
1303143,42,27-07 00:26:47
1235863,0,27-07 00:26:48
1079582,0,27-07 00:26:49
1216289,1434,27-07 00:26:50
868949,0,27-07 00:26:51
1226437,510,27-07 00:26:52
1298592,0,27-07 00:26:53
1302473,0,27-07 00:26:54
1275955,0,27-07 00:26:55
1267795,0,27-07 00:26:56
1239383,749,27-07 00:26:57
1330425,0,27-07 00:26:58
1259257,765,27-07 00:26:59
1269204,510,27-07 00:27:00
1237472,255,27-07 00:27:01
1334545,297,27-07 00:27:02
1331035,255,27-07 00:27:03
1293845,0,27-07 00:27:04
1234190,510,27-07 00:27:05
1130178,255,27-07 00:27:06
1271158,247,27-07 00:27:07
1343657,0,27-07 00:27:08
1346556,0,27-07 00:27:09
1352652,0,27-07 00:27:10
1299787,0,27-07 00:27:11
833522,1275,27-07 00:27:12
987786,255,27-07 00:27:13
512522,0,27-07 00:27:14
1290392,0,27-07 00:27:15
1269148,0,27-07 00:27:16
1314123,0,27-07 00:27:17
1098184,0,27-07 00:27:18
1225911,0,27-07 00:27:19
1297089,0,27-07 00:27:20
1301598,0,27-07 00:27:21
1291856,95,27-07 00:27:22
1295586,0,27-07 00:27:23
1297089,0,27-07 00:27:24
1300095,0,27-07 00:27:25
1289574,0,27-07 00:27:26
