"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain17-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 00:26:13 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 00:26:13
95,95,27-07 00:26:14
0,0,27-07 00:26:15
0,0,27-07 00:26:16
0,0,27-07 00:26:17
0,0,27-07 00:26:18
42,42,27-07 00:26:19
0,0,27-07 00:26:20
0,0,27-07 00:26:21
0,0,27-07 00:26:22
0,0,27-07 00:26:23
95,95,27-07 00:26:24
546316,0,27-07 00:26:25
1282257,0,27-07 00:26:26
1226827,0,27-07 00:26:27
1136107,0,27-07 00:26:28
1190833,0,27-07 00:26:29
1300095,0,27-07 00:26:30
1294083,0,27-07 00:26:31
1291856,0,27-07 00:26:32
1288071,0,27-07 00:26:33
1297089,95,27-07 00:26:34
1303101,0,27-07 00:26:35
1283562,0,27-07 00:26:36
1291077,0,27-07 00:26:37
1288071,0,27-07 00:26:38
1270991,0,27-07 00:26:39
1281805,0,27-07 00:26:40
1324325,0,27-07 00:26:41
1301724,0,27-07 00:26:42
1309323,0,27-07 00:26:43
1323109,137,27-07 00:26:44
1327195,0,27-07 00:26:45
1311799,0,27-07 00:26:46
1316628,0,27-07 00:26:47
1239017,0,27-07 00:26:48
1026354,1434,27-07 00:26:49
1253748,0,27-07 00:26:50
850450,0,27-07 00:26:51
1311659,0,27-07 00:26:52
1313622,0,27-07 00:26:53
1314539,42,27-07 00:26:54
1282558,0,27-07 00:26:55
1274061,0,27-07 00:26:56
1275424,749,27-07 00:26:57
1270791,1020,27-07 00:26:58
1326496,0,27-07 00:26:59
1295734,255,27-07 00:27:00
1248192,255,27-07 00:27:01
1348590,255,27-07 00:27:02
1274093,510,27-07 00:27:03
1340205,0,27-07 00:27:04
1235677,255,27-07 00:27:05
1058573,502,27-07 00:27:06
1338837,0,27-07 00:27:07
1342511,0,27-07 00:27:08
1346135,0,27-07 00:27:09
1342321,42,27-07 00:27:10
1043544,1275,27-07 00:27:11
975159,255,27-07 00:27:12
841238,255,27-07 00:27:13
814834,0,27-07 00:27:14
1307653,0,27-07 00:27:15
1286309,0,27-07 00:27:16
1307155,0,27-07 00:27:17
1102077,0,27-07 00:27:18
1255384,0,27-07 00:27:19
1294083,0,27-07 00:27:20
1294862,0,27-07 00:27:21
1300095,0,27-07 00:27:22
1294083,95,27-07 00:27:23
1298592,0,27-07 00:27:24
1294083,0,27-07 00:27:25
1304604,0,27-07 00:27:26
1289574,0,27-07 00:27:27
