"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 03:43:04 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 03:43:04
0,0,23-07 03:43:05
0,0,23-07 03:43:06
0,0,23-07 03:43:07
0,0,23-07 03:43:08
0,0,23-07 03:43:09
0,0,23-07 03:43:10
0,0,23-07 03:43:11
0,0,23-07 03:43:12
0,0,23-07 03:43:13
0,0,23-07 03:43:14
0,0,23-07 03:43:15
0,0,23-07 03:43:16
31501,0,23-07 03:43:17
856484,0,23-07 03:43:18
1173476,0,23-07 03:43:19
1223993,0,23-07 03:43:20
1079164,0,23-07 03:43:21
1052181,0,23-07 03:43:22
997697,0,23-07 03:43:23
1115268,0,23-07 03:43:24
1094458,0,23-07 03:43:25
1053720,0,23-07 03:43:26
1065520,0,23-07 03:43:27
1158428,0,23-07 03:43:28
1068416,0,23-07 03:43:29
1181740,0,23-07 03:43:30
1099072,0,23-07 03:43:31
1199168,0,23-07 03:43:32
1075141,0,23-07 03:43:33
1097747,0,23-07 03:43:34
1188366,0,23-07 03:43:35
1069493,0,23-07 03:43:36
1093067,0,23-07 03:43:37
1113789,0,23-07 03:43:38
1120186,0,23-07 03:43:39
1136161,0,23-07 03:43:40
1083530,0,23-07 03:43:41
1126288,0,23-07 03:43:42
1049437,0,23-07 03:43:43
954114,0,23-07 03:43:44
879993,2136,23-07 03:43:45
1083516,0,23-07 03:43:46
731746,712,23-07 03:43:47
1128286,0,23-07 03:43:48
1161324,0,23-07 03:43:49
1154705,0,23-07 03:43:50
1189014,0,23-07 03:43:51
1151952,0,23-07 03:43:52
1033528,0,23-07 03:43:53
1168700,1068,23-07 03:43:54
1125728,1424,23-07 03:43:55
1241439,0,23-07 03:43:56
1068537,356,23-07 03:43:57
1022405,356,23-07 03:43:58
1226755,356,23-07 03:43:59
1138130,0,23-07 03:44:00
1190911,0,23-07 03:44:01
1057022,1424,23-07 03:44:02
863481,356,23-07 03:44:03
966274,356,23-07 03:44:04
1171836,0,23-07 03:44:05
1183361,0,23-07 03:44:06
1121429,0,23-07 03:44:07
1148404,0,23-07 03:44:08
1064470,0,23-07 03:44:09
618841,1068,23-07 03:44:10
635457,1424,23-07 03:44:11
533648,356,23-07 03:44:12
715687,0,23-07 03:44:13
1131104,0,23-07 03:44:14
1056319,0,23-07 03:44:15
1062816,0,23-07 03:44:16
860676,0,23-07 03:44:17
1036753,0,23-07 03:44:18
1198632,0,23-07 03:44:19
1130648,0,23-07 03:44:20
1088190,0,23-07 03:44:21
1012008,0,23-07 03:44:22
990088,0,23-07 03:44:23
1185960,0,23-07 03:44:24
1132376,0,23-07 03:44:25
1075652,0,23-07 03:44:26
991780,0,23-07 03:44:27
1072868,0,23-07 03:44:28
1088057,0,23-07 03:44:29
877964,0,23-07 03:44:30
1013979,0,23-07 03:44:31
1027529,0,23-07 03:44:32
954480,0,23-07 03:44:33
1060929,0,23-07 03:44:34
1046724,0,23-07 03:44:35
1060494,0,23-07 03:44:36
1069559,0,23-07 03:44:37
1150452,0,23-07 03:44:38
1197280,0,23-07 03:44:39
1126106,0,23-07 03:44:40
909530,0,23-07 03:44:41
1001865,2136,23-07 03:44:42
1030079,356,23-07 03:44:43
723050,356,23-07 03:44:44
1151355,0,23-07 03:44:45
1161496,0,23-07 03:44:46
1151745,0,23-07 03:44:47
1130938,0,23-07 03:44:48
1078940,0,23-07 03:44:49
1169545,1068,23-07 03:44:50
1234752,0,23-07 03:44:51
1164153,1424,23-07 03:44:52
1097897,356,23-07 03:44:53
1170051,0,23-07 03:44:54
1103127,712,23-07 03:44:55
1231629,0,23-07 03:44:56
1147178,0,23-07 03:44:57
1185312,0,23-07 03:44:58
892854,0,23-07 03:44:59
941929,356,23-07 03:45:00
1098235,0,23-07 03:45:01
1108205,0,23-07 03:45:02
1144617,0,23-07 03:45:03
1183540,0,23-07 03:45:04
1191913,0,23-07 03:45:05
685045,712,23-07 03:45:06
544329,1780,23-07 03:45:07
646231,356,23-07 03:45:08
395344,0,23-07 03:45:09
1108175,0,23-07 03:45:10
1148682,0,23-07 03:45:11
986164,0,23-07 03:45:12
1070099,0,23-07 03:45:13
961116,0,23-07 03:45:14
1146843,0,23-07 03:45:15
1225604,0,23-07 03:45:16
1161876,0,23-07 03:45:17
1227738,0,23-07 03:45:18
1237028,0,23-07 03:45:19
1217780,0,23-07 03:45:20
1213616,0,23-07 03:45:21
1196312,0,23-07 03:45:22
1242808,0,23-07 03:45:23
