"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain6-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 00:26:13 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 00:26:13
0,0,27-07 00:26:14
0,0,27-07 00:26:15
0,0,27-07 00:26:16
0,0,27-07 00:26:17
0,0,27-07 00:26:18
0,0,27-07 00:26:19
95,95,27-07 00:26:20
0,0,27-07 00:26:21
0,0,27-07 00:26:22
0,0,27-07 00:26:23
13260,0,27-07 00:26:24
370037,42,27-07 00:26:25
1263160,0,27-07 00:26:26
1232400,0,27-07 00:26:27
1131944,0,27-07 00:26:28
1184297,95,27-07 00:26:29
1286568,0,27-07 00:26:30
1289616,42,27-07 00:26:31
1257287,0,27-07 00:26:32
1265526,0,27-07 00:26:33
1285065,0,27-07 00:26:34
1286568,0,27-07 00:26:35
1292580,0,27-07 00:26:36
1276047,0,27-07 00:26:37
1259514,0,27-07 00:26:38
1268225,95,27-07 00:26:39
1270429,0,27-07 00:26:40
1295481,0,27-07 00:26:41
1290826,0,27-07 00:26:42
1282045,0,27-07 00:26:43
1293007,0,27-07 00:26:44
1294241,0,27-07 00:26:45
1269603,0,27-07 00:26:46
1289574,0,27-07 00:26:47
1278758,0,27-07 00:26:48
1079184,1290,27-07 00:26:49
1213981,239,27-07 00:26:50
829249,510,27-07 00:26:51
1301098,0,27-07 00:26:52
1292580,0,27-07 00:26:53
1299467,0,27-07 00:26:54
1280096,0,27-07 00:26:55
1267914,0,27-07 00:26:56
1240547,749,27-07 00:26:57
1305554,42,27-07 00:26:58
1269814,1020,27-07 00:26:59
1246410,255,27-07 00:27:00
1213127,255,27-07 00:27:01
1303270,255,27-07 00:27:02
1295531,510,27-07 00:27:03
1314641,42,27-07 00:27:04
1208081,255,27-07 00:27:05
1091871,255,27-07 00:27:06
1284322,247,27-07 00:27:07
1331281,0,27-07 00:27:08
1331878,0,27-07 00:27:09
1339125,0,27-07 00:27:10
1287970,0,27-07 00:27:11
856237,1275,27-07 00:27:12
975553,510,27-07 00:27:13
704881,0,27-07 00:27:14
1279067,0,27-07 00:27:15
1268116,0,27-07 00:27:16
1310083,0,27-07 00:27:17
1089670,0,27-07 00:27:18
1197354,0,27-07 00:27:19
1267029,0,27-07 00:27:20
1280556,0,27-07 00:27:21
1279832,0,27-07 00:27:22
1273041,95,27-07 00:27:23
1289616,42,27-07 00:27:24
