"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain45-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 20:10:00 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 20:10:00
0,0,11-12 20:10:01
70,0,11-12 20:10:02
136222,4838,11-12 20:10:03
1327957,32579,11-12 20:10:04
1352894,35442,11-12 20:10:05
1352762,27072,11-12 20:10:06
1352300,26148,11-12 20:10:07
1352036,29262,11-12 20:10:08
1352828,31020,11-12 20:10:09
1352168,31758,11-12 20:10:10
1351706,29712,11-12 20:10:11
1352300,35178,11-12 20:10:12
1352960,38346,11-12 20:10:13
1352131,31523,11-12 20:10:14
1352828,33396,11-12 20:10:15
1352894,36630,11-12 20:10:16
1352234,34914,11-12 20:10:17
1352102,31494,11-12 20:10:18
1352762,34530,11-12 20:10:19
1352960,38766,11-12 20:10:20
1352960,34254,11-12 20:10:21
1352960,35376,11-12 20:10:22
1352960,35706,11-12 20:10:23
1352960,38016,11-12 20:10:24
1352989,31589,11-12 20:10:25
1352960,36114,11-12 20:10:26
1352366,33330,11-12 20:10:27
1352960,35244,11-12 20:10:28
1352960,35442,11-12 20:10:29
1352960,33474,11-12 20:10:30
1352894,33396,11-12 20:10:31
1351772,29712,11-12 20:10:32
1352762,34092,11-12 20:10:33
1352960,35574,11-12 20:10:34
1352725,30719,11-12 20:10:35
1352964,35706,11-12 20:10:36
1352960,35904,11-12 20:10:37
1352828,34134,11-12 20:10:38
1354054,26286,11-12 20:10:39
1352960,27732,11-12 20:10:40
1352960,34584,11-12 20:10:41
1352696,32340,11-12 20:10:42
1352960,35904,11-12 20:10:43
1352960,33462,11-12 20:10:44
1352899,29981,11-12 20:10:45
1351838,28314,11-12 20:10:46
1352960,35640,11-12 20:10:47
1352960,36312,11-12 20:10:48
1352960,35640,11-12 20:10:49
1353186,34566,11-12 20:10:50
1352828,35136,11-12 20:10:51
1352366,32616,11-12 20:10:52
1352960,36234,11-12 20:10:53
1352960,35124,11-12 20:10:54
1353055,34163,11-12 20:10:55
1352894,34782,11-12 20:10:56
1352564,33132,11-12 20:10:57
1352960,34650,11-12 20:10:58
1352960,35772,11-12 20:10:59
1352894,36762,11-12 20:11:00
1351112,24642,11-12 20:11:01
1351112,21342,11-12 20:11:02
1350848,21078,11-12 20:11:03
1351376,23904,11-12 20:11:04
1352527,32195,11-12 20:11:05
1352828,30648,11-12 20:11:06
1352828,32616,11-12 20:11:07
1353978,35160,11-12 20:11:08
1352960,33300,11-12 20:11:09
1352828,30966,11-12 20:11:10
1352696,30822,11-12 20:11:11
1352828,32340,11-12 20:11:12
1352630,31164,11-12 20:11:13
1352366,29502,11-12 20:11:14
1352923,32633,11-12 20:11:15
1352168,30294,11-12 20:11:16
1352102,28512,11-12 20:11:17
1352894,32178,11-12 20:11:18
1352960,32208,11-12 20:11:19
1352960,34518,11-12 20:11:20
1352960,34716,11-12 20:11:21
1352960,33936,11-12 20:11:22
1352168,25938,11-12 20:11:23
1352894,32298,11-12 20:11:24
1352923,33095,11-12 20:11:25
1352960,33804,11-12 20:11:26
1352432,32562,11-12 20:11:27
1352234,29304,11-12 20:11:28
1353002,37200,11-12 20:11:29
1352960,35112,11-12 20:11:30
1353846,30222,11-12 20:11:31
1352432,31440,11-12 20:11:32
1352102,30624,11-12 20:11:33
1352894,34056,11-12 20:11:34
1352065,28817,11-12 20:11:35
1352036,27852,11-12 20:11:36
1352432,31878,11-12 20:11:37
1352564,29976,11-12 20:11:38
1352828,31428,11-12 20:11:39
1352960,32892,11-12 20:11:40
1352894,33342,11-12 20:11:41
1352370,29052,11-12 20:11:42
1352564,30558,11-12 20:11:43
1352630,32076,11-12 20:11:44
1353055,30719,11-12 20:11:45
1352828,25290,11-12 20:11:46
1352828,32538,11-12 20:11:47
1352894,32814,11-12 20:11:48
1352828,33144,11-12 20:11:49
1352366,31416,11-12 20:11:50
1353566,30990,11-12 20:11:51
1352366,27072,11-12 20:11:52
1352036,28008,11-12 20:11:53
1352960,33288,11-12 20:11:54
1353083,23915,11-12 20:11:55
1352498,23640,11-12 20:11:56
1352960,31548,11-12 20:11:57
1352894,30888,11-12 20:11:58
1352828,30198,11-12 20:11:59
1352960,32376,11-12 20:12:00
1352762,31956,11-12 20:12:01
1352762,32406,11-12 20:12:02
1352960,39666,11-12 20:12:03
1352960,40788,11-12 20:12:04
1352857,31061,11-12 20:12:05
1352300,31362,11-12 20:12:06
1352960,32892,11-12 20:12:07
1352762,37896,11-12 20:12:08
1352960,35970,11-12 20:12:09
1352696,31692,11-12 20:12:10
1352960,35772,11-12 20:12:11
1352144,27774,11-12 20:12:12
1352960,36060,11-12 20:12:13
1352300,29898,11-12 20:12:14
1353055,39233,11-12 20:12:15
1352828,35520,11-12 20:12:16
1352630,28602,11-12 20:12:17
1352960,36696,11-12 20:12:18
1352960,33870,11-12 20:12:19
1352828,35772,11-12 20:12:20
1352432,35574,11-12 20:12:21
1354898,33270,11-12 20:12:22
1352960,38742,11-12 20:12:23
1352234,32406,11-12 20:12:24
1352832,32340,11-12 20:12:25
1353055,31643,11-12 20:12:26
1352960,36102,11-12 20:12:27
1353780,33828,11-12 20:12:28
1352894,35838,11-12 20:12:29
1352894,37752,11-12 20:12:30
1352960,34782,11-12 20:12:31
1352960,33462,11-12 20:12:32
1352960,34716,11-12 20:12:33
1352960,35190,11-12 20:12:34
1352960,34914,11-12 20:12:35
1353055,34877,11-12 20:12:36
1352828,32154,11-12 20:12:37
1351772,27006,11-12 20:12:38
1352960,34914,11-12 20:12:39
1352894,33462,11-12 20:12:40
1352960,34794,11-12 20:12:41
1353846,31848,11-12 20:12:42
1352366,30954,11-12 20:12:43
1352894,33870,11-12 20:12:44
1352960,31680,11-12 20:12:45
1352923,32063,11-12 20:12:46
1352960,36300,11-12 20:12:47
1352960,36246,11-12 20:12:48
1352894,34872,11-12 20:12:49
1353120,31188,11-12 20:12:50
1352828,34122,11-12 20:12:51
1352960,35574,11-12 20:12:52
1352894,33924,11-12 20:12:53
1352762,31494,11-12 20:12:54
1353002,28908,11-12 20:12:55
1352923,25397,11-12 20:12:56
1352168,27720,11-12 20:12:57
1352960,34674,11-12 20:12:58
1352894,34386,11-12 20:12:59
1352960,37116,11-12 20:13:00
1352894,33726,11-12 20:13:01
1352960,33342,11-12 20:13:02
1352960,34386,11-12 20:13:03
1352960,35640,11-12 20:13:04
1354226,34962,11-12 20:13:05
1353055,34625,11-12 20:13:06
1352960,31416,11-12 20:13:07
1352762,30900,11-12 20:13:08
1352960,34980,11-12 20:13:09
1352960,35520,11-12 20:13:10
1352960,33198,11-12 20:13:11
1352366,27666,11-12 20:13:12
1352432,31152,11-12 20:13:13
1352960,29316,11-12 20:13:14
1352894,30162,11-12 20:13:15
1352923,32171,11-12 20:13:16
1351244,25884,11-12 20:13:17
1352168,31482,11-12 20:13:18
1352300,31494,11-12 20:13:19
1352432,33090,11-12 20:13:20
1351904,29700,11-12 20:13:21
1353450,30462,11-12 20:13:22
1352960,34716,11-12 20:13:23
1352894,32352,11-12 20:13:24
1351178,26688,11-12 20:13:25
1352791,35099,11-12 20:13:26
1352234,32142,11-12 20:13:27
1352762,34566,11-12 20:13:28
1352432,33144,11-12 20:13:29
1352168,27084,11-12 20:13:30
1352828,33726,11-12 20:13:31
1352960,35466,11-12 20:13:32
1352960,35508,11-12 20:13:33
1352960,34662,11-12 20:13:34
1352894,34914,11-12 20:13:35
1352960,34980,11-12 20:13:36
1351471,26375,11-12 20:13:37
1352672,29292,11-12 20:13:38
1352960,32472,11-12 20:13:39
1352828,29700,11-12 20:13:40
1352762,32418,11-12 20:13:41
1352894,33738,11-12 20:13:42
1352960,35442,11-12 20:13:43
1352828,33420,11-12 20:13:44
1352366,29580,11-12 20:13:45
1352828,32934,11-12 20:13:46
1352923,33833,11-12 20:13:47
1352960,37554,11-12 20:13:48
1352960,37038,11-12 20:13:49
1352960,33594,11-12 20:13:50
1352960,35058,11-12 20:13:51
1351310,24234,11-12 20:13:52
1352828,31020,11-12 20:13:53
1352960,33792,11-12 20:13:54
1352366,32406,11-12 20:13:55
1351970,23958,11-12 20:13:56
1353055,35483,11-12 20:13:57
1352828,34122,11-12 20:13:58
1352960,34674,11-12 20:13:59
1352960,34080,11-12 20:14:00
1352960,34782,11-12 20:14:01
1352960,34518,11-12 20:14:02
1353916,30858,11-12 20:14:03
1352960,34122,11-12 20:14:04
1352960,35388,11-12 20:14:05
1352989,33227,11-12 20:14:06
1352960,32406,11-12 20:14:07
1352894,31296,11-12 20:14:08
1352828,35718,11-12 20:14:09
1352894,33486,11-12 20:14:10
1352828,34146,11-12 20:14:11
1352960,39270,11-12 20:14:12
1352432,34662,11-12 20:14:13
1352102,32208,11-12 20:14:14
1352762,32958,11-12 20:14:15
1352527,32831,11-12 20:14:16
1352960,31284,11-12 20:14:17
1352828,32538,11-12 20:14:18
1352960,34584,11-12 20:14:19
1352960,35640,11-12 20:14:20
1352366,32736,11-12 20:14:21
1353002,36804,11-12 20:14:22
1352828,32748,11-12 20:14:23
1352696,29514,11-12 20:14:24
1352894,34452,11-12 20:14:25
1352696,33858,11-12 20:14:26
1351867,27947,11-12 20:14:27
1351904,29238,11-12 20:14:28
1352762,32868,11-12 20:14:29
1352894,34914,11-12 20:14:30
1352498,30888,11-12 20:14:31
1349132,15180,11-12 20:14:32
1351310,22716,11-12 20:14:33
1350848,25278,11-12 20:14:34
1352498,29700,11-12 20:14:35
1352828,32868,11-12 20:14:36
1350085,19301,11-12 20:14:37
1352894,36444,11-12 20:14:38
1352102,31218,11-12 20:14:39
1351376,27522,11-12 20:14:40
1352828,32022,11-12 20:14:41
1352960,35772,11-12 20:14:42
1352828,34386,11-12 20:14:43
1352960,34914,11-12 20:14:44
1352960,35454,11-12 20:14:45
1352960,35970,11-12 20:14:46
1350547,22601,11-12 20:14:47
1348274,11880,11-12 20:14:48
1352234,29106,11-12 20:14:49
1352234,28008,11-12 20:14:50
1351640,24618,11-12 20:14:51
1352894,33660,11-12 20:14:52
1352960,36840,11-12 20:14:53
1366460,34050,11-12 20:14:54
1352894,33540,11-12 20:14:55
1352960,35190,11-12 20:14:56
1353055,35483,11-12 20:14:57
1352960,34716,11-12 20:14:58
1352960,35640,11-12 20:14:59
1352960,35310,11-12 20:15:00
1351310,29370,11-12 20:15:01
1349528,19866,11-12 20:15:02
1352234,31020,11-12 20:15:03
1352960,34980,11-12 20:15:04
1351772,32868,11-12 20:15:05
1352989,39761,11-12 20:15:06
1351640,35244,11-12 20:15:07
1352342,35364,11-12 20:15:08
1352960,36036,11-12 20:15:09
1352828,33684,11-12 20:15:10
1352894,33924,11-12 20:15:11
1352894,33726,11-12 20:15:12
1350782,25278,11-12 20:15:13
1351574,28074,11-12 20:15:14
1352300,33132,11-12 20:15:15
1350019,20555,11-12 20:15:16
1350320,21978,11-12 20:15:17
1352960,34584,11-12 20:15:18
1352960,34584,11-12 20:15:19
1352960,35772,11-12 20:15:20
1352828,34056,11-12 20:15:21
1350320,23034,11-12 20:15:22
1352366,34728,11-12 20:15:23
1352828,36300,11-12 20:15:24
1352894,37356,11-12 20:15:25
1353055,35141,11-12 20:15:26
1352960,34584,11-12 20:15:27
1350056,22968,11-12 20:15:28
1351904,29250,11-12 20:15:29
1353120,25272,11-12 20:15:30
1352366,22134,11-12 20:15:31
1352828,32484,11-12 20:15:32
1352696,30726,11-12 20:15:33
1353988,34962,11-12 20:15:34
1352828,33990,11-12 20:15:35
1352960,34320,11-12 20:15:36
1352791,32105,11-12 20:15:37
1352960,36366,11-12 20:15:38
1352960,38742,11-12 20:15:39
1352960,34122,11-12 20:15:40
1352762,34782,11-12 20:15:41
1352894,34320,11-12 20:15:42
1352960,34530,11-12 20:15:43
1352498,31968,11-12 20:15:44
1352894,33726,11-12 20:15:45
1352960,35838,11-12 20:15:46
1352791,32699,11-12 20:15:47
1352828,33198,11-12 20:15:48
1352894,33594,11-12 20:15:49
1351772,32484,11-12 20:15:50
1349990,21054,11-12 20:15:51
1352960,35970,11-12 20:15:52
1352804,32550,11-12 20:15:53
1351772,33132,11-12 20:15:54
1352168,27918,11-12 20:15:55
1352366,31560,11-12 20:15:56
1352923,33701,11-12 20:15:57
1352366,33264,11-12 20:15:58
1352960,34914,11-12 20:15:59
1352432,33672,11-12 20:16:00
1351574,28050,11-12 20:16:01
1351244,23430,11-12 20:16:02
1352960,35310,11-12 20:16:03
1352894,35244,11-12 20:16:04
1352828,34662,11-12 20:16:05
1352168,33264,11-12 20:16:06
1352395,34679,11-12 20:16:07
1351310,23562,11-12 20:16:08
1349792,18678,11-12 20:16:09
1350716,22374,11-12 20:16:10
1351706,32274,11-12 20:16:11
1352696,30900,11-12 20:16:12
1352894,32550,11-12 20:16:13
1352960,34848,11-12 20:16:14
1352960,34926,11-12 20:16:15
1349924,20790,11-12 20:16:16
1353055,33515,11-12 20:16:17
1352960,33870,11-12 20:16:18
1352960,33594,11-12 20:16:19
1352960,34980,11-12 20:16:20
1352894,33276,11-12 20:16:21
1352960,33078,11-12 20:16:22
1352564,33198,11-12 20:16:23
1352960,33858,11-12 20:16:24
1352960,35442,11-12 20:16:25
1352960,40788,11-12 20:16:26
1351801,27287,11-12 20:16:27
1352894,33990,11-12 20:16:28
1352960,34662,11-12 20:16:29
1352894,35112,11-12 20:16:30
1352964,34320,11-12 20:16:31
1352960,36168,11-12 20:16:32
1352894,33078,11-12 20:16:33
1352828,38082,11-12 20:16:34
1350188,24090,11-12 20:16:35
1350320,20592,11-12 20:16:36
1352857,31601,11-12 20:16:37
1352936,35034,11-12 20:16:38
1352300,30624,11-12 20:16:39
1350650,23046,11-12 20:16:40
1352960,35706,11-12 20:16:41
1352960,35730,11-12 20:16:42
1352234,29568,11-12 20:16:43
1350452,23034,11-12 20:16:44
1352828,35310,11-12 20:16:45
1352300,34056,11-12 20:16:46
1352923,32513,11-12 20:16:47
1352960,35706,11-12 20:16:48
1352960,39678,11-12 20:16:49
1350584,21186,11-12 20:16:50
1352498,31296,11-12 20:16:51
1352828,35268,11-12 20:16:52
1350650,22320,11-12 20:16:53
1352630,31944,11-12 20:16:54
1352894,33858,11-12 20:16:55
1352564,32472,11-12 20:16:56
