"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain42-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 20:08:08 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 20:08:08
0,0,11-12 20:08:09
0,0,11-12 20:08:10
406975,13063,11-12 20:08:11
1336534,32274,11-12 20:08:12
1352700,34188,11-12 20:08:13
1352960,35442,11-12 20:08:14
1394126,33196,11-12 20:08:15
1350716,29832,11-12 20:08:16
1352234,33792,11-12 20:08:17
1352234,33660,11-12 20:08:18
1352960,35586,11-12 20:08:19
1394428,36782,11-12 20:08:20
1352168,33858,11-12 20:08:21
1353055,35021,11-12 20:08:22
1352960,35442,11-12 20:08:23
1352168,33924,11-12 20:08:24
1352630,34254,11-12 20:08:25
1352894,34320,11-12 20:08:26
1352894,34674,11-12 20:08:27
1352960,35850,11-12 20:08:28
1352960,35640,11-12 20:08:29
1352960,35508,11-12 20:08:30
1352234,33894,11-12 20:08:31
1353055,35891,11-12 20:08:32
1388216,36584,11-12 20:08:33
1352960,34584,11-12 20:08:34
1352168,32946,11-12 20:08:35
1377906,36062,11-12 20:08:36
1352960,35442,11-12 20:08:37
1352960,35310,11-12 20:08:38
1352960,35310,11-12 20:08:39
1352960,35310,11-12 20:08:40
1374680,35648,11-12 20:08:41
1353055,35207,11-12 20:08:42
1352960,35310,11-12 20:08:43
1353030,35376,11-12 20:08:44
1352498,34188,11-12 20:08:45
1352102,33924,11-12 20:08:46
1352960,35178,11-12 20:08:47
1352960,35586,11-12 20:08:48
1351772,32604,11-12 20:08:49
1352102,33066,11-12 20:08:50
1352960,35112,11-12 20:08:51
1380451,35813,11-12 20:08:52
1352960,35244,11-12 20:08:53
1352960,34848,11-12 20:08:54
1353002,35550,11-12 20:08:55
1352960,35508,11-12 20:08:56
1352960,35520,11-12 20:08:57
1352960,35520,11-12 20:08:58
1352960,34980,11-12 20:08:59
1352960,35574,11-12 20:09:00
1352960,35574,11-12 20:09:01
1353055,35405,11-12 20:09:02
1352960,35310,11-12 20:09:03
1352960,35706,11-12 20:09:04
1352960,34914,11-12 20:09:05
1352168,33474,11-12 20:09:06
1352432,33792,11-12 20:09:07
1352960,33660,11-12 20:09:08
1352960,34914,11-12 20:09:09
1352960,35784,11-12 20:09:10
1352168,33264,11-12 20:09:11
1353055,35669,11-12 20:09:12
1352960,35574,11-12 20:09:13
1352564,34464,11-12 20:09:14
1352960,35520,11-12 20:09:15
1352960,35244,11-12 20:09:16
1352960,35508,11-12 20:09:17
1352960,35190,11-12 20:09:18
1352960,35574,11-12 20:09:19
1352894,34056,11-12 20:09:20
1352234,33330,11-12 20:09:21
1353055,35537,11-12 20:09:22
1352960,35916,11-12 20:09:23
1352960,35706,11-12 20:09:24
1352960,35112,11-12 20:09:25
1352234,33990,11-12 20:09:26
1352960,35640,11-12 20:09:27
1352960,35718,11-12 20:09:28
1352960,35178,11-12 20:09:29
1352630,33276,11-12 20:09:30
1389390,36726,11-12 20:09:31
1352239,33863,11-12 20:09:32
1352960,35850,11-12 20:09:33
1352168,34056,11-12 20:09:34
1352366,33396,11-12 20:09:35
1352960,34596,11-12 20:09:36
1352960,34782,11-12 20:09:37
1352960,35574,11-12 20:09:38
1352960,35442,11-12 20:09:39
1352960,35640,11-12 20:09:40
1352234,33396,11-12 20:09:41
1352960,35508,11-12 20:09:42
1353125,35009,11-12 20:09:43
1352960,35244,11-12 20:09:44
1352960,35706,11-12 20:09:45
1352960,35652,11-12 20:09:46
1352960,35574,11-12 20:09:47
1352960,35652,11-12 20:09:48
1352960,35310,11-12 20:09:49
1352960,35508,11-12 20:09:50
1386660,36258,11-12 20:09:51
1376536,34570,11-12 20:09:52
1374841,36241,11-12 20:09:53
1352102,34122,11-12 20:09:54
1352960,34980,11-12 20:09:55
1352234,33660,11-12 20:09:56
1352696,34650,11-12 20:09:57
1352960,35322,11-12 20:09:58
1352960,35610,11-12 20:09:59
1352168,33792,11-12 20:10:00
1352960,35178,11-12 20:10:01
1352960,35652,11-12 20:10:02
1352197,34397,11-12 20:10:03
1351442,31482,11-12 20:10:04
1352960,35574,11-12 20:10:05
1352960,35706,11-12 20:10:06
1352960,35508,11-12 20:10:07
1352960,35442,11-12 20:10:08
1353002,35760,11-12 20:10:09
1352168,33528,11-12 20:10:10
1352828,33924,11-12 20:10:11
1352168,33438,11-12 20:10:12
1353055,36035,11-12 20:10:13
1352960,33000,11-12 20:10:14
1352960,35442,11-12 20:10:15
1352168,33462,11-12 20:10:16
1352960,35442,11-12 20:10:17
1352960,35508,11-12 20:10:18
1352960,35442,11-12 20:10:19
1350782,29964,11-12 20:10:20
1348142,21780,11-12 20:10:21
1352300,33726,11-12 20:10:22
1353055,36593,11-12 20:10:23
1352828,34332,11-12 20:10:24
1352960,35442,11-12 20:10:25
1352960,35640,11-12 20:10:26
1352960,35586,11-12 20:10:27
1352960,35640,11-12 20:10:28
1352960,35652,11-12 20:10:29
1352960,35508,11-12 20:10:30
1352234,33672,11-12 20:10:31
1352234,33396,11-12 20:10:32
1352395,33623,11-12 20:10:33
1352300,33408,11-12 20:10:34
1352300,33462,11-12 20:10:35
1352234,33330,11-12 20:10:36
1352300,33198,11-12 20:10:37
1352960,35508,11-12 20:10:38
1352300,33396,11-12 20:10:39
1352960,35508,11-12 20:10:40
1352366,33330,11-12 20:10:41
1353055,35442,11-12 20:10:42
1351310,31199,11-12 20:10:43
1351574,29304,11-12 20:10:44
1352960,35796,11-12 20:10:45
1352474,33318,11-12 20:10:46
1352960,35574,11-12 20:10:47
1352960,35310,11-12 20:10:48
1352960,35640,11-12 20:10:49
1352960,35640,11-12 20:10:50
1352630,33078,11-12 20:10:51
1353055,35508,11-12 20:10:52
1352960,35801,11-12 20:10:53
1352432,33264,11-12 20:10:54
1426878,37126,11-12 20:10:55
1352960,35574,11-12 20:10:56
1352960,35508,11-12 20:10:57
1352960,35508,11-12 20:10:58
1352960,35574,11-12 20:10:59
1352960,35244,11-12 20:11:00
1352234,33594,11-12 20:11:01
1352234,34824,11-12 20:11:02
1353055,35784,11-12 20:11:03
1352960,35669,11-12 20:11:04
1352960,35508,11-12 20:11:05
1352960,35442,11-12 20:11:06
1352960,35376,11-12 20:11:07
1352960,35718,11-12 20:11:08
1352960,35244,11-12 20:11:09
1352960,35508,11-12 20:11:10
1352960,35640,11-12 20:11:11
1352960,35508,11-12 20:11:12
1353055,35850,11-12 20:11:13
