"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain60-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 20:19:53 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 20:19:53
0,0,11-12 20:19:54
0,0,11-12 20:19:55
271613,8893,11-12 20:19:56
1308694,31020,11-12 20:19:57
1351574,26796,11-12 20:19:58
1352960,28512,11-12 20:19:59
1352300,31548,11-12 20:20:00
1352828,30372,11-12 20:20:01
1353186,29022,11-12 20:20:02
1352894,29832,11-12 20:20:03
1352960,34980,11-12 20:20:04
1366166,25902,11-12 20:20:05
1353055,36131,11-12 20:20:06
1352960,33078,11-12 20:20:07
1352366,36366,11-12 20:20:08
1352234,32934,11-12 20:20:09
1352960,35190,11-12 20:20:10
1351046,30030,11-12 20:20:11
1351442,30318,11-12 20:20:12
1352960,33594,11-12 20:20:13
1352300,30966,11-12 20:20:14
1352960,34980,11-12 20:20:15
1352263,30797,11-12 20:20:16
1352960,35508,11-12 20:20:17
1352432,31482,11-12 20:20:18
1352300,31944,11-12 20:20:19
1352762,32538,11-12 20:20:20
1352498,31362,11-12 20:20:21
1352960,34584,11-12 20:20:22
1352960,35256,11-12 20:20:23
1352898,31812,11-12 20:20:24
1352168,29502,11-12 20:20:25
1352923,36131,11-12 20:20:26
1352474,32580,11-12 20:20:27
1352432,29106,11-12 20:20:28
1352300,33264,11-12 20:20:29
1352102,31086,11-12 20:20:30
1353632,35346,11-12 20:20:31
1352960,35178,11-12 20:20:32
1351112,27852,11-12 20:20:33
1352960,34848,11-12 20:20:34
1352960,35574,11-12 20:20:35
1353055,35735,11-12 20:20:36
1352960,35244,11-12 20:20:37
1352828,33672,11-12 20:20:38
1352696,31890,11-12 20:20:39
1352300,29382,11-12 20:20:40
1352828,31746,11-12 20:20:41
1352894,33924,11-12 20:20:42
1352696,32406,11-12 20:20:43
1352894,33396,11-12 20:20:44
1352828,33498,11-12 20:20:45
1352498,32934,11-12 20:20:46
1352131,31709,11-12 20:20:47
1352960,34386,11-12 20:20:48
1352960,34452,11-12 20:20:49
1352894,32406,11-12 20:20:50
1352960,33000,11-12 20:20:51
1353034,31152,11-12 20:20:52
1351772,28578,11-12 20:20:53
1351706,31218,11-12 20:20:54
1352234,33672,11-12 20:20:55
1352894,34386,11-12 20:20:56
1353055,33965,11-12 20:20:57
1353002,33636,11-12 20:20:58
1352960,32220,11-12 20:20:59
