"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain57-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 20:17:52 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 20:17:52
0,0,11-12 20:17:53
0,0,11-12 20:17:54
165,95,11-12 20:17:55
542110,15266,11-12 20:17:56
1352960,35640,11-12 20:17:57
1352894,34650,11-12 20:17:58
1352498,25380,11-12 20:17:59
1302186,22224,11-12 20:18:00
1352960,32550,11-12 20:18:01
1352960,34002,11-12 20:18:02
1351904,26016,11-12 20:18:03
1352894,33156,11-12 20:18:04
1352960,32880,11-12 20:18:05
1353055,34679,11-12 20:18:06
1352960,33288,11-12 20:18:07
1351772,28788,11-12 20:18:08
1351970,25422,11-12 20:18:09
1352630,29514,11-12 20:18:10
1352960,35640,11-12 20:18:11
1352828,34188,11-12 20:18:12
1352960,34914,11-12 20:18:13
1352564,29304,11-12 20:18:14
1352960,37620,11-12 20:18:15
1352923,33953,11-12 20:18:16
1352960,34254,11-12 20:18:17
1352894,32736,11-12 20:18:18
1352894,31362,11-12 20:18:19
1352828,33198,11-12 20:18:20
1352960,33792,11-12 20:18:21
1352894,32484,11-12 20:18:22
1352366,34518,11-12 20:18:23
1352960,34266,11-12 20:18:24
1352564,30096,11-12 20:18:25
1352791,26597,11-12 20:18:26
1352898,34518,11-12 20:18:27
1352960,35178,11-12 20:18:28
1352960,35376,11-12 20:18:29
1352894,33990,11-12 20:18:30
1352234,30954,11-12 20:18:31
1352234,28512,11-12 20:18:32
1352762,34002,11-12 20:18:33
1352630,30426,11-12 20:18:34
1352989,33161,11-12 20:18:35
1352960,34056,11-12 20:18:36
1352894,34728,11-12 20:18:37
1352960,35838,11-12 20:18:38
1352828,35730,11-12 20:18:39
1352870,33912,11-12 20:18:40
1352960,35376,11-12 20:18:41
1352894,32406,11-12 20:18:42
1352036,27588,11-12 20:18:43
1352960,36762,11-12 20:18:44
1353136,31728,11-12 20:18:45
1353611,30491,11-12 20:18:46
1352960,31944,11-12 20:18:47
1352960,35004,11-12 20:18:48
1352498,31152,11-12 20:18:49
1352366,32520,11-12 20:18:50
1352498,29964,11-12 20:18:51
1352724,27426,11-12 20:18:52
1352960,34650,11-12 20:18:53
1352696,33234,11-12 20:18:54
1352960,34782,11-12 20:18:55
1352065,27881,11-12 20:18:56
1352960,35772,11-12 20:18:57
1352828,33672,11-12 20:18:58
1352894,34002,11-12 20:18:59
1352894,33726,11-12 20:19:00
1352960,34386,11-12 20:19:01
1352300,29580,11-12 20:19:02
1352168,28050,11-12 20:19:03
1352762,32604,11-12 20:19:04
1352894,34266,11-12 20:19:05
1352989,32855,11-12 20:19:06
1352894,33792,11-12 20:19:07
1352828,30240,11-12 20:19:08
1352300,28116,11-12 20:19:09
1352762,32748,11-12 20:19:10
1352894,32076,11-12 20:19:11
1352696,29832,11-12 20:19:12
1352300,30030,11-12 20:19:13
1352960,33528,11-12 20:19:14
1352898,32604,11-12 20:19:15
1351867,25979,11-12 20:19:16
1352762,30228,11-12 20:19:17
1352960,34068,11-12 20:19:18
1352762,30438,11-12 20:19:19
1352630,28524,11-12 20:19:20
1352960,34464,11-12 20:19:21
1354160,33906,11-12 20:19:22
1352960,34056,11-12 20:19:23
1352474,32448,11-12 20:19:24
1352960,38472,11-12 20:19:25
1351339,26165,11-12 20:19:26
1351838,26730,11-12 20:19:27
1351310,24366,11-12 20:19:28
1352960,35454,11-12 20:19:29
1352960,34188,11-12 20:19:30
1352568,28470,11-12 20:19:31
1352762,30900,11-12 20:19:32
1352036,24156,11-12 20:19:33
1352894,34254,11-12 20:19:34
1352168,22638,11-12 20:19:35
1352857,28157,11-12 20:19:36
1352894,34518,11-12 20:19:37
1352894,33726,11-12 20:19:38
1354226,35646,11-12 20:19:39
1351772,27468,11-12 20:19:40
1352960,31548,11-12 20:19:41
1352828,31350,11-12 20:19:42
1352960,33276,11-12 20:19:43
1351904,26004,11-12 20:19:44
1353252,29670,11-12 20:19:45
1351801,28499,11-12 20:19:46
1352432,32322,11-12 20:19:47
1352498,30822,11-12 20:19:48
1352894,35124,11-12 20:19:49
1352762,34608,11-12 20:19:50
1352630,30306,11-12 20:19:51
1353714,33366,11-12 20:19:52
1351640,25476,11-12 20:19:53
1352894,33672,11-12 20:19:54
1352894,35784,11-12 20:19:55
1353055,31643,11-12 20:19:56
1352894,34518,11-12 20:19:57
1352894,34278,11-12 20:19:58
1352828,33726,11-12 20:19:59
1352762,31098,11-12 20:20:00
1352432,30690,11-12 20:20:01
1352960,35640,11-12 20:20:02
1352960,35244,11-12 20:20:03
1352960,36762,11-12 20:20:04
1352828,33276,11-12 20:20:05
1352923,34373,11-12 20:20:06
1352960,37698,11-12 20:20:07
1352300,31230,11-12 20:20:08
1353002,34824,11-12 20:20:09
1352828,31374,11-12 20:20:10
1352960,34188,11-12 20:20:11
1352960,35586,11-12 20:20:12
1352828,31626,11-12 20:20:13
1352960,32946,11-12 20:20:14
1353055,36419,11-12 20:20:15
1352894,34806,11-12 20:20:16
1352960,32472,11-12 20:20:17
1352828,32748,11-12 20:20:18
1352960,35376,11-12 20:20:19
1352960,36984,11-12 20:20:20
1352828,34794,11-12 20:20:21
1352828,33222,11-12 20:20:22
1352960,36048,11-12 20:20:23
1352828,34002,11-12 20:20:24
1353055,35009,11-12 20:20:25
1353714,29868,11-12 20:20:26
1352960,35706,11-12 20:20:27
1352960,33870,11-12 20:20:28
1352960,34584,11-12 20:20:29
