"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain8-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
0,0,19-07 19:06:56
319051,0,19-07 19:06:57
940026,0,19-07 19:06:58
4321324,0,19-07 19:06:59
3177420,0,19-07 19:07:00
3684305,0,19-07 19:07:01
4611262,0,19-07 19:07:02
4678048,0,19-07 19:07:03
1987056,1780,19-07 19:07:04
8239,0,19-07 19:07:05
0,0,19-07 19:07:06
159111,0,19-07 19:07:07
732388,1780,19-07 19:07:08
676145,356,19-07 19:07:09
613492,0,19-07 19:07:10
2460021,356,19-07 19:07:11
3276351,0,19-07 19:07:12
3744488,0,19-07 19:07:13
3957164,0,19-07 19:07:14
3611135,0,19-07 19:07:15
3376782,0,19-07 19:07:16
4542558,0,19-07 19:07:17
3207582,0,19-07 19:07:18
2577444,1068,19-07 19:07:19
3421502,712,19-07 19:07:20
3732470,0,19-07 19:07:21
3947510,356,19-07 19:07:22
4329272,1424,19-07 19:07:23
4629756,356,19-07 19:07:24
4132503,0,19-07 19:07:25
708605,712,19-07 19:07:26
820714,356,19-07 19:07:27
2299822,0,19-07 19:07:28
4268786,0,19-07 19:07:29
3982874,0,19-07 19:07:30
4278216,0,19-07 19:07:31
2468738,0,19-07 19:07:32
3908775,0,19-07 19:07:33
4343318,0,19-07 19:07:34
3439203,0,19-07 19:07:35
4034387,0,19-07 19:07:36
4269143,0,19-07 19:07:37
3746878,356,19-07 19:07:38
3989548,0,19-07 19:07:39
3264825,2136,19-07 19:07:40
5581429,0,19-07 19:07:41
1086387,712,19-07 19:07:42
902663,356,19-07 19:07:43
1079332,356,19-07 19:07:44
3497421,0,19-07 19:07:45
4162851,0,19-07 19:07:46
4295036,0,19-07 19:07:47
4420460,0,19-07 19:07:48
3139860,0,19-07 19:07:49
4352155,0,19-07 19:07:50
3714106,0,19-07 19:07:51
3134175,356,19-07 19:07:52
4750930,0,19-07 19:07:53
4142429,0,19-07 19:07:54
3839411,1068,19-07 19:07:55
3409731,1068,19-07 19:07:56
4856107,0,19-07 19:07:57
2182230,1068,19-07 19:07:58
902490,356,19-07 19:07:59
699499,356,19-07 19:08:00
4025719,0,19-07 19:08:01
4062359,0,19-07 19:08:02
4302262,0,19-07 19:08:03
4154556,0,19-07 19:08:04
3492838,0,19-07 19:08:05
5280623,0,19-07 19:08:06
3663637,0,19-07 19:08:07
3294077,2136,19-07 19:08:08
3072017,0,19-07 19:08:09
3993265,0,19-07 19:08:10
3520826,356,19-07 19:08:11
4663271,1068,19-07 19:08:12
4051881,356,19-07 19:08:13
4041658,356,19-07 19:08:14
570291,356,19-07 19:08:15
671946,356,19-07 19:08:16
2230705,0,19-07 19:08:17
3530587,0,19-07 19:08:18
4216114,0,19-07 19:08:19
3376564,0,19-07 19:08:20
4146997,0,19-07 19:08:21
4248322,0,19-07 19:08:22
4609982,0,19-07 19:08:23
3422348,0,19-07 19:08:24
2064068,356,19-07 19:08:25
4378950,712,19-07 19:08:26
3895878,1068,19-07 19:08:27
2954357,1068,19-07 19:08:28
4303562,356,19-07 19:08:29
3552781,356,19-07 19:08:30
4332181,356,19-07 19:08:31
558576,356,19-07 19:08:32
628306,356,19-07 19:08:33
1787164,0,19-07 19:08:34
3558972,0,19-07 19:08:35
3313683,0,19-07 19:08:36
4592936,0,19-07 19:08:37
4007918,0,19-07 19:08:38
3886163,0,19-07 19:08:39
4042698,0,19-07 19:08:40
3700581,0,19-07 19:08:41
2630173,1424,19-07 19:08:42
3940853,0,19-07 19:08:43
2591706,0,19-07 19:08:44
3750163,356,19-07 19:08:45
4275975,356,19-07 19:08:46
3629706,356,19-07 19:08:47
5366836,0,19-07 19:08:48
725004,2136,19-07 19:08:49
782015,356,19-07 19:08:50
1217815,356,19-07 19:08:51
4140734,0,19-07 19:08:52
4809325,0,19-07 19:08:53
