"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain18-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
0,0,19-07 19:06:56
0,0,19-07 19:06:57
0,0,19-07 19:06:58
598047,0,19-07 19:06:59
1903370,0,19-07 19:07:00
2534223,0,19-07 19:07:01
2500400,0,19-07 19:07:02
475022,0,19-07 19:07:03
1750961,0,19-07 19:07:04
18827,0,19-07 19:07:05
6037,0,19-07 19:07:06
1374264,0,19-07 19:07:07
2129740,0,19-07 19:07:08
1609440,0,19-07 19:07:09
2169472,0,19-07 19:07:10
2523762,712,19-07 19:07:11
1399380,0,19-07 19:07:12
3393850,0,19-07 19:07:13
2338546,712,19-07 19:07:14
328802,1424,19-07 19:07:15
326733,356,19-07 19:07:16
425530,356,19-07 19:07:17
527281,356,19-07 19:07:18
586261,356,19-07 19:07:19
2145060,0,19-07 19:07:20
2185666,0,19-07 19:07:21
1885542,0,19-07 19:07:22
1766280,0,19-07 19:07:23
2821778,0,19-07 19:07:24
2275764,0,19-07 19:07:25
2700400,0,19-07 19:07:26
2008022,0,19-07 19:07:27
1613983,0,19-07 19:07:28
2549808,0,19-07 19:07:29
2314679,0,19-07 19:07:30
3006471,0,19-07 19:07:31
2048599,0,19-07 19:07:32
906176,356,19-07 19:07:33
1820347,0,19-07 19:07:34
2587835,0,19-07 19:07:35
2480003,0,19-07 19:07:36
2344870,0,19-07 19:07:37
3094605,0,19-07 19:07:38
2039856,712,19-07 19:07:39
2540225,712,19-07 19:07:40
2296496,356,19-07 19:07:41
1257274,712,19-07 19:07:42
3971782,0,19-07 19:07:43
2326038,1424,19-07 19:07:44
392816,356,19-07 19:07:45
484753,356,19-07 19:07:46
493176,356,19-07 19:07:47
480375,0,19-07 19:07:48
2172198,0,19-07 19:07:49
2364792,0,19-07 19:07:50
1776933,0,19-07 19:07:51
2464554,0,19-07 19:07:52
2979892,0,19-07 19:07:53
2290776,0,19-07 19:07:54
2601880,0,19-07 19:07:55
2151044,0,19-07 19:07:56
2335604,0,19-07 19:07:57
2395882,0,19-07 19:07:58
2517609,0,19-07 19:07:59
2504811,0,19-07 19:08:00
1406116,0,19-07 19:08:01
1804906,712,19-07 19:08:02
2240576,712,19-07 19:08:03
3172879,0,19-07 19:08:04
2391375,0,19-07 19:08:05
2240449,0,19-07 19:08:06
1923531,356,19-07 19:08:07
2581822,1068,19-07 19:08:08
2691369,712,19-07 19:08:09
1450008,0,19-07 19:08:10
2805421,0,19-07 19:08:11
3463118,0,19-07 19:08:12
483075,712,19-07 19:08:13
391319,1780,19-07 19:08:14
565652,0,19-07 19:08:15
370237,712,19-07 19:08:16
983754,0,19-07 19:08:17
2103285,0,19-07 19:08:18
2214162,0,19-07 19:08:19
2106027,0,19-07 19:08:20
2720814,0,19-07 19:08:21
2280448,0,19-07 19:08:22
2388308,0,19-07 19:08:23
1724648,0,19-07 19:08:24
2276301,0,19-07 19:08:25
2456399,0,19-07 19:08:26
2292030,0,19-07 19:08:27
2886157,0,19-07 19:08:28
2664103,0,19-07 19:08:29
1234265,0,19-07 19:08:30
1563086,712,19-07 19:08:31
2369543,0,19-07 19:08:32
2739475,0,19-07 19:08:33
1877908,0,19-07 19:08:34
1400239,0,19-07 19:08:35
2977847,0,19-07 19:08:36
2203071,356,19-07 19:08:37
3024704,356,19-07 19:08:38
2106270,356,19-07 19:08:39
950442,2136,19-07 19:08:40
2974894,0,19-07 19:08:41
2922784,712,19-07 19:08:42
489997,356,19-07 19:08:43
387663,356,19-07 19:08:44
611285,356,19-07 19:08:45
367642,356,19-07 19:08:46
2344010,0,19-07 19:08:47
2021218,0,19-07 19:08:48
1918091,0,19-07 19:08:49
2360060,0,19-07 19:08:50
2378918,0,19-07 19:08:51
2779904,0,19-07 19:08:52
2532040,0,19-07 19:08:53
2368695,0,19-07 19:08:54
2444347,0,19-07 19:08:55
3176184,0,19-07 19:08:56
3871885,0,19-07 19:08:57
