"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain20-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
0,0,19-07 19:06:56
0,0,19-07 19:06:57
0,0,19-07 19:06:58
1132354,0,19-07 19:06:59
3086408,0,19-07 19:07:00
2924368,0,19-07 19:07:01
2827440,0,19-07 19:07:02
2898512,0,19-07 19:07:03
2541552,0,19-07 19:07:04
58071,0,19-07 19:07:05
2766,0,19-07 19:07:06
1436030,356,19-07 19:07:07
2837338,0,19-07 19:07:08
3039947,0,19-07 19:07:09
2324246,0,19-07 19:07:10
4372234,0,19-07 19:07:11
455652,1068,19-07 19:07:12
433341,1424,19-07 19:07:13
727664,356,19-07 19:07:14
641459,356,19-07 19:07:15
3066248,0,19-07 19:07:16
2274406,0,19-07 19:07:17
2930379,0,19-07 19:07:18
3051086,0,19-07 19:07:19
2727072,0,19-07 19:07:20
3065065,0,19-07 19:07:21
3242180,0,19-07 19:07:22
2302433,0,19-07 19:07:23
3669365,0,19-07 19:07:24
3012208,0,19-07 19:07:25
2038562,1068,19-07 19:07:26
3440167,0,19-07 19:07:27
2973763,0,19-07 19:07:28
3105068,0,19-07 19:07:29
3071467,712,19-07 19:07:30
2976917,356,19-07 19:07:31
2892819,712,19-07 19:07:32
3423792,0,19-07 19:07:33
3121579,356,19-07 19:07:34
549371,1424,19-07 19:07:35
661578,712,19-07 19:07:36
562598,356,19-07 19:07:37
2452070,0,19-07 19:07:38
3123279,0,19-07 19:07:39
2598258,0,19-07 19:07:40
3190366,0,19-07 19:07:41
3013696,0,19-07 19:07:42
3039617,0,19-07 19:07:43
2756626,0,19-07 19:07:44
2836931,0,19-07 19:07:45
3687021,0,19-07 19:07:46
2944859,0,19-07 19:07:47
1900372,2136,19-07 19:07:48
2218350,0,19-07 19:07:49
3256035,0,19-07 19:07:50
3046367,0,19-07 19:07:51
3141191,712,19-07 19:07:52
3942333,356,19-07 19:07:53
3164229,712,19-07 19:07:54
2571815,356,19-07 19:07:55
4053723,0,19-07 19:07:56
473618,1068,19-07 19:07:57
392381,356,19-07 19:07:58
780776,356,19-07 19:07:59
1309795,0,19-07 19:08:00
2825513,0,19-07 19:08:01
2391625,0,19-07 19:08:02
3337878,0,19-07 19:08:03
3401344,0,19-07 19:08:04
2636672,0,19-07 19:08:05
3381920,0,19-07 19:08:06
2873317,0,19-07 19:08:07
3757378,0,19-07 19:08:08
3495840,0,19-07 19:08:09
1515041,1068,19-07 19:08:10
2896556,356,19-07 19:08:11
3441755,0,19-07 19:08:12
2556508,0,19-07 19:08:13
3123954,1068,19-07 19:08:14
3172244,0,19-07 19:08:15
2890250,712,19-07 19:08:16
2794240,0,19-07 19:08:17
4011889,0,19-07 19:08:18
1019185,1068,19-07 19:08:19
382887,1068,19-07 19:08:20
613622,356,19-07 19:08:21
575179,356,19-07 19:08:22
2391670,0,19-07 19:08:23
2757930,0,19-07 19:08:24
2571863,0,19-07 19:08:25
3518606,0,19-07 19:08:26
2945136,0,19-07 19:08:27
3484403,0,19-07 19:08:28
2913689,0,19-07 19:08:29
3121928,0,19-07 19:08:30
4094045,0,19-07 19:08:31
1884095,356,19-07 19:08:32
1969704,712,19-07 19:08:33
3367847,0,19-07 19:08:34
2828878,0,19-07 19:08:35
2941558,0,19-07 19:08:36
3040912,356,19-07 19:08:37
3712485,0,19-07 19:08:38
2157841,712,19-07 19:08:39
2759924,356,19-07 19:08:40
3354466,1780,19-07 19:08:41
423045,356,19-07 19:08:42
465149,356,19-07 19:08:43
702966,356,19-07 19:08:44
877407,0,19-07 19:08:45
2948418,0,19-07 19:08:46
2702538,0,19-07 19:08:47
3248158,0,19-07 19:08:48
2335688,0,19-07 19:08:49
2822048,0,19-07 19:08:50
3074345,0,19-07 19:08:51
3036680,0,19-07 19:08:52
3533529,0,19-07 19:08:53
3684321,0,19-07 19:08:54
2117832,0,19-07 19:08:55
2331743,712,19-07 19:08:56
4636661,0,19-07 19:08:57
