"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain26-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
0,0,19-07 19:06:56
227476,0,19-07 19:06:57
2206585,0,19-07 19:06:58
2894508,0,19-07 19:06:59
2817814,0,19-07 19:07:00
2731979,0,19-07 19:07:01
2753507,0,19-07 19:07:02
2323689,0,19-07 19:07:03
1512572,0,19-07 19:07:04
4467,0,19-07 19:07:05
365339,0,19-07 19:07:06
2963903,0,19-07 19:07:07
3222131,1068,19-07 19:07:08
2879431,0,19-07 19:07:09
1694265,712,19-07 19:07:10
3804955,0,19-07 19:07:11
2649851,0,19-07 19:07:12
520075,356,19-07 19:07:13
409742,1780,19-07 19:07:14
664847,356,19-07 19:07:15
1443247,0,19-07 19:07:16
2614507,0,19-07 19:07:17
2219979,0,19-07 19:07:18
2747692,0,19-07 19:07:19
2505766,0,19-07 19:07:20
3298096,0,19-07 19:07:21
2295268,0,19-07 19:07:22
2155696,0,19-07 19:07:23
2482845,0,19-07 19:07:24
2862631,0,19-07 19:07:25
2738891,0,19-07 19:07:26
2649825,0,19-07 19:07:27
2510072,2136,19-07 19:07:28
2952133,0,19-07 19:07:29
2874879,0,19-07 19:07:30
3037033,0,19-07 19:07:31
3071452,356,19-07 19:07:32
3333919,356,19-07 19:07:33
2746424,356,19-07 19:07:34
3521303,0,19-07 19:07:35
3147029,0,19-07 19:07:36
592499,2136,19-07 19:07:37
511840,356,19-07 19:07:38
695147,356,19-07 19:07:39
1638860,0,19-07 19:07:40
2829023,0,19-07 19:07:41
2525967,0,19-07 19:07:42
2505570,0,19-07 19:07:43
3256036,0,19-07 19:07:44
3114936,0,19-07 19:07:45
3112254,0,19-07 19:07:46
3193491,0,19-07 19:07:47
2826099,0,19-07 19:07:48
3372335,0,19-07 19:07:49
1856775,0,19-07 19:07:50
2205563,1780,19-07 19:07:51
2883665,356,19-07 19:07:52
3157975,0,19-07 19:07:53
3060934,0,19-07 19:07:54
3074898,0,19-07 19:07:55
3399877,356,19-07 19:07:56
2567672,356,19-07 19:07:57
3620596,356,19-07 19:07:58
2939190,356,19-07 19:07:59
527719,1424,19-07 19:08:00
676623,712,19-07 19:08:01
731069,356,19-07 19:08:02
2428280,0,19-07 19:08:03
2936865,0,19-07 19:08:04
2228721,0,19-07 19:08:05
2476258,0,19-07 19:08:06
3069256,0,19-07 19:08:07
3188200,0,19-07 19:08:08
2993808,0,19-07 19:08:09
2896123,0,19-07 19:08:10
3364681,0,19-07 19:08:11
2859174,0,19-07 19:08:12
1745403,0,19-07 19:08:13
2552393,356,19-07 19:08:14
3470142,0,19-07 19:08:15
2920908,0,19-07 19:08:16
3236434,1424,19-07 19:08:17
2498865,356,19-07 19:08:18
3739869,0,19-07 19:08:19
1662345,712,19-07 19:08:20
4382970,0,19-07 19:08:21
2032137,0,19-07 19:08:22
400261,712,19-07 19:08:23
741349,1424,19-07 19:08:24
528755,356,19-07 19:08:25
2620157,0,19-07 19:08:26
2786253,0,19-07 19:08:27
2641743,0,19-07 19:08:28
3277486,0,19-07 19:08:29
3063292,0,19-07 19:08:30
3475505,0,19-07 19:08:31
2802076,0,19-07 19:08:32
3111601,0,19-07 19:08:33
3211861,0,19-07 19:08:34
2563272,0,19-07 19:08:35
1845561,712,19-07 19:08:36
2820232,0,19-07 19:08:37
3253999,0,19-07 19:08:38
2985578,1068,19-07 19:08:39
2398239,1424,19-07 19:08:40
3181555,356,19-07 19:08:41
3060545,0,19-07 19:08:42
2543925,356,19-07 19:08:43
4827463,0,19-07 19:08:44
742868,712,19-07 19:08:45
373116,356,19-07 19:08:46
787547,356,19-07 19:08:47
739522,356,19-07 19:08:48
2775252,0,19-07 19:08:49
2279713,0,19-07 19:08:50
2837472,0,19-07 19:08:51
3366414,0,19-07 19:08:52
3048768,0,19-07 19:08:53
3101171,0,19-07 19:08:54
3197284,0,19-07 19:08:55
3642881,0,19-07 19:08:56
4237895,0,19-07 19:08:57
2656261,2136,19-07 19:08:58
4281569,0,19-07 19:08:59
