"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain10-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
11792,0,19-07 19:06:56
1765728,0,19-07 19:06:57
3044967,0,19-07 19:06:58
3416806,0,19-07 19:06:59
2674376,0,19-07 19:07:00
3415228,0,19-07 19:07:01
3130727,0,19-07 19:07:02
3108991,0,19-07 19:07:03
2036172,0,19-07 19:07:04
405,0,19-07 19:07:05
0,0,19-07 19:07:06
597754,0,19-07 19:07:07
3125410,356,19-07 19:07:08
3605385,0,19-07 19:07:09
534411,356,19-07 19:07:10
566896,1068,19-07 19:07:11
669067,1424,19-07 19:07:12
2407462,0,19-07 19:07:13
2605657,0,19-07 19:07:14
2417312,0,19-07 19:07:15
3021274,0,19-07 19:07:16
3144284,0,19-07 19:07:17
2988000,0,19-07 19:07:18
3055824,0,19-07 19:07:19
2853997,0,19-07 19:07:20
3607486,0,19-07 19:07:21
3669220,0,19-07 19:07:22
1850253,712,19-07 19:07:23
2600292,0,19-07 19:07:24
3462183,0,19-07 19:07:25
3447689,0,19-07 19:07:26
3444032,712,19-07 19:07:27
2775605,1780,19-07 19:07:28
3120269,356,19-07 19:07:29
3347348,356,19-07 19:07:30
3426235,356,19-07 19:07:31
607973,356,19-07 19:07:32
785935,356,19-07 19:07:33
879083,356,19-07 19:07:34
2678103,0,19-07 19:07:35
3194432,0,19-07 19:07:36
3654478,0,19-07 19:07:37
3502744,0,19-07 19:07:38
3247660,0,19-07 19:07:39
2604280,0,19-07 19:07:40
3496423,0,19-07 19:07:41
4046649,0,19-07 19:07:42
3039395,0,19-07 19:07:43
2445857,1780,19-07 19:07:44
3046026,356,19-07 19:07:45
2833710,0,19-07 19:07:46
3158764,0,19-07 19:07:47
3256596,0,19-07 19:07:48
4041398,356,19-07 19:07:49
2283018,356,19-07 19:07:50
4732734,0,19-07 19:07:51
1396682,2136,19-07 19:07:52
497047,356,19-07 19:07:53
797599,356,19-07 19:07:54
1352293,0,19-07 19:07:55
3440044,0,19-07 19:07:56
3253901,0,19-07 19:07:57
3527526,0,19-07 19:07:58
3170444,0,19-07 19:07:59
3004570,0,19-07 19:08:00
3385710,0,19-07 19:08:01
3852516,0,19-07 19:08:02
3985673,0,19-07 19:08:03
2310542,2136,19-07 19:08:04
2917709,0,19-07 19:08:05
3663303,0,19-07 19:08:06
3179481,712,19-07 19:08:07
2987487,356,19-07 19:08:08
3605733,712,19-07 19:08:09
2886709,0,19-07 19:08:10
3205817,356,19-07 19:08:11
3669830,356,19-07 19:08:12
598827,712,19-07 19:08:13
669939,0,19-07 19:08:14
528478,356,19-07 19:08:15
2873624,0,19-07 19:08:16
2850077,0,19-07 19:08:17
3248390,0,19-07 19:08:18
3653340,0,19-07 19:08:19
3190768,0,19-07 19:08:20
3508283,0,19-07 19:08:21
3731253,0,19-07 19:08:22
3933765,0,19-07 19:08:23
2922817,0,19-07 19:08:24
2282481,0,19-07 19:08:25
3273478,0,19-07 19:08:26
3210922,0,19-07 19:08:27
3617719,2136,19-07 19:08:28
3109130,356,19-07 19:08:29
3521833,356,19-07 19:08:30
2355728,356,19-07 19:08:31
4871374,0,19-07 19:08:32
1175820,712,19-07 19:08:33
440783,356,19-07 19:08:34
732171,0,19-07 19:08:35
1555724,356,19-07 19:08:36
3202031,0,19-07 19:08:37
2818711,0,19-07 19:08:38
3758874,0,19-07 19:08:39
3102024,0,19-07 19:08:40
3469949,0,19-07 19:08:41
3195708,0,19-07 19:08:42
2913049,0,19-07 19:08:43
3920945,0,19-07 19:08:44
2424628,0,19-07 19:08:45
2399751,356,19-07 19:08:46
3573239,0,19-07 19:08:47
3084654,0,19-07 19:08:48
3779314,712,19-07 19:08:49
3126297,356,19-07 19:08:50
3372455,1068,19-07 19:08:51
3052537,356,19-07 19:08:52
4564256,0,19-07 19:08:53
664891,1424,19-07 19:08:54
