"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain21-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
1923018,0,19-07 19:06:56
2925439,0,19-07 19:06:57
3487046,0,19-07 19:06:58
3275004,0,19-07 19:06:59
2976320,0,19-07 19:07:00
2811335,0,19-07 19:07:01
3122527,0,19-07 19:07:02
1622180,0,19-07 19:07:03
0,0,19-07 19:07:04
0,0,19-07 19:07:05
32000,0,19-07 19:07:06
2497055,0,19-07 19:07:07
4174554,0,19-07 19:07:08
576142,2136,19-07 19:07:09
345315,356,19-07 19:07:10
755261,356,19-07 19:07:11
1623081,0,19-07 19:07:12
2996331,0,19-07 19:07:13
2297171,0,19-07 19:07:14
2711098,0,19-07 19:07:15
3217696,0,19-07 19:07:16
3167608,0,19-07 19:07:17
3113274,0,19-07 19:07:18
2759131,0,19-07 19:07:19
2983043,0,19-07 19:07:20
3758703,0,19-07 19:07:21
2113366,0,19-07 19:07:22
2862714,0,19-07 19:07:23
4014254,0,19-07 19:07:24
2890717,0,19-07 19:07:25
3734490,0,19-07 19:07:26
3210157,0,19-07 19:07:27
3128362,2136,19-07 19:07:28
2531992,0,19-07 19:07:29
4145327,0,19-07 19:07:30
648489,1068,19-07 19:07:31
729089,0,19-07 19:07:32
659545,356,19-07 19:07:33
3007248,0,19-07 19:07:34
2832960,0,19-07 19:07:35
3234882,0,19-07 19:07:36
3532172,0,19-07 19:07:37
3278120,0,19-07 19:07:38
3225416,0,19-07 19:07:39
2984173,0,19-07 19:07:40
3986350,0,19-07 19:07:41
3529290,0,19-07 19:07:42
2467814,0,19-07 19:07:43
2944269,0,19-07 19:07:44
2868903,0,19-07 19:07:45
3555338,1780,19-07 19:07:46
3279230,712,19-07 19:07:47
4328624,0,19-07 19:07:48
2553072,356,19-07 19:07:49
4172746,0,19-07 19:07:50
1552086,1068,19-07 19:07:51
516842,356,19-07 19:07:52
793885,356,19-07 19:07:53
1923087,0,19-07 19:07:54
2831006,0,19-07 19:07:55
2967602,0,19-07 19:07:56
3432094,0,19-07 19:07:57
3415704,0,19-07 19:07:58
3598021,0,19-07 19:07:59
3353070,0,19-07 19:08:00
3448777,0,19-07 19:08:01
3683355,0,19-07 19:08:02
2225552,712,19-07 19:08:03
2638654,1068,19-07 19:08:04
3551382,0,19-07 19:08:05
3088211,0,19-07 19:08:06
3038123,712,19-07 19:08:07
3860160,356,19-07 19:08:08
3192905,1068,19-07 19:08:09
2575603,356,19-07 19:08:10
4516163,356,19-07 19:08:11
571702,356,19-07 19:08:12
632909,0,19-07 19:08:13
679386,712,19-07 19:08:14
2952624,0,19-07 19:08:15
2977454,0,19-07 19:08:16
3625170,0,19-07 19:08:17
3834024,0,19-07 19:08:18
3771736,0,19-07 19:08:19
2792051,0,19-07 19:08:20
3443903,0,19-07 19:08:21
3703149,0,19-07 19:08:22
2843852,0,19-07 19:08:23
2291435,0,19-07 19:08:24
3529603,0,19-07 19:08:25
3421994,0,19-07 19:08:26
3476350,1780,19-07 19:08:27
3755754,712,19-07 19:08:28
3379627,356,19-07 19:08:29
2827066,356,19-07 19:08:30
4067112,356,19-07 19:08:31
626483,356,19-07 19:08:32
786928,356,19-07 19:08:33
757883,356,19-07 19:08:34
2844687,0,19-07 19:08:35
2950860,0,19-07 19:08:36
3469818,0,19-07 19:08:37
3558144,0,19-07 19:08:38
3456820,0,19-07 19:08:39
2492156,0,19-07 19:08:40
3299181,0,19-07 19:08:41
3600930,0,19-07 19:08:42
3265840,0,19-07 19:08:43
2169995,356,19-07 19:08:44
2903402,0,19-07 19:08:45
3601663,0,19-07 19:08:46
3230653,0,19-07 19:08:47
3452746,712,19-07 19:08:48
3393995,1068,19-07 19:08:49
2543004,712,19-07 19:08:50
4201789,0,19-07 19:08:51
2685442,1068,19-07 19:08:52
501713,356,19-07 19:08:53
830924,356,19-07 19:08:54
1531963,0,19-07 19:08:55
3686214,0,19-07 19:08:56
4252694,0,19-07 19:08:57
3743572,0,19-07 19:08:58
