"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain23-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
538874,0,19-07 19:06:56
2427560,0,19-07 19:06:57
2506053,0,19-07 19:06:58
2499974,0,19-07 19:06:59
2038453,0,19-07 19:07:00
2306676,0,19-07 19:07:01
2311360,0,19-07 19:07:02
2092348,0,19-07 19:07:03
487444,0,19-07 19:07:04
0,0,19-07 19:07:05
0,0,19-07 19:07:06
334416,0,19-07 19:07:07
1783411,0,19-07 19:07:08
2544790,0,19-07 19:07:09
2174631,356,19-07 19:07:10
1724793,0,19-07 19:07:11
2786318,0,19-07 19:07:12
3137712,0,19-07 19:07:13
320067,1068,19-07 19:07:14
352031,1424,19-07 19:07:15
220240,0,19-07 19:07:16
661608,712,19-07 19:07:17
451396,356,19-07 19:07:18
1785914,0,19-07 19:07:19
1787119,0,19-07 19:07:20
1905852,0,19-07 19:07:21
2786774,0,19-07 19:07:22
1989958,0,19-07 19:07:23
2327584,0,19-07 19:07:24
2445692,0,19-07 19:07:25
2351093,0,19-07 19:07:26
2247427,0,19-07 19:07:27
2306078,0,19-07 19:07:28
2372419,0,19-07 19:07:29
2410919,0,19-07 19:07:30
2725955,0,19-07 19:07:31
971946,0,19-07 19:07:32
1533342,0,19-07 19:07:33
2224782,0,19-07 19:07:34
2399065,0,19-07 19:07:35
2260122,0,19-07 19:07:36
2565487,1068,19-07 19:07:37
2796774,356,19-07 19:07:38
2674213,0,19-07 19:07:39
2416771,712,19-07 19:07:40
1271307,712,19-07 19:07:41
3013535,0,19-07 19:07:42
3449294,0,19-07 19:07:43
418393,356,19-07 19:07:44
367287,1780,19-07 19:07:45
687984,356,19-07 19:07:46
302401,356,19-07 19:07:47
1216336,0,19-07 19:07:48
2611538,0,19-07 19:07:49
1150126,0,19-07 19:07:50
2287430,0,19-07 19:07:51
2582674,0,19-07 19:07:52
2765648,0,19-07 19:07:53
2179028,0,19-07 19:07:54
2212528,0,19-07 19:07:55
2369016,0,19-07 19:07:56
2026243,0,19-07 19:07:57
2475507,0,19-07 19:07:58
2367813,0,19-07 19:07:59
2638463,0,19-07 19:08:00
1280202,0,19-07 19:08:01
1611026,1068,19-07 19:08:02
1709183,0,19-07 19:08:03
2489096,0,19-07 19:08:04
2147758,0,19-07 19:08:05
2854545,0,19-07 19:08:06
2148574,0,19-07 19:08:07
2750550,0,19-07 19:08:08
2893486,712,19-07 19:08:09
1612927,0,19-07 19:08:10
1611246,712,19-07 19:08:11
3728246,0,19-07 19:08:12
1776736,0,19-07 19:08:13
414618,1424,19-07 19:08:14
243078,356,19-07 19:08:15
632923,1068,19-07 19:08:16
594358,0,19-07 19:08:17
2115083,0,19-07 19:08:18
2588805,0,19-07 19:08:19
2239787,0,19-07 19:08:20
2255894,0,19-07 19:08:21
2474108,0,19-07 19:08:22
2654908,0,19-07 19:08:23
2700264,0,19-07 19:08:24
2035810,0,19-07 19:08:25
2263747,0,19-07 19:08:26
3098211,0,19-07 19:08:27
1968855,0,19-07 19:08:28
2146623,0,19-07 19:08:29
1272021,0,19-07 19:08:30
1576181,2136,19-07 19:08:31
1425945,0,19-07 19:08:32
3172260,0,19-07 19:08:33
2676666,0,19-07 19:08:34
2619476,0,19-07 19:08:35
2837669,712,19-07 19:08:36
2238947,356,19-07 19:08:37
2793321,1068,19-07 19:08:38
1671926,712,19-07 19:08:39
3135952,0,19-07 19:08:40
2955414,0,19-07 19:08:41
377593,1068,19-07 19:08:42
344478,0,19-07 19:08:43
537327,712,19-07 19:08:44
381475,356,19-07 19:08:45
894082,0,19-07 19:08:46
2078140,0,19-07 19:08:47
2293013,0,19-07 19:08:48
1749315,0,19-07 19:08:49
1999328,0,19-07 19:08:50
2151058,0,19-07 19:08:51
2601164,0,19-07 19:08:52
2636720,0,19-07 19:08:53
2505901,0,19-07 19:08:54
2627158,0,19-07 19:08:55
3103143,0,19-07 19:08:56
3740117,0,19-07 19:08:57
2354164,0,19-07 19:08:58
