"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
1734384,0,19-07 19:06:56
5068660,0,19-07 19:06:57
5015904,0,19-07 19:06:58
4251748,0,19-07 19:06:59
4304561,0,19-07 19:07:00
4721465,0,19-07 19:07:01
2774248,2136,19-07 19:07:02
4424704,0,19-07 19:07:03
478896,0,19-07 19:07:04
0,0,19-07 19:07:05
0,0,19-07 19:07:06
943284,0,19-07 19:07:07
4013857,0,19-07 19:07:08
4516988,0,19-07 19:07:09
3947024,0,19-07 19:07:10
4753858,0,19-07 19:07:11
4805331,0,19-07 19:07:12
4952292,0,19-07 19:07:13
3092080,712,19-07 19:07:14
3729629,356,19-07 19:07:15
4692822,0,19-07 19:07:16
4863743,712,19-07 19:07:17
5045788,1068,19-07 19:07:18
5099524,356,19-07 19:07:19
1895687,712,19-07 19:07:20
817019,356,19-07 19:07:21
822486,356,19-07 19:07:22
4151919,0,19-07 19:07:23
4409880,0,19-07 19:07:24
4582236,0,19-07 19:07:25
4968522,0,19-07 19:07:26
4801180,0,19-07 19:07:27
4713211,0,19-07 19:07:28
2922921,2136,19-07 19:07:29
4109073,0,19-07 19:07:30
4974754,712,19-07 19:07:31
4562462,356,19-07 19:07:32
4389626,356,19-07 19:07:33
5957443,0,19-07 19:07:34
640329,712,19-07 19:07:35
851493,0,19-07 19:07:36
2277007,356,19-07 19:07:37
4170244,0,19-07 19:07:38
5106621,0,19-07 19:07:39
4377016,0,19-07 19:07:40
4226569,0,19-07 19:07:41
5545950,0,19-07 19:07:42
3291695,356,19-07 19:07:43
3997522,0,19-07 19:07:44
4746423,0,19-07 19:07:45
4796063,1424,19-07 19:07:46
4771732,1068,19-07 19:07:47
4794603,0,19-07 19:07:48
2855144,712,19-07 19:07:49
561371,356,19-07 19:07:50
1132480,356,19-07 19:07:51
4142825,0,19-07 19:07:52
3956288,0,19-07 19:07:53
4712930,0,19-07 19:07:54
3979026,0,19-07 19:07:55
4631881,0,19-07 19:07:56
5143149,0,19-07 19:07:57
3670207,1780,19-07 19:07:58
4815293,0,19-07 19:07:59
4326462,0,19-07 19:08:00
4924275,1068,19-07 19:08:01
4096930,712,19-07 19:08:02
5992956,356,19-07 19:08:03
764794,356,19-07 19:08:04
827799,356,19-07 19:08:05
3293176,0,19-07 19:08:06
4190885,0,19-07 19:08:07
5054894,0,19-07 19:08:08
4762333,0,19-07 19:08:09
3625395,0,19-07 19:08:10
6066935,0,19-07 19:08:11
2700228,1068,19-07 19:08:12
4069046,0,19-07 19:08:13
5125877,0,19-07 19:08:14
4758497,356,19-07 19:08:15
4178617,712,19-07 19:08:16
6169662,0,19-07 19:08:17
738843,2136,19-07 19:08:18
1050314,356,19-07 19:08:19
2921618,0,19-07 19:08:20
4412805,0,19-07 19:08:21
4887762,0,19-07 19:08:22
5137001,0,19-07 19:08:23
5114893,0,19-07 19:08:24
5159813,0,19-07 19:08:25
3696901,2136,19-07 19:08:26
4379635,0,19-07 19:08:27
4887058,712,19-07 19:08:28
4015291,356,19-07 19:08:29
4151932,356,19-07 19:08:30
6013693,0,19-07 19:08:31
813464,712,19-07 19:08:32
864132,356,19-07 19:08:33
2101881,0,19-07 19:08:34
4079059,0,19-07 19:08:35
5024758,0,19-07 19:08:36
4942944,0,19-07 19:08:37
4486169,0,19-07 19:08:38
4947522,0,19-07 19:08:39
3684909,0,19-07 19:08:40
3177187,2136,19-07 19:08:41
4528158,0,19-07 19:08:42
4540966,356,19-07 19:08:43
5521468,712,19-07 19:08:44
3712683,356,19-07 19:08:45
3651626,356,19-07 19:08:46
926578,356,19-07 19:08:47
1490920,356,19-07 19:08:48
4169142,0,19-07 19:08:49
4481734,0,19-07 19:08:50
5364544,0,19-07 19:08:51
4873329,0,19-07 19:08:52
5414130,0,19-07 19:08:53
4435813,1424,19-07 19:08:54
5207421,0,19-07 19:08:55
5898067,1068,19-07 19:08:56
6875535,356,19-07 19:08:57
