"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain11-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
46177,0,19-07 19:06:56
456317,0,19-07 19:06:57
2743871,0,19-07 19:06:58
2648415,0,19-07 19:06:59
3037524,0,19-07 19:07:00
2671044,0,19-07 19:07:01
3100035,0,19-07 19:07:02
3324210,0,19-07 19:07:03
1521981,0,19-07 19:07:04
3055,0,19-07 19:07:05
508471,0,19-07 19:07:06
3112117,356,19-07 19:07:07
3001579,356,19-07 19:07:08
2681737,356,19-07 19:07:09
1857521,712,19-07 19:07:10
3746814,0,19-07 19:07:11
1380474,0,19-07 19:07:12
435233,712,19-07 19:07:13
499527,712,19-07 19:07:14
474427,1068,19-07 19:07:15
1766551,356,19-07 19:07:16
2790056,0,19-07 19:07:17
2184651,0,19-07 19:07:18
2869642,0,19-07 19:07:19
2834864,0,19-07 19:07:20
3163580,0,19-07 19:07:21
2877813,0,19-07 19:07:22
2925984,0,19-07 19:07:23
2393105,0,19-07 19:07:24
2387677,0,19-07 19:07:25
3401074,0,19-07 19:07:26
1339750,0,19-07 19:07:27
2062862,1068,19-07 19:07:28
3589291,0,19-07 19:07:29
3016187,0,19-07 19:07:30
2339411,1068,19-07 19:07:31
2634716,712,19-07 19:07:32
3870100,0,19-07 19:07:33
2034712,712,19-07 19:07:34
3760659,356,19-07 19:07:35
2862461,356,19-07 19:07:36
497960,1068,19-07 19:07:37
794022,356,19-07 19:07:38
987224,356,19-07 19:07:39
1763375,0,19-07 19:07:40
2552005,0,19-07 19:07:41
3107716,0,19-07 19:07:42
2696898,0,19-07 19:07:43
3227064,0,19-07 19:07:44
2839760,0,19-07 19:07:45
3674616,0,19-07 19:07:46
2763522,0,19-07 19:07:47
3150733,0,19-07 19:07:48
2817192,0,19-07 19:07:49
1410513,356,19-07 19:07:50
2171013,356,19-07 19:07:51
3525640,0,19-07 19:07:52
2082782,0,19-07 19:07:53
3117696,0,19-07 19:07:54
2743405,0,19-07 19:07:55
3067500,1068,19-07 19:07:56
3153085,1068,19-07 19:07:57
2446892,356,19-07 19:07:58
2711378,0,19-07 19:07:59
1861809,1068,19-07 19:08:00
494973,356,19-07 19:08:01
727654,356,19-07 19:08:02
817781,0,19-07 19:08:03
3424330,0,19-07 19:08:04
1967345,0,19-07 19:08:05
3148686,0,19-07 19:08:06
3090180,0,19-07 19:08:07
2438688,0,19-07 19:08:08
3171141,0,19-07 19:08:09
2833632,0,19-07 19:08:10
3179853,0,19-07 19:08:11
3684105,0,19-07 19:08:12
2797092,0,19-07 19:08:13
2082998,712,19-07 19:08:14
2496081,0,19-07 19:08:15
3232535,0,19-07 19:08:16
3315008,712,19-07 19:08:17
3005724,1068,19-07 19:08:18
2674469,356,19-07 19:08:19
2958792,712,19-07 19:08:20
3113548,356,19-07 19:08:21
3644425,0,19-07 19:08:22
588114,712,19-07 19:08:23
454391,356,19-07 19:08:24
489234,356,19-07 19:08:25
646331,356,19-07 19:08:26
3521253,0,19-07 19:08:27
2095422,0,19-07 19:08:28
3215502,0,19-07 19:08:29
2514656,0,19-07 19:08:30
1798596,0,19-07 19:08:31
2715000,0,19-07 19:08:32
2461931,0,19-07 19:08:33
2647886,0,19-07 19:08:34
2536937,0,19-07 19:08:35
3032041,0,19-07 19:08:36
2675323,0,19-07 19:08:37
1761496,712,19-07 19:08:38
2536930,0,19-07 19:08:39
2868811,0,19-07 19:08:40
2467424,0,19-07 19:08:41
3430313,0,19-07 19:08:42
2181208,356,19-07 19:08:43
3499277,0,19-07 19:08:44
2119783,1068,19-07 19:08:45
4306827,0,19-07 19:08:46
2458233,712,19-07 19:08:47
512016,1424,19-07 19:08:48
490303,356,19-07 19:08:49
572952,356,19-07 19:08:50
1497958,0,19-07 19:08:51
3084385,0,19-07 19:08:52
2721471,0,19-07 19:08:53
3648434,0,19-07 19:08:54
2538864,0,19-07 19:08:55
