"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain9-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
0,0,19-07 19:06:56
152915,0,19-07 19:06:57
2492645,0,19-07 19:06:58
3327323,0,19-07 19:06:59
2923200,0,19-07 19:07:00
3449830,0,19-07 19:07:01
3206805,0,19-07 19:07:02
3335327,0,19-07 19:07:03
2137614,0,19-07 19:07:04
9285,0,19-07 19:07:05
1870,0,19-07 19:07:06
1797389,712,19-07 19:07:07
3445421,712,19-07 19:07:08
3301520,712,19-07 19:07:09
525043,1068,19-07 19:07:10
541498,356,19-07 19:07:11
710161,356,19-07 19:07:12
2378024,0,19-07 19:07:13
2594123,0,19-07 19:07:14
2555400,0,19-07 19:07:15
3096834,0,19-07 19:07:16
3254604,0,19-07 19:07:17
3225776,0,19-07 19:07:18
2449313,0,19-07 19:07:19
2476092,0,19-07 19:07:20
3603709,0,19-07 19:07:21
3618067,0,19-07 19:07:22
1981511,1068,19-07 19:07:23
2984612,0,19-07 19:07:24
3513399,0,19-07 19:07:25
3471183,356,19-07 19:07:26
3230612,1068,19-07 19:07:27
3555252,1068,19-07 19:07:28
2651806,712,19-07 19:07:29
3845317,0,19-07 19:07:30
2750003,712,19-07 19:07:31
469954,0,19-07 19:07:32
795803,356,19-07 19:07:33
1415618,356,19-07 19:07:34
3148557,0,19-07 19:07:35
2819749,0,19-07 19:07:36
3271486,0,19-07 19:07:37
3472444,0,19-07 19:07:38
3019880,0,19-07 19:07:39
2967468,0,19-07 19:07:40
3692578,0,19-07 19:07:41
3825657,0,19-07 19:07:42
2704130,0,19-07 19:07:43
2152297,1068,19-07 19:07:44
3435267,712,19-07 19:07:45
2980842,0,19-07 19:07:46
3159176,0,19-07 19:07:47
3356920,1424,19-07 19:07:48
4194533,712,19-07 19:07:49
2312327,0,19-07 19:07:50
4939503,0,19-07 19:07:51
934169,712,19-07 19:07:52
484982,712,19-07 19:07:53
783497,356,19-07 19:07:54
1747009,0,19-07 19:07:55
3119215,0,19-07 19:07:56
2718246,0,19-07 19:07:57
3397334,0,19-07 19:07:58
3658284,0,19-07 19:07:59
2999064,0,19-07 19:08:00
3305986,0,19-07 19:08:01
3328445,0,19-07 19:08:02
3686953,0,19-07 19:08:03
2433365,0,19-07 19:08:04
2133887,2136,19-07 19:08:05
3532230,0,19-07 19:08:06
3288402,0,19-07 19:08:07
2819367,1068,19-07 19:08:08
2675460,356,19-07 19:08:09
3336982,0,19-07 19:08:10
2630062,712,19-07 19:08:11
4466809,0,19-07 19:08:12
2260489,712,19-07 19:08:13
488482,356,19-07 19:08:14
738364,356,19-07 19:08:15
1322898,0,19-07 19:08:16
3403137,0,19-07 19:08:17
2796482,0,19-07 19:08:18
3596154,0,19-07 19:08:19
3148624,0,19-07 19:08:20
3469776,0,19-07 19:08:21
3209529,0,19-07 19:08:22
3553989,0,19-07 19:08:23
3764829,0,19-07 19:08:24
2390418,0,19-07 19:08:25
2296717,2136,19-07 19:08:26
3472596,0,19-07 19:08:27
3167262,0,19-07 19:08:28
3361824,1068,19-07 19:08:29
1899753,356,19-07 19:08:30
4062146,356,19-07 19:08:31
2191621,356,19-07 19:08:32
4436770,0,19-07 19:08:33
2115247,712,19-07 19:08:34
405473,356,19-07 19:08:35
778164,356,19-07 19:08:36
723192,0,19-07 19:08:37
3463101,0,19-07 19:08:38
2785363,0,19-07 19:08:39
2954562,0,19-07 19:08:40
3228684,0,19-07 19:08:41
3436380,0,19-07 19:08:42
2938016,0,19-07 19:08:43
3133517,0,19-07 19:08:44
3312055,0,19-07 19:08:45
3551481,0,19-07 19:08:46
2006379,0,19-07 19:08:47
2709368,0,19-07 19:08:48
3478243,0,19-07 19:08:49
3244198,0,19-07 19:08:50
3470327,1068,19-07 19:08:51
3258318,356,19-07 19:08:52
3302419,1068,19-07 19:08:53
4647954,0,19-07 19:08:54
