"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain0-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
1937860,0,19-07 19:06:56
2908104,0,19-07 19:06:57
3392162,0,19-07 19:06:58
3428560,0,19-07 19:06:59
3209900,0,19-07 19:07:00
2995388,0,19-07 19:07:01
3008129,0,19-07 19:07:02
3268455,0,19-07 19:07:03
850003,0,19-07 19:07:04
0,0,19-07 19:07:05
0,0,19-07 19:07:06
624383,0,19-07 19:07:07
3047314,0,19-07 19:07:08
3128712,0,19-07 19:07:09
434836,1068,19-07 19:07:10
440633,1424,19-07 19:07:11
747390,356,19-07 19:07:12
1114150,356,19-07 19:07:13
2732462,0,19-07 19:07:14
1831439,0,19-07 19:07:15
2439723,0,19-07 19:07:16
2496418,0,19-07 19:07:17
2970124,0,19-07 19:07:18
2921040,0,19-07 19:07:19
2432081,0,19-07 19:07:20
3050821,0,19-07 19:07:21
2940103,0,19-07 19:07:22
2795967,0,19-07 19:07:23
2599150,0,19-07 19:07:24
1752322,2136,19-07 19:07:25
2447711,0,19-07 19:07:26
3230111,0,19-07 19:07:27
3090396,1068,19-07 19:07:28
2903368,356,19-07 19:07:29
3162768,356,19-07 19:07:30
3386269,356,19-07 19:07:31
2295903,356,19-07 19:07:32
4373978,0,19-07 19:07:33
416387,712,19-07 19:07:34
415746,356,19-07 19:07:35
789743,356,19-07 19:07:36
923829,0,19-07 19:07:37
2902764,0,19-07 19:07:38
2595216,0,19-07 19:07:39
2876786,0,19-07 19:07:40
3171620,0,19-07 19:07:41
3058868,0,19-07 19:07:42
2885970,0,19-07 19:07:43
3087125,0,19-07 19:07:44
2815129,0,19-07 19:07:45
3867469,0,19-07 19:07:46
2307092,0,19-07 19:07:47
1958504,1068,19-07 19:07:48
2945434,0,19-07 19:07:49
2853434,0,19-07 19:07:50
3210962,712,19-07 19:07:51
3086044,1068,19-07 19:07:52
3729151,0,19-07 19:07:53
1916565,0,19-07 19:07:54
3298701,356,19-07 19:07:55
3431272,712,19-07 19:07:56
541258,1424,19-07 19:07:57
519742,356,19-07 19:07:58
554177,0,19-07 19:07:59
1753654,356,19-07 19:08:00
2959330,0,19-07 19:08:01
2737012,0,19-07 19:08:02
3278134,0,19-07 19:08:03
2896064,0,19-07 19:08:04
2434692,0,19-07 19:08:05
3186464,0,19-07 19:08:06
3191709,0,19-07 19:08:07
3316278,0,19-07 19:08:08
3271163,0,19-07 19:08:09
1689046,712,19-07 19:08:10
1788413,712,19-07 19:08:11
3152343,0,19-07 19:08:12
2620338,0,19-07 19:08:13
2860059,0,19-07 19:08:14
2776365,0,19-07 19:08:15
2172208,0,19-07 19:08:16
3228433,712,19-07 19:08:17
1593019,712,19-07 19:08:18
3893637,0,19-07 19:08:19
2337987,712,19-07 19:08:20
621876,1424,19-07 19:08:21
759198,356,19-07 19:08:22
509313,356,19-07 19:08:23
2290368,0,19-07 19:08:24
2546202,0,19-07 19:08:25
3195940,0,19-07 19:08:26
2887666,0,19-07 19:08:27
2477636,0,19-07 19:08:28
3259036,0,19-07 19:08:29
2157320,0,19-07 19:08:30
2866740,0,19-07 19:08:31
3357815,0,19-07 19:08:32
2749787,0,19-07 19:08:33
2034827,0,19-07 19:08:34
2037893,712,19-07 19:08:35
3262026,0,19-07 19:08:36
3403222,0,19-07 19:08:37
3529536,1780,19-07 19:08:38
2603380,712,19-07 19:08:39
3440234,356,19-07 19:08:40
2421562,356,19-07 19:08:41
4419655,0,19-07 19:08:42
1675622,712,19-07 19:08:43
433334,356,19-07 19:08:44
723734,356,19-07 19:08:45
739173,0,19-07 19:08:46
3358999,0,19-07 19:08:47
2753171,0,19-07 19:08:48
3031458,0,19-07 19:08:49
2675608,0,19-07 19:08:50
2708968,0,19-07 19:08:51
