"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain16-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
706246,0,19-07 19:06:56
2437328,0,19-07 19:06:57
2135488,0,19-07 19:06:58
1851547,0,19-07 19:06:59
2151752,0,19-07 19:07:00
2182852,0,19-07 19:07:01
2423287,0,19-07 19:07:02
2406923,0,19-07 19:07:03
860607,0,19-07 19:07:04
11342,0,19-07 19:07:05
433369,0,19-07 19:07:06
2739492,0,19-07 19:07:07
2660759,0,19-07 19:07:08
2615522,0,19-07 19:07:09
2167350,0,19-07 19:07:10
1598991,0,19-07 19:07:11
3431835,0,19-07 19:07:12
2827995,0,19-07 19:07:13
416166,1780,19-07 19:07:14
376245,712,19-07 19:07:15
694808,356,19-07 19:07:16
481411,356,19-07 19:07:17
2164271,0,19-07 19:07:18
2172607,0,19-07 19:07:19
1524315,0,19-07 19:07:20
2693752,0,19-07 19:07:21
2717006,0,19-07 19:07:22
2430256,0,19-07 19:07:23
2526120,0,19-07 19:07:24
2414007,0,19-07 19:07:25
2617185,0,19-07 19:07:26
2758722,0,19-07 19:07:27
2921793,0,19-07 19:07:28
2705201,0,19-07 19:07:29
917818,1780,19-07 19:07:30
1823626,356,19-07 19:07:31
2946110,0,19-07 19:07:32
2677909,0,19-07 19:07:33
2849213,0,19-07 19:07:34
2080016,0,19-07 19:07:35
2298027,356,19-07 19:07:36
3137941,0,19-07 19:07:37
2189607,1068,19-07 19:07:38
3487531,356,19-07 19:07:39
2989632,0,19-07 19:07:40
395797,1780,19-07 19:07:41
438359,356,19-07 19:07:42
685703,356,19-07 19:07:43
694677,356,19-07 19:07:44
2092827,0,19-07 19:07:45
2483215,0,19-07 19:07:46
2349507,0,19-07 19:07:47
2396954,0,19-07 19:07:48
2274928,0,19-07 19:07:49
2419956,0,19-07 19:07:50
2662696,0,19-07 19:07:51
2392686,0,19-07 19:07:52
2400671,0,19-07 19:07:53
3115707,0,19-07 19:07:54
2740615,0,19-07 19:07:55
2133619,0,19-07 19:07:56
1258765,0,19-07 19:07:57
2207186,356,19-07 19:07:58
3038084,0,19-07 19:07:59
2169426,0,19-07 19:08:00
2675981,0,19-07 19:08:01
2692331,1068,19-07 19:08:02
2771742,1424,19-07 19:08:03
2675652,356,19-07 19:08:04
1477414,356,19-07 19:08:05
3478543,0,19-07 19:08:06
2989030,712,19-07 19:08:07
450142,356,19-07 19:08:08
408295,356,19-07 19:08:09
679580,356,19-07 19:08:10
635675,356,19-07 19:08:11
2084337,0,19-07 19:08:12
2310292,0,19-07 19:08:13
2287314,0,19-07 19:08:14
2660186,0,19-07 19:08:15
2878928,0,19-07 19:08:16
2260348,0,19-07 19:08:17
2486884,0,19-07 19:08:18
2312827,0,19-07 19:08:19
2501246,0,19-07 19:08:20
2606891,0,19-07 19:08:21
2761727,0,19-07 19:08:22
2456784,0,19-07 19:08:23
1719811,712,19-07 19:08:24
1862679,0,19-07 19:08:25
3193300,0,19-07 19:08:26
2503706,0,19-07 19:08:27
2485164,2136,19-07 19:08:28
2914243,356,19-07 19:08:29
2611080,356,19-07 19:08:30
2275619,0,19-07 19:08:31
1799367,356,19-07 19:08:32
3705399,0,19-07 19:08:33
2407347,1068,19-07 19:08:34
435736,0,19-07 19:08:35
489220,712,19-07 19:08:36
549131,356,19-07 19:08:37
1639228,0,19-07 19:08:38
2698609,0,19-07 19:08:39
1626202,0,19-07 19:08:40
2613859,0,19-07 19:08:41
2711458,0,19-07 19:08:42
2727624,0,19-07 19:08:43
2537880,0,19-07 19:08:44
2380271,0,19-07 19:08:45
2598506,0,19-07 19:08:46
2880585,0,19-07 19:08:47
2731513,0,19-07 19:08:48
2780938,0,19-07 19:08:49
1014035,712,19-07 19:08:50
2359537,356,19-07 19:08:51
2914612,0,19-07 19:08:52
2632446,0,19-07 19:08:53
2918735,0,19-07 19:08:54
2608344,356,19-07 19:08:55
3264936,712,19-07 19:08:56
