"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain14-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:06:55 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:06:55
187654,0,19-07 19:06:56
4414401,0,19-07 19:06:57
4373948,0,19-07 19:06:58
4715160,0,19-07 19:06:59
3351765,0,19-07 19:07:00
4536439,0,19-07 19:07:01
3654035,0,19-07 19:07:02
1935795,2136,19-07 19:07:03
1877101,0,19-07 19:07:04
1352,0,19-07 19:07:05
0,0,19-07 19:07:06
682020,0,19-07 19:07:07
587963,1780,19-07 19:07:08
722225,0,19-07 19:07:09
1014482,356,19-07 19:07:10
3656627,0,19-07 19:07:11
1811707,0,19-07 19:07:12
3831438,0,19-07 19:07:13
3610344,0,19-07 19:07:14
3600176,0,19-07 19:07:15
3175880,0,19-07 19:07:16
4966804,0,19-07 19:07:17
3925368,0,19-07 19:07:18
2829273,1780,19-07 19:07:19
3617515,356,19-07 19:07:20
4415998,712,19-07 19:07:21
4104839,356,19-07 19:07:22
4811404,0,19-07 19:07:23
3496134,712,19-07 19:07:24
4338640,356,19-07 19:07:25
651152,356,19-07 19:07:26
903008,356,19-07 19:07:27
2866368,0,19-07 19:07:28
4091406,0,19-07 19:07:29
3762406,0,19-07 19:07:30
4256316,0,19-07 19:07:31
4543475,0,19-07 19:07:32
5013858,0,19-07 19:07:33
4862495,0,19-07 19:07:34
2691014,0,19-07 19:07:35
4616396,0,19-07 19:07:36
4450258,356,19-07 19:07:37
4417541,356,19-07 19:07:38
3366976,1780,19-07 19:07:39
4230436,356,19-07 19:07:40
3426845,356,19-07 19:07:41
572953,356,19-07 19:07:42
800064,356,19-07 19:07:43
2621192,356,19-07 19:07:44
3255975,0,19-07 19:07:45
4291981,0,19-07 19:07:46
4761836,0,19-07 19:07:47
4190293,0,19-07 19:07:48
4607429,0,19-07 19:07:49
4521269,0,19-07 19:07:50
2886226,712,19-07 19:07:51
4054316,0,19-07 19:07:52
4000694,0,19-07 19:07:53
4600388,712,19-07 19:07:54
3996105,356,19-07 19:07:55
3712445,1424,19-07 19:07:56
4903106,712,19-07 19:07:57
704501,356,19-07 19:07:58
693638,0,19-07 19:07:59
758963,356,19-07 19:08:00
3406270,0,19-07 19:08:01
3444823,0,19-07 19:08:02
3899302,0,19-07 19:08:03
3905248,0,19-07 19:08:04
3527344,0,19-07 19:08:05
4120614,0,19-07 19:08:06
4783933,0,19-07 19:08:07
2524425,0,19-07 19:08:08
3366505,356,19-07 19:08:09
4167515,0,19-07 19:08:10
4737586,0,19-07 19:08:11
4649479,712,19-07 19:08:12
3435155,356,19-07 19:08:13
5207773,0,19-07 19:08:14
423255,1424,19-07 19:08:15
573680,1068,19-07 19:08:16
913787,356,19-07 19:08:17
4055207,0,19-07 19:08:18
2995079,0,19-07 19:08:19
3262154,0,19-07 19:08:20
4395604,0,19-07 19:08:21
4175985,0,19-07 19:08:22
4479756,0,19-07 19:08:23
4821369,0,19-07 19:08:24
2816168,712,19-07 19:08:25
3844124,1068,19-07 19:08:26
4009772,1068,19-07 19:08:27
4052425,356,19-07 19:08:28
4992075,0,19-07 19:08:29
4004767,356,19-07 19:08:30
3967005,712,19-07 19:08:31
778917,356,19-07 19:08:32
734795,0,19-07 19:08:33
2436166,0,19-07 19:08:34
3162660,0,19-07 19:08:35
4032979,0,19-07 19:08:36
5291696,0,19-07 19:08:37
3075011,0,19-07 19:08:38
3669634,0,19-07 19:08:39
3620623,0,19-07 19:08:40
3883697,0,19-07 19:08:41
2656663,1068,19-07 19:08:42
4244891,0,19-07 19:08:43
4817831,0,19-07 19:08:44
3621750,712,19-07 19:08:45
5153640,712,19-07 19:08:46
4524553,712,19-07 19:08:47
2829732,1068,19-07 19:08:48
862588,356,19-07 19:08:49
1201782,356,19-07 19:08:50
3940138,0,19-07 19:08:51
4097380,0,19-07 19:08:52
4977482,0,19-07 19:08:53
5322794,0,19-07 19:08:54
4967984,0,19-07 19:08:55
