"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain7-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","28 Jul 2017 16:33:49 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,28-07 16:33:49
0,0,28-07 16:33:50
0,0,28-07 16:33:51
0,0,28-07 16:33:52
0,0,28-07 16:33:53
0,0,28-07 16:33:54
95,95,28-07 16:33:55
0,0,28-07 16:33:56
0,0,28-07 16:33:57
0,0,28-07 16:33:58
0,0,28-07 16:33:59
166142,0,28-07 16:34:00
1411692,0,28-07 16:34:01
3912949,0,28-07 16:34:02
4067888,0,28-07 16:34:03
4685135,95,28-07 16:34:04
4745693,0,28-07 16:34:05
4746164,0,28-07 16:34:06
4847215,0,28-07 16:34:07
3045190,1434,28-07 16:34:08
3695628,0,28-07 16:34:09
3983052,0,28-07 16:34:10
4544031,765,28-07 16:34:11
4640897,255,28-07 16:34:12
3653846,255,28-07 16:34:13
4414644,42,28-07 16:34:14
3360127,510,28-07 16:34:15
974087,255,28-07 16:34:16
972967,255,28-07 16:34:17
1757684,0,28-07 16:34:18
2593981,0,28-07 16:34:19
3905269,0,28-07 16:34:20
4391048,0,28-07 16:34:21
3993056,0,28-07 16:34:22
4194664,0,28-07 16:34:23
3951067,0,28-07 16:34:24
4886963,0,28-07 16:34:25
3729009,95,28-07 16:34:26
2956189,1434,28-07 16:34:27
4647455,0,28-07 16:34:28
3806467,510,28-07 16:34:29
4736332,255,28-07 16:34:30
4175972,297,28-07 16:34:31
3614083,255,28-07 16:34:32
5805577,0,28-07 16:34:33
1269456,494,28-07 16:34:34
1164803,255,28-07 16:34:35
1525676,255,28-07 16:34:36
4179211,0,28-07 16:34:37
3462406,0,28-07 16:34:38
4360128,0,28-07 16:34:39
4324628,0,28-07 16:34:40
3885524,0,28-07 16:34:41
4398864,0,28-07 16:34:42
4747324,0,28-07 16:34:43
3568376,0,28-07 16:34:44
3754581,95,28-07 16:34:45
4708079,0,28-07 16:34:46
4242895,1556,28-07 16:34:47
4118752,255,28-07 16:34:48
4956084,255,28-07 16:34:49
4962665,0,28-07 16:34:50
3226601,510,28-07 16:34:51
866864,255,28-07 16:34:52
1266408,255,28-07 16:34:53
3876325,0,28-07 16:34:54
3467236,0,28-07 16:34:55
4481569,0,28-07 16:34:56
4243688,0,28-07 16:34:57
4403294,0,28-07 16:34:58
4518755,0,28-07 16:34:59
4671805,0,28-07 16:35:00
3648144,0,28-07 16:35:01
2770161,1450,28-07 16:35:02
4641760,0,28-07 16:35:03
3611339,0,28-07 16:35:04
4208876,510,28-07 16:35:05
3844254,510,28-07 16:35:06
3842528,255,28-07 16:35:07
6104075,0,28-07 16:35:08
1758727,510,28-07 16:35:09
1216424,255,28-07 16:35:10
2111045,255,28-07 16:35:11
4366132,0,28-07 16:35:12
4038513,0,28-07 16:35:13
4739313,0,28-07 16:35:14
4724793,0,28-07 16:35:15
4446742,42,28-07 16:35:16
4047300,0,28-07 16:35:17
3290667,0,28-07 16:35:18
1932406,0,28-07 16:35:19
2963127,1434,28-07 16:35:20
4666848,42,28-07 16:35:21
4210170,510,28-07 16:35:22
4505747,255,28-07 16:35:23
4547515,255,28-07 16:35:24
3343021,255,28-07 16:35:25
5404488,0,28-07 16:35:26
1326912,510,28-07 16:35:27
1266026,255,28-07 16:35:28
1927940,255,28-07 16:35:29
3918404,0,28-07 16:35:30
3821175,0,28-07 16:35:31
4669743,0,28-07 16:35:32
4872291,0,28-07 16:35:33
4461435,0,28-07 16:35:34
4684457,0,28-07 16:35:35
4731474,0,28-07 16:35:36
2746495,1434,28-07 16:35:37
4587905,0,28-07 16:35:38
4338306,0,28-07 16:35:39
3817251,765,28-07 16:35:40
4448580,255,28-07 16:35:41
3799313,255,28-07 16:35:42
5442324,0,28-07 16:35:43
2155212,510,28-07 16:35:44
1077030,255,28-07 16:35:45
1196018,255,28-07 16:35:46
4162303,0,28-07 16:35:47
3780359,0,28-07 16:35:48
4136839,0,28-07 16:35:49
4483632,0,28-07 16:35:50
4040455,0,28-07 16:35:51
4114444,0,28-07 16:35:52
4573615,0,28-07 16:35:53
3833112,0,28-07 16:35:54
2829955,1261,28-07 16:35:55
4317819,255,28-07 16:35:56
3873178,510,28-07 16:35:57
4371441,255,28-07 16:35:58
4098655,255,28-07 16:35:59
3630437,297,28-07 16:36:00
5539483,0,28-07 16:36:01
1974977,510,28-07 16:36:02
1156895,255,28-07 16:36:03
1211609,255,28-07 16:36:04
4433601,0,28-07 16:36:05
3995276,0,28-07 16:36:06
4933208,0,28-07 16:36:07
4584734,0,28-07 16:36:08
4477179,0,28-07 16:36:09
4407301,0,28-07 16:36:10
4617751,0,28-07 16:36:11
3251352,1442,28-07 16:36:12
4609153,0,28-07 16:36:13
4157850,0,28-07 16:36:14
4776808,510,28-07 16:36:15
4572225,510,28-07 16:36:16
2944867,247,28-07 16:36:17
3668383,0,28-07 16:36:18
3064881,510,28-07 16:36:19
1035242,255,28-07 16:36:20
1253050,255,28-07 16:36:21
2463959,0,28-07 16:36:22
3581516,0,28-07 16:36:23
4425109,0,28-07 16:36:24
4687583,0,28-07 16:36:25
4209395,0,28-07 16:36:26
3951820,0,28-07 16:36:27
4692154,0,28-07 16:36:28
4337300,42,28-07 16:36:29
3043098,1434,28-07 16:36:30
4278552,0,28-07 16:36:31
4470593,0,28-07 16:36:32
4087762,765,28-07 16:36:33
4804387,255,28-07 16:36:34
4030649,247,28-07 16:36:35
6082145,0,28-07 16:36:36
1529344,510,28-07 16:36:37
1237788,255,28-07 16:36:38
1872765,0,28-07 16:36:39
4160385,0,28-07 16:36:40
4386047,0,28-07 16:36:41
4521696,0,28-07 16:36:42
4857098,0,28-07 16:36:43
4342122,0,28-07 16:36:44
4415356,0,28-07 16:36:45
4513775,0,28-07 16:36:46
2851624,1434,28-07 16:36:47
4450259,0,28-07 16:36:48
4320083,0,28-07 16:36:49
4888399,765,28-07 16:36:50
4171971,255,28-07 16:36:51
3737154,297,28-07 16:36:52
6125622,0,28-07 16:36:53
1137788,510,28-07 16:36:54
1210099,255,28-07 16:36:55
2167400,0,28-07 16:36:56
3850447,0,28-07 16:36:57
3722699,0,28-07 16:36:58
4395162,0,28-07 16:36:59
4539675,0,28-07 16:37:00
3894676,0,28-07 16:37:01
4597359,0,28-07 16:37:02
5168729,42,28-07 16:37:03
2929269,1434,28-07 16:37:04
3940795,0,28-07 16:37:05
4739172,0,28-07 16:37:06
4275975,765,28-07 16:37:07
4498567,255,28-07 16:37:08
3614325,255,28-07 16:37:09
5447481,0,28-07 16:37:10
2287464,510,28-07 16:37:11
1209131,255,28-07 16:37:12
1453917,0,28-07 16:37:13
4433306,0,28-07 16:37:14
3916554,0,28-07 16:37:15
4604312,0,28-07 16:37:16
3115457,0,28-07 16:37:17
2696668,0,28-07 16:37:18
2232924,0,28-07 16:37:19
4735194,0,28-07 16:37:20
4696688,0,28-07 16:37:21
2966373,1529,28-07 16:37:22
3838703,0,28-07 16:37:23
4380993,0,28-07 16:37:24
4616810,510,28-07 16:37:25
4127244,510,28-07 16:37:26
4904621,0,28-07 16:37:27
5228098,255,28-07 16:37:28
2728093,510,28-07 16:37:29
1079838,0,28-07 16:37:30
1423846,255,28-07 16:37:31
4176311,0,28-07 16:37:32
3889282,0,28-07 16:37:33
4619322,0,28-07 16:37:34
4651474,0,28-07 16:37:35
3867324,42,28-07 16:37:36
4449781,0,28-07 16:37:37
5130281,0,28-07 16:37:38
3136931,1434,28-07 16:37:39
4167492,0,28-07 16:37:40
4656010,0,28-07 16:37:41
4515592,510,28-07 16:37:42
4721211,255,28-07 16:37:43
3675421,297,28-07 16:37:44
4685913,247,28-07 16:37:45
3079744,255,28-07 16:37:46
1123630,510,28-07 16:37:47
1345505,0,28-07 16:37:48
4295144,0,28-07 16:37:49
3748732,0,28-07 16:37:50
4668890,0,28-07 16:37:51
4653924,0,28-07 16:37:52
4478730,0,28-07 16:37:53
4474314,0,28-07 16:37:54
5036186,0,28-07 16:37:55
3195602,1434,28-07 16:37:56
4267491,0,28-07 16:37:57
4626577,0,28-07 16:37:58
4471582,749,28-07 16:37:59
4234568,255,28-07 16:38:00
4015456,255,28-07 16:38:01
6299355,0,28-07 16:38:02
1313361,552,28-07 16:38:03
1244616,255,28-07 16:38:04
1458014,0,28-07 16:38:05
4321353,0,28-07 16:38:06
4068183,0,28-07 16:38:07
4545250,0,28-07 16:38:08
4402325,0,28-07 16:38:09
3615393,0,28-07 16:38:10
4499397,0,28-07 16:38:11
4693412,0,28-07 16:38:12
3060238,1529,28-07 16:38:13
3935323,0,28-07 16:38:14
4367267,0,28-07 16:38:15
4271002,510,28-07 16:38:16
3568037,255,28-07 16:38:17
3467540,255,28-07 16:38:18
2050751,255,28-07 16:38:19
4263357,247,28-07 16:38:20
3532052,510,28-07 16:38:21
953043,255,28-07 16:38:22
1269656,255,28-07 16:38:23
3979619,0,28-07 16:38:24
4050306,0,28-07 16:38:25
4615051,0,28-07 16:38:26
4612498,0,28-07 16:38:27
4235460,0,28-07 16:38:28
4730938,0,28-07 16:38:29
4638554,42,28-07 16:38:30
3235577,1434,28-07 16:38:31
4011534,0,28-07 16:38:32
4813037,0,28-07 16:38:33
3912758,510,28-07 16:38:34
4424242,510,28-07 16:38:35
4409751,42,28-07 16:38:36
4499671,255,28-07 16:38:37
3584264,510,28-07 16:38:38
1145208,255,28-07 16:38:39
1052690,255,28-07 16:38:40
4038375,0,28-07 16:38:41
3878388,0,28-07 16:38:42
4326786,0,28-07 16:38:43
4001285,0,28-07 16:38:44
3958096,0,28-07 16:38:45
3904499,0,28-07 16:38:46
4077188,0,28-07 16:38:47
3479127,0,28-07 16:38:48
1714488,0,28-07 16:38:49
1791730,486,28-07 16:38:50
1403511,0,28-07 16:38:51
2363619,0,28-07 16:38:52
2552090,0,28-07 16:38:53
2446013,0,28-07 16:38:54
2092473,1020,28-07 16:38:55
1961382,807,28-07 16:38:56
2241647,255,28-07 16:38:57
2247816,255,28-07 16:38:58
2021962,0,28-07 16:38:59
2071799,502,28-07 16:39:00
2737173,0,28-07 16:39:01
2871244,0,28-07 16:39:02
1153517,749,28-07 16:39:03
484727,255,28-07 16:39:04
464627,255,28-07 16:39:05
706808,255,28-07 16:39:06
489724,255,28-07 16:39:07
768713,0,28-07 16:39:08
2075404,0,28-07 16:39:09
1563171,0,28-07 16:39:10
1776007,0,28-07 16:39:11
1906431,0,28-07 16:39:12
1964647,0,28-07 16:39:13
1726556,0,28-07 16:39:14
2853562,0,28-07 16:39:15
2405659,95,28-07 16:39:16
2260749,0,28-07 16:39:17
1548827,0,28-07 16:39:18
1298104,0,28-07 16:39:19
2046116,0,28-07 16:39:20
2382179,0,28-07 16:39:21
3329544,0,28-07 16:39:22
2036926,42,28-07 16:39:23
