"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain27-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:17:05 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:17:05
0,0,23-07 04:17:06
0,0,23-07 04:17:07
0,0,23-07 04:17:08
0,0,23-07 04:17:09
0,0,23-07 04:17:10
0,0,23-07 04:17:11
0,0,23-07 04:17:12
0,0,23-07 04:17:13
0,0,23-07 04:17:14
0,0,23-07 04:17:15
0,0,23-07 04:17:16
0,0,23-07 04:17:17
437116,0,23-07 04:17:18
1142780,0,23-07 04:17:19
1006598,0,23-07 04:17:20
1173749,0,23-07 04:17:21
945386,0,23-07 04:17:22
949203,0,23-07 04:17:23
1134912,0,23-07 04:17:24
1107488,0,23-07 04:17:25
1097230,0,23-07 04:17:26
1087008,0,23-07 04:17:27
1136808,0,23-07 04:17:28
1155440,0,23-07 04:17:29
1097536,0,23-07 04:17:30
1190432,0,23-07 04:17:31
1133048,0,23-07 04:17:32
1103996,0,23-07 04:17:33
1127226,0,23-07 04:17:34
1192976,0,23-07 04:17:35
1132410,0,23-07 04:17:36
964773,0,23-07 04:17:37
1214057,0,23-07 04:17:38
1152204,0,23-07 04:17:39
1181854,0,23-07 04:17:40
1118923,0,23-07 04:17:41
1176472,0,23-07 04:17:42
1079936,0,23-07 04:17:43
1119571,0,23-07 04:17:44
886571,0,23-07 04:17:45
1026997,2136,23-07 04:17:46
1032545,356,23-07 04:17:47
636170,356,23-07 04:17:48
1138887,0,23-07 04:17:49
1165184,0,23-07 04:17:50
1131553,0,23-07 04:17:51
1099510,0,23-07 04:17:52
1086420,0,23-07 04:17:53
1029209,0,23-07 04:17:54
1205891,1068,23-07 04:17:55
1131556,712,23-07 04:17:56
1096127,1068,23-07 04:17:57
1185742,0,23-07 04:17:58
999791,0,23-07 04:17:59
1166298,356,23-07 04:18:00
1083682,1068,23-07 04:18:01
1195976,0,23-07 04:18:02
1027444,712,23-07 04:18:03
901603,356,23-07 04:18:04
1099167,0,23-07 04:18:05
1184725,0,23-07 04:18:06
1240988,0,23-07 04:18:07
1149517,0,23-07 04:18:08
1247033,0,23-07 04:18:09
768267,0,23-07 04:18:10
462272,1068,23-07 04:18:11
669353,1424,23-07 04:18:12
370016,356,23-07 04:18:13
770537,0,23-07 04:18:14
1155005,0,23-07 04:18:15
982560,0,23-07 04:18:16
1146016,0,23-07 04:18:17
979806,0,23-07 04:18:18
1030271,0,23-07 04:18:19
1039044,0,23-07 04:18:20
1136488,0,23-07 04:18:21
1116790,0,23-07 04:18:22
1109668,0,23-07 04:18:23
1096008,0,23-07 04:18:24
1056880,0,23-07 04:18:25
1027696,0,23-07 04:18:26
1025032,0,23-07 04:18:27
1116380,0,23-07 04:18:28
1135448,0,23-07 04:18:29
1129621,0,23-07 04:18:30
1089559,0,23-07 04:18:31
1080994,0,23-07 04:18:32
1131289,0,23-07 04:18:33
1019250,0,23-07 04:18:34
1048521,0,23-07 04:18:35
1158266,0,23-07 04:18:36
991040,0,23-07 04:18:37
1131739,0,23-07 04:18:38
1136008,0,23-07 04:18:39
1011724,0,23-07 04:18:40
1005914,0,23-07 04:18:41
682039,0,23-07 04:18:42
1026738,2136,23-07 04:18:43
956789,356,23-07 04:18:44
665090,356,23-07 04:18:45
1152135,0,23-07 04:18:46
1143156,0,23-07 04:18:47
1169149,0,23-07 04:18:48
1104626,0,23-07 04:18:49
1068736,0,23-07 04:18:50
1066974,0,23-07 04:18:51
1220591,1068,23-07 04:18:52
1119026,712,23-07 04:18:53
1053191,712,23-07 04:18:54
1207715,0,23-07 04:18:55
1084042,712,23-07 04:18:56
1182981,0,23-07 04:18:57
1107528,712,23-07 04:18:58
1220837,0,23-07 04:18:59
1035875,0,23-07 04:19:00
864193,712,23-07 04:19:01
1113733,0,23-07 04:19:02
1187757,0,23-07 04:19:03
1221485,0,23-07 04:19:04
1188628,0,23-07 04:19:05
1129305,0,23-07 04:19:06
750639,356,23-07 04:19:07
427846,1424,23-07 04:19:08
658860,712,23-07 04:19:09
367869,356,23-07 04:19:10
970847,0,23-07 04:19:11
1189557,0,23-07 04:19:12
1065003,0,23-07 04:19:13
1123911,0,23-07 04:19:14
883266,0,23-07 04:19:15
1060983,0,23-07 04:19:16
1059964,0,23-07 04:19:17
1167796,0,23-07 04:19:18
1155058,0,23-07 04:19:19
1193520,0,23-07 04:19:20
1200488,0,23-07 04:19:21
1196056,0,23-07 04:19:22
1190440,0,23-07 04:19:23
1208112,0,23-07 04:19:24
1215028,0,23-07 04:19:25
