"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain29-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:17:06 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:17:06
0,0,23-07 04:17:07
0,0,23-07 04:17:08
0,0,23-07 04:17:09
0,0,23-07 04:17:10
0,0,23-07 04:17:11
0,0,23-07 04:17:12
0,0,23-07 04:17:13
0,0,23-07 04:17:14
0,0,23-07 04:17:15
157961,0,23-07 04:17:16
295139,0,23-07 04:17:17
1225778,0,23-07 04:17:18
1202773,0,23-07 04:17:19
1065576,0,23-07 04:17:20
1161299,0,23-07 04:17:21
1235596,0,23-07 04:17:22
1191116,0,23-07 04:17:23
1230418,0,23-07 04:17:24
1215180,0,23-07 04:17:25
1162848,0,23-07 04:17:26
1233776,0,23-07 04:17:27
1229400,0,23-07 04:17:28
1219932,0,23-07 04:17:29
1240264,0,23-07 04:17:30
1233906,0,23-07 04:17:31
1193384,0,23-07 04:17:32
1264183,0,23-07 04:17:33
1251492,0,23-07 04:17:34
1259941,0,23-07 04:17:35
1258455,0,23-07 04:17:36
1148739,0,23-07 04:17:37
1197999,0,23-07 04:17:38
1236116,0,23-07 04:17:39
1224330,0,23-07 04:17:40
1080799,0,23-07 04:17:41
1168250,1068,23-07 04:17:42
1014317,356,23-07 04:17:43
995762,712,23-07 04:17:44
1236955,0,23-07 04:17:45
1247457,0,23-07 04:17:46
1246274,0,23-07 04:17:47
1216592,0,23-07 04:17:48
1220784,0,23-07 04:17:49
1232852,1068,23-07 04:17:50
1186428,1424,23-07 04:17:51
1232933,356,23-07 04:17:52
1278831,0,23-07 04:17:53
1201440,712,23-07 04:17:54
1278337,356,23-07 04:17:55
1221084,356,23-07 04:17:56
1176710,0,23-07 04:17:57
1124319,712,23-07 04:17:58
1210694,356,23-07 04:17:59
1259245,0,23-07 04:18:00
1280124,0,23-07 04:18:01
1268181,0,23-07 04:18:02
1260553,0,23-07 04:18:03
872462,1780,23-07 04:18:04
729882,356,23-07 04:18:05
517371,356,23-07 04:18:06
1185889,0,23-07 04:18:07
1217333,0,23-07 04:18:08
1216468,0,23-07 04:18:09
1044416,0,23-07 04:18:10
1164962,0,23-07 04:18:11
1211332,0,23-07 04:18:12
1246888,0,23-07 04:18:13
1255598,0,23-07 04:18:14
1245320,0,23-07 04:18:15
1229568,0,23-07 04:18:16
1246956,0,23-07 04:18:17
1257200,0,23-07 04:18:18
1247092,0,23-07 04:18:19
1218296,0,23-07 04:18:20
1241514,0,23-07 04:18:21
1250552,0,23-07 04:18:22
1237235,0,23-07 04:18:23
1197540,0,23-07 04:18:24
1241545,0,23-07 04:18:25
1270576,0,23-07 04:18:26
1233154,0,23-07 04:18:27
1252171,0,23-07 04:18:28
1236020,0,23-07 04:18:29
1208938,0,23-07 04:18:30
1115376,0,23-07 04:18:31
1175193,2136,23-07 04:18:32
897065,0,23-07 04:18:33
1082522,712,23-07 04:18:34
1240211,0,23-07 04:18:35
1276325,0,23-07 04:18:36
1153786,0,23-07 04:18:37
1153460,0,23-07 04:18:38
1188172,0,23-07 04:18:39
1251483,1068,23-07 04:18:40
1196077,1068,23-07 04:18:41
1190901,356,23-07 04:18:42
1281645,0,23-07 04:18:43
1203902,712,23-07 04:18:44
1280933,356,23-07 04:18:45
1218675,712,23-07 04:18:46
1200642,0,23-07 04:18:47
1099657,712,23-07 04:18:48
1219634,356,23-07 04:18:49
1267420,0,23-07 04:18:50
1247053,0,23-07 04:18:51
1287749,0,23-07 04:18:52
1190101,0,23-07 04:18:53
865122,1780,23-07 04:18:54
780398,356,23-07 04:18:55
612858,356,23-07 04:18:56
1001067,0,23-07 04:18:57
1202497,0,23-07 04:18:58
1199369,0,23-07 04:18:59
1173321,0,23-07 04:19:00
1114180,0,23-07 04:19:01
1209405,0,23-07 04:19:02
1213668,0,23-07 04:19:03
1228650,0,23-07 04:19:04
1221368,0,23-07 04:19:05
1217968,0,23-07 04:19:06
1206236,0,23-07 04:19:07
1154140,0,23-07 04:19:08
1202272,0,23-07 04:19:09
1234048,0,23-07 04:19:10
1230921,0,23-07 04:19:11
1204525,0,23-07 04:19:12
1198688,0,23-07 04:19:13
1205254,0,23-07 04:19:14
1270990,0,23-07 04:19:15
1262204,0,23-07 04:19:16
1256890,0,23-07 04:19:17
1266347,0,23-07 04:19:18
1273404,0,23-07 04:19:19
1246257,0,23-07 04:19:20
1195631,0,23-07 04:19:21
1163529,2136,23-07 04:19:22
1196087,0,23-07 04:19:23
853742,356,23-07 04:19:24
1270499,0,23-07 04:19:25
1266661,0,23-07 04:19:26
1056354,0,23-07 04:19:27
