"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 00:57:32 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 00:57:32
0,0,27-07 00:57:33
95,95,27-07 00:57:34
0,0,27-07 00:57:35
0,0,27-07 00:57:36
0,0,27-07 00:57:37
0,0,27-07 00:57:38
0,0,27-07 00:57:39
0,0,27-07 00:57:40
0,0,27-07 00:57:41
0,0,27-07 00:57:42
0,0,27-07 00:57:43
95,95,27-07 00:57:44
230453,0,27-07 00:57:45
1219404,0,27-07 00:57:46
1084184,0,27-07 00:57:47
1225455,0,27-07 00:57:48
948704,0,27-07 00:57:49
1132368,0,27-07 00:57:50
1221939,0,27-07 00:57:51
1233963,0,27-07 00:57:52
1227227,0,27-07 00:57:53
1232502,137,27-07 00:57:54
1239975,0,27-07 00:57:55
1227951,0,27-07 00:57:56
1220436,0,27-07 00:57:57
1202400,0,27-07 00:57:58
1235466,0,27-07 00:57:59
1224398,0,27-07 00:58:00
1221166,0,27-07 00:58:01
1265637,0,27-07 00:58:02
1242578,0,27-07 00:58:03
1272867,95,27-07 00:58:04
1272125,0,27-07 00:58:05
1209155,0,27-07 00:58:06
1265852,0,27-07 00:58:07
1223442,0,27-07 00:58:08
1167628,42,27-07 00:58:09
1039522,0,27-07 00:58:10
937786,1434,27-07 00:58:11
1128465,247,27-07 00:58:12
740997,255,27-07 00:58:13
1216970,0,27-07 00:58:14
1235466,0,27-07 00:58:15
1224317,0,27-07 00:58:16
1155347,0,27-07 00:58:17
1107246,0,27-07 00:58:18
1113627,0,27-07 00:58:19
1237821,749,27-07 00:58:20
1131502,1020,27-07 00:58:21
1104321,255,27-07 00:58:22
1300862,0,27-07 00:58:23
1053560,510,27-07 00:58:24
1290405,255,27-07 00:58:25
1132870,255,27-07 00:58:26
1303903,0,27-07 00:58:27
1079824,510,27-07 00:58:28
895250,297,27-07 00:58:29
1204178,247,27-07 00:58:30
1298951,0,27-07 00:58:31
1320621,0,27-07 00:58:32
1312328,0,27-07 00:58:33
1292437,0,27-07 00:58:34
563460,1004,27-07 00:58:35
482137,510,27-07 00:58:36
693069,255,27-07 00:58:37
560768,255,27-07 00:58:38
790882,0,27-07 00:58:39
1203438,42,27-07 00:58:40
1130504,0,27-07 00:58:41
1239902,0,27-07 00:58:42
968791,0,27-07 00:58:43
1123707,0,27-07 00:58:44
1206909,0,27-07 00:58:45
1217430,0,27-07 00:58:46
1212197,95,27-07 00:58:47
1221939,0,27-07 00:58:48
