"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain18-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 00:57:32 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 00:57:32
0,0,27-07 00:57:33
0,0,27-07 00:57:34
0,0,27-07 00:57:35
0,0,27-07 00:57:36
0,0,27-07 00:57:37
0,0,27-07 00:57:38
0,0,27-07 00:57:39
95,95,27-07 00:57:40
0,0,27-07 00:57:41
0,0,27-07 00:57:42
0,0,27-07 00:57:43
0,0,27-07 00:57:44
494595,84,27-07 00:57:45
1232377,0,27-07 00:57:46
1056029,0,27-07 00:57:47
1199784,0,27-07 00:57:48
938266,95,27-07 00:57:49
1115835,0,27-07 00:57:50
1221939,0,27-07 00:57:51
1208412,0,27-07 00:57:52
1215203,0,27-07 00:57:53
1223442,0,27-07 00:57:54
1212921,0,27-07 00:57:55
1188873,0,27-07 00:57:56
1203903,0,27-07 00:57:57
1218933,0,27-07 00:57:58
1211418,95,27-07 00:57:59
1199520,0,27-07 00:58:00
1230635,0,27-07 00:58:01
1250913,0,27-07 00:58:02
1206963,0,27-07 00:58:03
1272068,0,27-07 00:58:04
1270450,0,27-07 00:58:05
1223869,0,27-07 00:58:06
1268258,0,27-07 00:58:07
1166328,0,27-07 00:58:08
1172083,95,27-07 00:58:09
1097619,0,27-07 00:58:10
859894,1434,27-07 00:58:11
1121556,0,27-07 00:58:12
727132,510,27-07 00:58:13
1224485,0,27-07 00:58:14
1212921,0,27-07 00:58:15
1210790,0,27-07 00:58:16
1148424,0,27-07 00:58:17
1114787,42,27-07 00:58:18
1128359,0,27-07 00:58:19
1207895,749,27-07 00:58:20
1122422,1020,27-07 00:58:21
1297922,0,27-07 00:58:22
1134358,255,27-07 00:58:23
1074903,510,27-07 00:58:24
1299559,255,27-07 00:58:25
1145579,255,27-07 00:58:26
1310313,0,27-07 00:58:27
1076747,42,27-07 00:58:28
1020230,765,27-07 00:58:29
1136272,0,27-07 00:58:30
1288867,0,27-07 00:58:31
1297105,0,27-07 00:58:32
1311918,0,27-07 00:58:33
1284176,0,27-07 00:58:34
696379,510,27-07 00:58:35
506936,255,27-07 00:58:36
601041,765,27-07 00:58:37
600014,765,27-07 00:58:38
505933,0,27-07 00:58:39
1128213,0,27-07 00:58:40
1081507,0,27-07 00:58:41
1255433,0,27-07 00:58:42
1039865,0,27-07 00:58:43
1055410,0,27-07 00:58:44
1184567,0,27-07 00:58:45
1211418,0,27-07 00:58:46
1204682,0,27-07 00:58:47
1223442,95,27-07 00:58:48
