"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:17:05 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:17:05
0,0,23-07 04:17:06
0,0,23-07 04:17:07
0,0,23-07 04:17:08
0,0,23-07 04:17:09
0,0,23-07 04:17:10
0,0,23-07 04:17:11
0,0,23-07 04:17:12
0,0,23-07 04:17:13
0,0,23-07 04:17:14
0,0,23-07 04:17:15
0,0,23-07 04:17:16
0,0,23-07 04:17:17
378448,0,23-07 04:17:18
841549,0,23-07 04:17:19
1030454,0,23-07 04:17:20
1163209,0,23-07 04:17:21
979025,0,23-07 04:17:22
1002792,0,23-07 04:17:23
1133264,0,23-07 04:17:24
1126228,0,23-07 04:17:25
1059230,0,23-07 04:17:26
1160128,0,23-07 04:17:27
1126428,0,23-07 04:17:28
1123680,0,23-07 04:17:29
1068256,0,23-07 04:17:30
1173072,0,23-07 04:17:31
1210888,0,23-07 04:17:32
1177196,0,23-07 04:17:33
1130284,0,23-07 04:17:34
1058648,0,23-07 04:17:35
1188161,0,23-07 04:17:36
981620,0,23-07 04:17:37
1214105,0,23-07 04:17:38
1180916,0,23-07 04:17:39
1190686,0,23-07 04:17:40
1154875,0,23-07 04:17:41
1131936,0,23-07 04:17:42
1168232,0,23-07 04:17:43
1122710,0,23-07 04:17:44
815618,356,23-07 04:17:45
1031028,712,23-07 04:17:46
847292,0,23-07 04:17:47
878350,712,23-07 04:17:48
1156723,0,23-07 04:17:49
1164801,0,23-07 04:17:50
1153298,0,23-07 04:17:51
1103532,0,23-07 04:17:52
1107624,0,23-07 04:17:53
1099187,1068,23-07 04:17:54
1199338,0,23-07 04:17:55
1089693,1424,23-07 04:17:56
1047990,356,23-07 04:17:57
1124647,356,23-07 04:17:58
1131817,356,23-07 04:17:59
1247815,356,23-07 04:18:00
1125745,356,23-07 04:18:01
1148833,0,23-07 04:18:02
1045025,712,23-07 04:18:03
823171,356,23-07 04:18:04
1140100,0,23-07 04:18:05
1102885,0,23-07 04:18:06
1147777,0,23-07 04:18:07
1200112,0,23-07 04:18:08
1160821,0,23-07 04:18:09
609301,356,23-07 04:18:10
505612,712,23-07 04:18:11
626380,1068,23-07 04:18:12
331674,712,23-07 04:18:13
1035289,0,23-07 04:18:14
1145355,0,23-07 04:18:15
1062083,0,23-07 04:18:16
1144957,0,23-07 04:18:17
904000,0,23-07 04:18:18
1057003,0,23-07 04:18:19
1141244,0,23-07 04:18:20
1051676,0,23-07 04:18:21
1133358,0,23-07 04:18:22
1093340,0,23-07 04:18:23
1190428,0,23-07 04:18:24
1120456,0,23-07 04:18:25
1142500,0,23-07 04:18:26
1168852,0,23-07 04:18:27
1144088,0,23-07 04:18:28
1092541,0,23-07 04:18:29
1093905,0,23-07 04:18:30
1129235,0,23-07 04:18:31
1161051,0,23-07 04:18:32
1137957,0,23-07 04:18:33
1181837,0,23-07 04:18:34
1156746,0,23-07 04:18:35
1171888,0,23-07 04:18:36
986579,0,23-07 04:18:37
1109720,0,23-07 04:18:38
1138611,0,23-07 04:18:39
1042976,0,23-07 04:18:40
814406,1424,23-07 04:18:41
1114680,0,23-07 04:18:42
694269,0,23-07 04:18:43
1124750,712,23-07 04:18:44
1140076,0,23-07 04:18:45
1232633,0,23-07 04:18:46
1124818,0,23-07 04:18:47
1062332,0,23-07 04:18:48
1053860,0,23-07 04:18:49
1111233,1068,23-07 04:18:50
1175453,0,23-07 04:18:51
1123093,712,23-07 04:18:52
1084575,1068,23-07 04:18:53
1090599,0,23-07 04:18:54
1186690,0,23-07 04:18:55
1193975,0,23-07 04:18:56
1089443,356,23-07 04:18:57
1077107,0,23-07 04:18:58
1101970,0,23-07 04:18:59
899822,356,23-07 04:19:00
1210729,0,23-07 04:19:01
1178245,0,23-07 04:19:02
1184625,0,23-07 04:19:03
1214396,0,23-07 04:19:04
1066986,1068,23-07 04:19:05
553582,1068,23-07 04:19:06
371450,356,23-07 04:19:07
554421,356,23-07 04:19:08
590896,356,23-07 04:19:09
1140109,0,23-07 04:19:10
1058970,0,23-07 04:19:11
1155354,0,23-07 04:19:12
959284,0,23-07 04:19:13
1001975,0,23-07 04:19:14
1105419,0,23-07 04:19:15
1097788,0,23-07 04:19:16
1122078,0,23-07 04:19:17
1191580,0,23-07 04:19:18
1204988,0,23-07 04:19:19
1188860,0,23-07 04:19:20
1213616,0,23-07 04:19:21
1205032,0,23-07 04:19:22
1212188,0,23-07 04:19:23
1200476,0,23-07 04:19:24
