"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain4-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 00:57:32 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 00:57:32
0,0,27-07 00:57:33
0,0,27-07 00:57:34
0,0,27-07 00:57:35
42,42,27-07 00:57:36
0,0,27-07 00:57:37
0,0,27-07 00:57:38
0,0,27-07 00:57:39
0,0,27-07 00:57:40
95,95,27-07 00:57:41
258352,0,27-07 00:57:42
611692,0,27-07 00:57:43
1161681,0,27-07 00:57:44
1196284,0,27-07 00:57:45
1007959,42,27-07 00:57:46
1080447,0,27-07 00:57:47
1191879,0,27-07 00:57:48
1173843,0,27-07 00:57:49
1215203,0,27-07 00:57:50
1221939,95,27-07 00:57:51
1229454,0,27-07 00:57:52
1181358,0,27-07 00:57:53
1223442,0,27-07 00:57:54
1214424,0,27-07 00:57:55
1197891,0,27-07 00:57:56
1185018,0,27-07 00:57:57
1211794,0,27-07 00:57:58
1151682,0,27-07 00:57:59
1286416,0,27-07 00:58:00
1222950,95,27-07 00:58:01
1273491,0,27-07 00:58:02
1290001,0,27-07 00:58:03
1265572,0,27-07 00:58:04
1239655,0,27-07 00:58:05
1242981,0,27-07 00:58:06
1189769,0,27-07 00:58:07
839613,0,27-07 00:58:08
1076900,1434,27-07 00:58:09
1012866,0,27-07 00:58:10
878675,510,27-07 00:58:11
1222982,0,27-07 00:58:12
1225820,0,27-07 00:58:13
1201871,42,27-07 00:58:14
1144757,0,27-07 00:58:15
1163015,0,27-07 00:58:16
1164059,749,27-07 00:58:17
1291081,0,27-07 00:58:18
1160711,1020,27-07 00:58:19
1113504,255,27-07 00:58:20
1084007,510,27-07 00:58:21
1265454,0,27-07 00:58:22
1287867,255,27-07 00:58:23
1190610,255,27-07 00:58:24
1174343,42,27-07 00:58:25
1120904,765,27-07 00:58:26
951779,0,27-07 00:58:27
1310059,0,27-07 00:58:28
1293312,0,27-07 00:58:29
1304403,0,27-07 00:58:30
1310439,0,27-07 00:58:31
940324,1530,27-07 00:58:32
475209,255,27-07 00:58:33
493509,255,27-07 00:58:34
712848,0,27-07 00:58:35
382523,510,27-07 00:58:36
1103051,0,27-07 00:58:37
1234311,0,27-07 00:58:38
1118838,0,27-07 00:58:39
1184547,0,27-07 00:58:40
976893,0,27-07 00:58:41
1079763,0,27-07 00:58:42
1190376,0,27-07 00:58:43
