"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain11-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 06:43:28 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 06:43:28
42,42,27-07 06:43:29
0,0,27-07 06:43:30
0,0,27-07 06:43:31
0,0,27-07 06:43:32
0,0,27-07 06:43:33
95,95,27-07 06:43:34
0,0,27-07 06:43:35
0,0,27-07 06:43:36
0,0,27-07 06:43:37
540885,12694,27-07 06:43:38
1384854,21642,27-07 06:43:39
1294018,21648,27-07 06:43:40
1349966,25212,27-07 06:43:41
1341080,27720,27-07 06:43:42
1352928,28446,27-07 06:43:43
1329327,28871,27-07 06:43:44
1359050,30990,27-07 06:43:45
1357470,30876,27-07 06:43:46
1332194,29370,27-07 06:43:47
1344042,30096,27-07 06:43:48
1320346,29634,27-07 06:43:49
1364776,29106,27-07 06:43:50
1305536,29568,27-07 06:43:51
1370700,31020,27-07 06:43:52
1341080,30096,27-07 06:43:53
1332289,29795,27-07 06:43:54
1347004,30492,27-07 06:43:55
1352928,30636,27-07 06:43:56
1335156,30228,27-07 06:43:57
1329232,30096,27-07 06:43:58
1344042,29304,27-07 06:43:59
1323308,29964,27-07 06:44:00
1358852,30756,27-07 06:44:01
1338118,30294,27-07 06:44:02
1352970,28818,27-07 06:44:03
1344137,28607,27-07 06:44:04
1332194,30228,27-07 06:44:05
1323308,27654,27-07 06:44:06
1352928,30624,27-07 06:44:07
1338118,30294,27-07 06:44:08
1355890,30624,27-07 06:44:09
1341080,30426,27-07 06:44:10
1338118,30294,27-07 06:44:11
1329232,30096,27-07 06:44:12
1349966,30558,27-07 06:44:13
1320346,29898,27-07 06:44:14
1361909,30917,27-07 06:44:15
1344042,30426,27-07 06:44:16
1341080,30360,27-07 06:44:17
1344042,30030,27-07 06:44:18
1326270,29964,27-07 06:44:19
1352928,30690,27-07 06:44:20
1332194,29964,27-07 06:44:21
1335156,29106,27-07 06:44:22
1352928,30624,27-07 06:44:23
1338213,30389,27-07 06:44:24
1347004,30426,27-07 06:44:25
1341080,30426,27-07 06:44:26
1308498,29634,27-07 06:44:27
1373704,31128,27-07 06:44:28
1338118,30294,27-07 06:44:29
1341080,30360,27-07 06:44:30
1341080,30360,27-07 06:44:31
1347004,30492,27-07 06:44:32
1332194,30162,27-07 06:44:33
1344137,30521,27-07 06:44:34
1344042,30426,27-07 06:44:35
1329232,30096,27-07 06:44:36
1347046,30534,27-07 06:44:37
1347004,30492,27-07 06:44:38
1341080,30360,27-07 06:44:39
1329232,29502,27-07 06:44:40
1352928,30624,27-07 06:44:41
