"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain28-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:17:06 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:17:06
0,0,23-07 04:17:07
0,0,23-07 04:17:08
0,0,23-07 04:17:09
0,0,23-07 04:17:10
0,0,23-07 04:17:11
0,0,23-07 04:17:12
0,0,23-07 04:17:13
0,0,23-07 04:17:14
0,0,23-07 04:17:15
0,0,23-07 04:17:16
0,0,23-07 04:17:17
0,0,23-07 04:17:18
439819,0,23-07 04:17:19
1179691,0,23-07 04:17:20
1100783,0,23-07 04:17:21
1192370,0,23-07 04:17:22
1029815,0,23-07 04:17:23
1123363,0,23-07 04:17:24
1170284,0,23-07 04:17:25
1180856,0,23-07 04:17:26
1153718,0,23-07 04:17:27
1167280,0,23-07 04:17:28
1120548,0,23-07 04:17:29
1109096,0,23-07 04:17:30
1159560,0,23-07 04:17:31
1186552,0,23-07 04:17:32
1187568,0,23-07 04:17:33
1196243,0,23-07 04:17:34
1175813,0,23-07 04:17:35
1150940,0,23-07 04:17:36
1104125,0,23-07 04:17:37
1142429,0,23-07 04:17:38
1228400,0,23-07 04:17:39
1231122,0,23-07 04:17:40
1208767,0,23-07 04:17:41
1191216,0,23-07 04:17:42
1193824,0,23-07 04:17:43
1097239,0,23-07 04:17:44
855340,1068,23-07 04:17:45
1085182,356,23-07 04:17:46
751003,0,23-07 04:17:47
1127989,712,23-07 04:17:48
1192236,0,23-07 04:17:49
1179053,0,23-07 04:17:50
1167426,0,23-07 04:17:51
1088884,0,23-07 04:17:52
1152364,0,23-07 04:17:53
1192132,1068,23-07 04:17:54
1156978,1068,23-07 04:17:55
1241499,356,23-07 04:17:56
1201614,356,23-07 04:17:57
1113948,712,23-07 04:17:58
1258351,356,23-07 04:17:59
1164886,356,23-07 04:18:00
1261513,0,23-07 04:18:01
1125321,0,23-07 04:18:02
972903,1068,23-07 04:18:03
1242200,0,23-07 04:18:04
1222957,0,23-07 04:18:05
1252005,0,23-07 04:18:06
1264752,0,23-07 04:18:07
1129290,0,23-07 04:18:08
586116,2136,23-07 04:18:09
543017,356,23-07 04:18:10
632132,356,23-07 04:18:11
744482,0,23-07 04:18:12
1194115,0,23-07 04:18:13
1089460,0,23-07 04:18:14
1187213,0,23-07 04:18:15
1020878,0,23-07 04:18:16
1039283,0,23-07 04:18:17
1162904,0,23-07 04:18:18
1167876,0,23-07 04:18:19
1178258,0,23-07 04:18:20
1142620,0,23-07 04:18:21
1119248,0,23-07 04:18:22
1152496,0,23-07 04:18:23
1177380,0,23-07 04:18:24
1170192,0,23-07 04:18:25
1186188,0,23-07 04:18:26
1139253,0,23-07 04:18:27
1172893,0,23-07 04:18:28
1153808,0,23-07 04:18:29
1205817,0,23-07 04:18:30
1174678,0,23-07 04:18:31
1201877,0,23-07 04:18:32
1219658,0,23-07 04:18:33
1216351,0,23-07 04:18:34
1199296,0,23-07 04:18:35
1206924,0,23-07 04:18:36
1087935,0,23-07 04:18:37
865227,0,23-07 04:18:38
1105201,2136,23-07 04:18:39
921709,0,23-07 04:18:40
933298,712,23-07 04:18:41
1198147,0,23-07 04:18:42
1217497,0,23-07 04:18:43
1199690,0,23-07 04:18:44
1163772,0,23-07 04:18:45
1149400,0,23-07 04:18:46
1180630,1068,23-07 04:18:47
1144346,1424,23-07 04:18:48
1226472,0,23-07 04:18:49
1165732,356,23-07 04:18:50
1138033,712,23-07 04:18:51
1262063,356,23-07 04:18:52
1168364,356,23-07 04:18:53
1225648,0,23-07 04:18:54
1092940,0,23-07 04:18:55
826635,1068,23-07 04:18:56
1229713,0,23-07 04:18:57
1212705,0,23-07 04:18:58
1250897,0,23-07 04:18:59
1261140,0,23-07 04:19:00
1218733,0,23-07 04:19:01
606853,1780,23-07 04:19:02
518143,712,23-07 04:19:03
624160,356,23-07 04:19:04
597092,0,23-07 04:19:05
1152401,0,23-07 04:19:06
1076722,0,23-07 04:19:07
1200182,0,23-07 04:19:08
1020743,0,23-07 04:19:09
1034457,0,23-07 04:19:10
1169778,0,23-07 04:19:11
1127688,0,23-07 04:19:12
1175510,0,23-07 04:19:13
1167228,0,23-07 04:19:14
1143788,0,23-07 04:19:15
1166076,0,23-07 04:19:16
1175560,0,23-07 04:19:17
1193432,0,23-07 04:19:18
1213728,0,23-07 04:19:19
1196278,0,23-07 04:19:20
1211761,0,23-07 04:19:21
1209398,0,23-07 04:19:22
1230952,0,23-07 04:19:23
1209016,0,23-07 04:19:24
1229381,0,23-07 04:19:25
1248578,0,23-07 04:19:26
