"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain5-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 00:57:32 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 00:57:32
0,0,27-07 00:57:33
0,0,27-07 00:57:34
0,0,27-07 00:57:35
0,0,27-07 00:57:36
0,0,27-07 00:57:37
0,0,27-07 00:57:38
0,0,27-07 00:57:39
0,0,27-07 00:57:40
0,0,27-07 00:57:41
95,95,27-07 00:57:42
595200,0,27-07 00:57:43
1249507,0,27-07 00:57:44
1105810,0,27-07 00:57:45
1093902,0,27-07 00:57:46
1092057,0,27-07 00:57:47
1163258,0,27-07 00:57:48
1224945,0,27-07 00:57:49
1234742,0,27-07 00:57:50
1233963,0,27-07 00:57:51
1238472,95,27-07 00:57:52
1235466,0,27-07 00:57:53
1242981,0,27-07 00:57:54
1232460,0,27-07 00:57:55
1236969,0,27-07 00:57:56
1203514,0,27-07 00:57:57
1216131,0,27-07 00:57:58
1191781,0,27-07 00:57:59
1287502,0,27-07 00:58:00
1231204,0,27-07 00:58:01
1288393,95,27-07 00:58:02
1277977,0,27-07 00:58:03
1294129,0,27-07 00:58:04
1280236,0,27-07 00:58:05
1244484,0,27-07 00:58:06
1216865,42,27-07 00:58:07
857909,0,27-07 00:58:08
1174013,1458,27-07 00:58:09
870437,0,27-07 00:58:10
1063544,510,27-07 00:58:11
1238054,42,27-07 00:58:12
1240850,0,27-07 00:58:13
1225461,0,27-07 00:58:14
1167254,0,27-07 00:58:15
1169027,0,27-07 00:58:16
1218131,749,27-07 00:58:17
1158843,1020,27-07 00:58:18
1294575,0,27-07 00:58:19
1149914,255,27-07 00:58:20
1083793,510,27-07 00:58:21
1306626,255,27-07 00:58:22
1155422,255,27-07 00:58:23
1297752,0,27-07 00:58:24
1112537,510,27-07 00:58:25
1010663,247,27-07 00:58:26
1106665,0,27-07 00:58:27
1315921,0,27-07 00:58:28
1324159,0,27-07 00:58:29
1314572,0,27-07 00:58:30
1308576,0,27-07 00:58:31
695139,1530,27-07 00:58:32
494531,255,27-07 00:58:33
681344,255,27-07 00:58:34
544585,255,27-07 00:58:35
577961,0,27-07 00:58:36
1241598,42,27-07 00:58:37
1146734,0,27-07 00:58:38
1245709,0,27-07 00:58:39
998628,0,27-07 00:58:40
1097251,0,27-07 00:58:41
1212921,0,27-07 00:58:42
1205406,0,27-07 00:58:43
