"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 06:43:27 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 06:43:27
0,0,27-07 06:43:28
95,95,27-07 06:43:29
0,0,27-07 06:43:30
0,0,27-07 06:43:31
0,0,27-07 06:43:32
0,0,27-07 06:43:33
0,0,27-07 06:43:34
0,0,27-07 06:43:35
0,0,27-07 06:43:36
0,0,27-07 06:43:37
150171,4622,27-07 06:43:38
1341175,24581,27-07 06:43:39
1341278,23034,27-07 06:43:40
1341080,24882,27-07 06:43:41
1295832,27654,27-07 06:43:42
1386328,30624,27-07 06:43:43
1341080,30294,27-07 06:43:44
1334338,28956,27-07 06:43:45
1314422,29796,27-07 06:43:46
1367738,30888,27-07 06:43:47
1338118,30360,27-07 06:43:48
1305631,29663,27-07 06:43:49
1367738,29898,27-07 06:43:50
1329232,30096,27-07 06:43:51
1355890,30624,27-07 06:43:52
1332194,28974,27-07 06:43:53
1355890,30624,27-07 06:43:54
1326270,27456,27-07 06:43:55
1365594,28710,27-07 06:43:56
1319528,29832,27-07 06:43:57
1358894,29610,27-07 06:43:58
1344955,29993,27-07 06:43:59
1298794,29436,27-07 06:44:00
1373662,31086,27-07 06:44:01
1344042,30426,27-07 06:44:02
1335156,29568,27-07 06:44:03
1352928,30624,27-07 06:44:04
1338118,30294,27-07 06:44:05
1326270,29172,27-07 06:44:06
1355932,30666,27-07 06:44:07
1332194,30228,27-07 06:44:08
1329232,29898,27-07 06:44:09
1361909,30917,27-07 06:44:10
1326270,29964,27-07 06:44:11
1344042,30492,27-07 06:44:12
1356708,29898,27-07 06:44:13
1325452,29964,27-07 06:44:14
1347004,30492,27-07 06:44:15
1347004,30492,27-07 06:44:16
1338118,30294,27-07 06:44:17
1344042,30426,27-07 06:44:18
1338118,30294,27-07 06:44:19
1347917,30653,27-07 06:44:20
1310642,29634,27-07 06:44:21
1370700,31020,27-07 06:44:22
1332194,30162,27-07 06:44:23
1350784,30624,27-07 06:44:24
1313604,29700,27-07 06:44:25
1358852,30756,27-07 06:44:26
1344042,30426,27-07 06:44:27
1332194,29832,27-07 06:44:28
1347004,30492,27-07 06:44:29
1347099,30521,27-07 06:44:30
1332194,30162,27-07 06:44:31
1347004,30294,27-07 06:44:32
1341080,30162,27-07 06:44:33
1341080,30360,27-07 06:44:34
1341080,30360,27-07 06:44:35
1335156,29766,27-07 06:44:36
1344042,30360,27-07 06:44:37
1344042,30426,27-07 06:44:38
1344042,30426,27-07 06:44:39
1335251,30389,27-07 06:44:40
1341080,30294,27-07 06:44:41
1314464,29808,27-07 06:44:42
1364776,30954,27-07 06:44:43
