"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain42-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 18:19:48 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 18:19:48
0,0,27-07 18:19:49
0,0,27-07 18:19:50
95,95,27-07 18:19:51
0,0,27-07 18:19:52
0,0,27-07 18:19:53
0,0,27-07 18:19:54
0,0,27-07 18:19:55
0,0,27-07 18:19:56
0,0,27-07 18:19:57
0,0,27-07 18:19:58
0,0,27-07 18:19:59
0,0,27-07 18:20:00
95,95,27-07 18:20:01
243,74,27-07 18:20:02
1218447,33882,27-07 18:20:03
1352960,36204,27-07 18:20:04
1352894,34068,27-07 18:20:05
1352894,35532,27-07 18:20:06
1352960,35676,27-07 18:20:07
1340464,32142,27-07 18:20:08
1352894,34806,27-07 18:20:09
1345299,35945,27-07 18:20:10
1353368,30630,27-07 18:20:11
1351772,30990,27-07 18:20:12
1352036,31362,27-07 18:20:13
1352102,32616,27-07 18:20:14
1352762,33036,27-07 18:20:15
1352564,31980,27-07 18:20:16
1351838,32256,27-07 18:20:17
1352762,34338,27-07 18:20:18
1355492,33810,27-07 18:20:19
1353055,35639,27-07 18:20:20
1352894,37986,27-07 18:20:21
1352894,35136,27-07 18:20:22
1354226,37062,27-07 18:20:23
1353806,34698,27-07 18:20:24
1352828,35466,27-07 18:20:25
1352234,33024,27-07 18:20:26
1352960,39204,27-07 18:20:27
1352960,36642,27-07 18:20:28
1352894,37554,27-07 18:20:29
1352989,35057,27-07 18:20:30
1352960,35256,27-07 18:20:31
1352960,35586,27-07 18:20:32
1352894,35574,27-07 18:20:33
1352894,34266,27-07 18:20:34
1352894,33786,27-07 18:20:35
1352960,34398,27-07 18:20:36
1352894,36150,27-07 18:20:37
1352960,36282,27-07 18:20:38
1352894,35358,27-07 18:20:39
1352197,32105,27-07 18:20:40
1352762,34884,27-07 18:20:41
1352960,34848,27-07 18:20:42
1352894,36786,27-07 18:20:43
1352894,35454,27-07 18:20:44
1352960,35190,27-07 18:20:45
1352960,36522,27-07 18:20:46
1354094,33918,27-07 18:20:47
1352762,32430,27-07 18:20:48
1353978,35964,27-07 18:20:49
1352923,34781,27-07 18:20:50
1352960,34818,27-07 18:20:51
1352762,32670,27-07 18:20:52
1352960,35742,27-07 18:20:53
1352762,34200,27-07 18:20:54
1352894,35784,27-07 18:20:55
1352960,38226,27-07 18:20:56
1352828,32826,27-07 18:20:57
1352894,35772,27-07 18:20:58
1352630,32550,27-07 18:20:59
1352960,34764,27-07 18:21:00
1352989,36179,27-07 18:21:01
1352630,32760,27-07 18:21:02
1352960,35244,27-07 18:21:03
1352894,35664,27-07 18:21:04
1352894,37962,27-07 18:21:05
1352894,36048,27-07 18:21:06
1352894,34080,27-07 18:21:07
1352894,36378,27-07 18:21:08
1352936,36750,27-07 18:21:09
1352857,34277,27-07 18:21:10
1352960,36876,27-07 18:21:11
1352960,36246,27-07 18:21:12
