"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain27-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 18:19:46 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 18:19:46
0,0,27-07 18:19:47
95,95,27-07 18:19:48
0,0,27-07 18:19:49
0,0,27-07 18:19:50
0,0,27-07 18:19:51
0,0,27-07 18:19:52
0,0,27-07 18:19:53
0,0,27-07 18:19:54
0,0,27-07 18:19:55
0,0,27-07 18:19:56
0,0,27-07 18:19:57
95,95,27-07 18:19:58
0,0,27-07 18:19:59
923,614,27-07 18:20:00
811776,24696,27-07 18:20:01
1352960,37008,27-07 18:20:02
1352960,34992,27-07 18:20:03
1352960,34794,27-07 18:20:04
1337744,34848,27-07 18:20:05
1367648,34818,27-07 18:20:06
1352894,34332,27-07 18:20:07
1352527,37463,27-07 18:20:08
1352960,36510,27-07 18:20:09
1352960,34662,27-07 18:20:10
1352498,32616,27-07 18:20:11
1348728,32142,27-07 18:20:12
1352102,29724,27-07 18:20:13
1322164,34134,27-07 18:20:14
1385892,33060,27-07 18:20:15
1352828,34212,27-07 18:20:16
1351435,31787,27-07 18:20:17
1354226,36282,27-07 18:20:18
1352894,34674,27-07 18:20:19
1352366,31152,27-07 18:20:20
1352828,37224,27-07 18:20:21
1352960,38754,27-07 18:20:22
1353896,32916,27-07 18:20:23
1352960,35928,27-07 18:20:24
1349998,35910,27-07 18:20:25
1358454,35862,27-07 18:20:26
1353055,36233,27-07 18:20:27
1362898,34686,27-07 18:20:28
1352960,36456,27-07 18:20:29
1352960,36246,27-07 18:20:30
1352564,34620,27-07 18:20:31
1352960,36018,27-07 18:20:32
1352894,35160,27-07 18:20:33
1329288,34848,27-07 18:20:34
1376566,34806,27-07 18:20:35
1354996,35190,27-07 18:20:36
1353055,34811,27-07 18:20:37
1352960,34584,27-07 18:20:38
1352960,35676,27-07 18:20:39
1352894,34080,27-07 18:20:40
1352894,35106,27-07 18:20:41
1352828,34674,27-07 18:20:42
1352804,33234,27-07 18:20:43
1352894,34386,27-07 18:20:44
1346200,37236,27-07 18:20:45
1359720,37194,27-07 18:20:46
1327687,33227,27-07 18:20:47
1378196,35454,27-07 18:20:48
1331754,33618,27-07 18:20:49
1374100,35016,27-07 18:20:50
1352960,36246,27-07 18:20:51
1352432,32520,27-07 18:20:52
1352960,35310,27-07 18:20:53
1352894,34200,27-07 18:20:54
1352564,31692,27-07 18:20:55
1352960,38148,27-07 18:20:56
1353055,39443,27-07 18:20:57
1343238,34650,27-07 18:20:58
1362682,36654,27-07 18:20:59
1352960,34530,27-07 18:21:00
1352960,38676,27-07 18:21:01
1352936,34188,27-07 18:21:02
1350428,36312,27-07 18:21:03
1355360,33354,27-07 18:21:04
1352960,40824,27-07 18:21:05
