"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain24-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 08:59:35 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 08:59:35
95,95,11-12 08:59:36
0,0,11-12 08:59:37
0,0,11-12 08:59:38
0,0,11-12 08:59:39
252874,0,11-12 08:59:40
1358818,0,11-12 08:59:41
1010372,0,11-12 08:59:42
1129800,0,11-12 08:59:43
1209934,0,11-12 08:59:44
1131300,0,11-12 08:59:45
1115075,95,11-12 08:59:46
1130590,0,11-12 08:59:47
1142398,42,11-12 08:59:48
1114442,0,11-12 08:59:49
1113222,0,11-12 08:59:50
1123130,0,11-12 08:59:51
1140829,0,11-12 08:59:52
1121032,0,11-12 08:59:53
1138521,0,11-12 08:59:54
1135539,0,11-12 08:59:55
1136262,95,11-12 08:59:56
1127795,0,11-12 08:59:57
1105974,0,11-12 08:59:58
1131592,0,11-12 08:59:59
1125256,0,11-12 09:00:00
1126416,0,11-12 09:00:01
1126742,0,11-12 09:00:02
1122330,0,11-12 09:00:03
1111086,0,11-12 09:00:04
1143966,0,11-12 09:00:05
1119199,95,11-12 09:00:06
1120204,0,11-12 09:00:07
1076348,1434,11-12 09:00:08
1106949,247,11-12 09:00:09
674638,0,11-12 09:00:10
1126580,42,11-12 09:00:11
1124352,0,11-12 09:00:12
1133178,0,11-12 09:00:13
1113327,0,11-12 09:00:14
1141519,0,11-12 09:00:15
1130267,0,11-12 09:00:16
1122218,42,11-12 09:00:17
1099826,0,11-12 09:00:18
1116656,350,11-12 09:00:19
1111664,0,11-12 09:00:20
1107066,0,11-12 09:00:21
1119208,255,11-12 09:00:22
1112833,0,11-12 09:00:23
1104453,255,11-12 09:00:24
1117072,510,11-12 09:00:25
1108148,0,11-12 09:00:26
1092877,765,11-12 09:00:27
1042050,1012,11-12 09:00:28
1117248,0,11-12 09:00:29
1107950,0,11-12 09:00:30
1109958,0,11-12 09:00:31
1108221,0,11-12 09:00:32
1106158,0,11-12 09:00:33
1112187,0,11-12 09:00:34
1079913,1530,11-12 09:00:35
1010927,255,11-12 09:00:36
907458,255,11-12 09:00:37
1283323,0,11-12 09:00:38
1110709,0,11-12 09:00:39
1133566,0,11-12 09:00:40
1096419,0,11-12 09:00:41
1002071,0,11-12 09:00:42
1097549,0,11-12 09:00:43
1122581,0,11-12 09:00:44
1135155,42,11-12 09:00:45
1106856,0,11-12 09:00:46
1129141,95,11-12 09:00:47
1126374,0,11-12 09:00:48
1124174,0,11-12 09:00:49
1132210,0,11-12 09:00:50
1150109,0,11-12 09:00:51
1130350,42,11-12 09:00:52
1124950,0,11-12 09:00:53
1129323,0,11-12 09:00:54
1149581,0,11-12 09:00:55
1145366,0,11-12 09:00:56
1124090,95,11-12 09:00:57
1140369,0,11-12 09:00:58
1128428,0,11-12 09:00:59
1150303,0,11-12 09:01:00
1120650,0,11-12 09:01:01
1124288,0,11-12 09:01:02
1108162,0,11-12 09:01:03
1127757,0,11-12 09:01:04
1120779,0,11-12 09:01:05
1118037,0,11-12 09:01:06
1078498,95,11-12 09:01:07
1123170,1450,11-12 09:01:08
1105331,0,11-12 09:01:09
679588,510,11-12 09:01:10
1126983,0,11-12 09:01:11
1125621,0,11-12 09:01:12
1119908,0,11-12 09:01:13
1132829,42,11-12 09:01:14
1114091,0,11-12 09:01:15
1136091,0,11-12 09:01:16
1125206,0,11-12 09:01:17
1105974,0,11-12 09:01:18
1105132,255,11-12 09:01:19
1130868,255,11-12 09:01:20
1093211,0,11-12 09:01:21
1137454,765,11-12 09:01:22
1105948,255,11-12 09:01:23
1087857,0,11-12 09:01:24
1116072,1020,11-12 09:01:25
1087273,0,11-12 09:01:26
1124535,510,11-12 09:01:27
1064890,502,11-12 09:01:28
1117241,0,11-12 09:01:29
1114987,0,11-12 09:01:30
1106099,0,11-12 09:01:31
1110241,0,11-12 09:01:32
1115500,42,11-12 09:01:33
1077355,1530,11-12 09:01:34
1074757,255,11-12 09:01:35
1019889,255,11-12 09:01:36
894803,0,11-12 09:01:37
1339812,0,11-12 09:01:38
1108807,0,11-12 09:01:39
1149039,0,11-12 09:01:40
1049346,0,11-12 09:01:41
1096480,0,11-12 09:01:42
1109834,42,11-12 09:01:43
1138607,0,11-12 09:01:44
1127575,0,11-12 09:01:45
1138413,95,11-12 09:01:46
1112252,0,11-12 09:01:47
1125558,0,11-12 09:01:48
1111895,0,11-12 09:01:49
1127463,0,11-12 09:01:50
1123225,0,11-12 09:01:51
1139350,0,11-12 09:01:52
1128670,0,11-12 09:01:53
1126915,0,11-12 09:01:54
1154075,0,11-12 09:01:55
1142167,95,11-12 09:01:56
1110673,0,11-12 09:01:57
1126948,0,11-12 09:01:58
1127135,0,11-12 09:01:59
1103283,0,11-12 09:02:00
1132889,0,11-12 09:02:01
1130048,0,11-12 09:02:02
1115545,0,11-12 09:02:03
1131156,42,11-12 09:02:04
1132111,0,11-12 09:02:05
1134371,95,11-12 09:02:06
1077510,1434,11-12 09:02:07
1104965,0,11-12 09:02:08
709040,0,11-12 09:02:09
1111461,510,11-12 09:02:10
1109835,42,11-12 09:02:11
1122522,0,11-12 09:02:12
1121364,0,11-12 09:02:13
1128116,0,11-12 09:02:14
1136714,0,11-12 09:02:15
1129293,0,11-12 09:02:16
1111111,749,11-12 09:02:17
1079386,765,11-12 09:02:18
1118936,0,11-12 09:02:19
1119473,510,11-12 09:02:20
1157291,255,11-12 09:02:21
1117541,0,11-12 09:02:22
1093720,255,11-12 09:02:23
1119698,807,11-12 09:02:24
1099304,0,11-12 09:02:25
1126441,255,11-12 09:02:26
1047813,510,11-12 09:02:27
1125093,247,11-12 09:02:28
1120003,0,11-12 09:02:29
1098172,0,11-12 09:02:30
1107359,0,11-12 09:02:31
1106782,0,11-12 09:02:32
1111920,0,11-12 09:02:33
1083464,1530,11-12 09:02:34
1035328,255,11-12 09:02:35
980965,255,11-12 09:02:36
1256756,0,11-12 09:02:37
1109746,0,11-12 09:02:38
1130623,0,11-12 09:02:39
1126892,0,11-12 09:02:40
1001885,0,11-12 09:02:41
1113414,0,11-12 09:02:42
1126138,0,11-12 09:02:43
1124235,0,11-12 09:02:44
1150335,42,11-12 09:02:45
1143382,95,11-12 09:02:46
1131121,0,11-12 09:02:47
1126034,0,11-12 09:02:48
1122597,0,11-12 09:02:49
1134008,0,11-12 09:02:50
1127008,42,11-12 09:02:51
1128432,0,11-12 09:02:52
1114844,0,11-12 09:02:53
1148078,0,11-12 09:02:54
1125986,0,11-12 09:02:55
1131511,95,11-12 09:02:56
1126120,0,11-12 09:02:57
1141029,0,11-12 09:02:58
1113796,0,11-12 09:02:59
1120174,0,11-12 09:03:00
1124699,0,11-12 09:03:01
1120233,0,11-12 09:03:02
1138239,0,11-12 09:03:03
1101297,0,11-12 09:03:04
1120101,0,11-12 09:03:05
1077459,137,11-12 09:03:06
1111531,1434,11-12 09:03:07
1083711,247,11-12 09:03:08
690012,255,11-12 09:03:09
1130547,0,11-12 09:03:10
1119051,0,11-12 09:03:11
1123737,0,11-12 09:03:12
1126947,0,11-12 09:03:13
1144919,0,11-12 09:03:14
1126302,0,11-12 09:03:15
1133631,749,11-12 09:03:16
1104497,0,11-12 09:03:17
1089981,0,11-12 09:03:18
1165629,765,11-12 09:03:19
1111147,0,11-12 09:03:20
1141558,255,11-12 09:03:21
1100462,255,11-12 09:03:22
1110567,0,11-12 09:03:23
1105975,1020,11-12 09:03:24
1102111,0,11-12 09:03:25
1114056,807,11-12 09:03:26
1054173,297,11-12 09:03:27
1096988,0,11-12 09:03:28
1099071,0,11-12 09:03:29
1127590,0,11-12 09:03:30
1112890,0,11-12 09:03:31
1109094,0,11-12 09:03:32
1095496,1530,11-12 09:03:33
1060860,255,11-12 09:03:34
1029301,255,11-12 09:03:35
933665,0,11-12 09:03:36
1368421,0,11-12 09:03:37
1119645,0,11-12 09:03:38
1109159,0,11-12 09:03:39
1038436,0,11-12 09:03:40
1110554,0,11-12 09:03:41
1115134,0,11-12 09:03:42
1138250,0,11-12 09:03:43
1126191,0,11-12 09:03:44
1109623,95,11-12 09:03:45
1123487,0,11-12 09:03:46
1117805,0,11-12 09:03:47
1128946,42,11-12 09:03:48
1116585,0,11-12 09:03:49
1126588,0,11-12 09:03:50
1129499,0,11-12 09:03:51
1130173,0,11-12 09:03:52
1137864,0,11-12 09:03:53
1118890,0,11-12 09:03:54
1138658,95,11-12 09:03:55
