"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain2-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 08:47:21 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 08:47:21
0,0,11-12 08:47:22
0,0,11-12 08:47:23
165,95,11-12 08:47:24
0,0,11-12 08:47:25
188269,0,11-12 08:47:26
1040445,0,11-12 08:47:27
1057892,0,11-12 08:47:28
1120940,0,11-12 08:47:29
1023628,0,11-12 08:47:30
1125417,0,11-12 08:47:31
1124009,0,11-12 08:47:32
1132679,95,11-12 08:47:33
1126969,0,11-12 08:47:34
1128177,42,11-12 08:47:35
1124293,0,11-12 08:47:36
1127352,0,11-12 08:47:37
1132686,0,11-12 08:47:38
1128112,0,11-12 08:47:39
1126850,0,11-12 08:47:40
1128383,0,11-12 08:47:41
1138111,0,11-12 08:47:42
1131670,95,11-12 08:47:43
1133348,0,11-12 08:47:44
1119155,0,11-12 08:47:45
1138060,0,11-12 08:47:46
1136309,0,11-12 08:47:47
1128024,0,11-12 08:47:48
1114248,0,11-12 08:47:49
1123743,0,11-12 08:47:50
1121556,0,11-12 08:47:51
1131483,0,11-12 08:47:52
1121643,95,11-12 08:47:53
1124364,0,11-12 08:47:54
1071825,1434,11-12 08:47:55
1111043,247,11-12 08:47:56
783192,0,11-12 08:47:57
1015532,297,11-12 08:47:58
1124358,0,11-12 08:47:59
1121130,0,11-12 08:48:00
1126289,0,11-12 08:48:01
1141688,0,11-12 08:48:02
1138294,0,11-12 08:48:03
1137300,0,11-12 08:48:04
1135014,749,11-12 08:48:05
1155323,1062,11-12 08:48:06
1145625,0,11-12 08:48:07
1128471,510,11-12 08:48:08
1109849,255,11-12 08:48:09
1130894,0,11-12 08:48:10
1106663,255,11-12 08:48:11
1117379,510,11-12 08:48:12
1106246,0,11-12 08:48:13
1094490,510,11-12 08:48:14
1048968,255,11-12 08:48:15
1132029,247,11-12 08:48:16
1106880,0,11-12 08:48:17
1111037,0,11-12 08:48:18
1105470,0,11-12 08:48:19
1086594,0,11-12 08:48:20
1113477,0,11-12 08:48:21
1091791,1530,11-12 08:48:22
1057981,255,11-12 08:48:23
1020270,255,11-12 08:48:24
1134205,0,11-12 08:48:25
1119968,0,11-12 08:48:26
1124376,0,11-12 08:48:27
1108840,0,11-12 08:48:28
1004280,0,11-12 08:48:29
1102707,0,11-12 08:48:30
1125299,0,11-12 08:48:31
1127955,0,11-12 08:48:32
1121508,95,11-12 08:48:33
1127346,0,11-12 08:48:34
1126255,0,11-12 08:48:35
1133906,0,11-12 08:48:36
1129127,42,11-12 08:48:37
1131240,0,11-12 08:48:38
1132957,0,11-12 08:48:39
1126929,0,11-12 08:48:40
1127463,0,11-12 08:48:41
1136649,0,11-12 08:48:42
1132572,95,11-12 08:48:43
1137554,0,11-12 08:48:44
1119554,0,11-12 08:48:45
1156137,0,11-12 08:48:46
1128049,0,11-12 08:48:47
1123029,42,11-12 08:48:48
1119515,0,11-12 08:48:49
1125030,0,11-12 08:48:50
1125846,0,11-12 08:48:51
1123365,0,11-12 08:48:52
1161775,95,11-12 08:48:53
1088027,0,11-12 08:48:54
1117608,1442,11-12 08:48:55
1103032,0,11-12 08:48:56
681855,510,11-12 08:48:57
1124623,0,11-12 08:48:58
1124487,0,11-12 08:48:59
1122369,0,11-12 08:49:00
1125084,0,11-12 08:49:01
1139989,0,11-12 08:49:02
1138968,0,11-12 08:49:03
1117155,749,11-12 08:49:04
1106244,0,11-12 08:49:05
1095370,1020,11-12 08:49:06
1123872,510,11-12 08:49:07
1108281,42,11-12 08:49:08
1140482,255,11-12 08:49:09
1114326,255,11-12 08:49:10
1105018,0,11-12 08:49:11
1120108,510,11-12 08:49:12
1106668,0,11-12 08:49:13
1093620,510,11-12 08:49:14
1067140,502,11-12 08:49:15
1114359,0,11-12 08:49:16
1109711,0,11-12 08:49:17
1106220,0,11-12 08:49:18
1113604,0,11-12 08:49:19
1102630,0,11-12 08:49:20
1111279,1530,11-12 08:49:21
1074932,255,11-12 08:49:22
995956,255,11-12 08:49:23
1122443,0,11-12 08:49:24
1118591,0,11-12 08:49:25
1129240,0,11-12 08:49:26
1117841,0,11-12 08:49:27
1123668,0,11-12 08:49:28
1023769,0,11-12 08:49:29
1126175,0,11-12 08:49:30
1127134,0,11-12 08:49:31
1127694,0,11-12 08:49:32
1126059,95,11-12 08:49:33
1128996,0,11-12 08:49:34
1127418,0,11-12 08:49:35
1130883,0,11-12 08:49:36
1127582,0,11-12 08:49:37
1126553,84,11-12 08:49:38
1124871,0,11-12 08:49:39
1127286,0,11-12 08:49:40
1138631,0,11-12 08:49:41
1142960,0,11-12 08:49:42
1135430,95,11-12 08:49:43
1125643,0,11-12 08:49:44
1133233,0,11-12 08:49:45
1127139,0,11-12 08:49:46
1128951,0,11-12 08:49:47
1122098,0,11-12 08:49:48
1124228,0,11-12 08:49:49
1126888,0,11-12 08:49:50
1125456,0,11-12 08:49:51
1121983,0,11-12 08:49:52
1120829,95,11-12 08:49:53
1067473,1434,11-12 08:49:54
1107685,247,11-12 08:49:55
823379,0,11-12 08:49:56
973154,255,11-12 08:49:57
1125656,0,11-12 08:49:58
1122633,0,11-12 08:49:59
1123283,0,11-12 08:50:00
1136737,0,11-12 08:50:01
1138294,0,11-12 08:50:02
1142244,0,11-12 08:50:03
1109821,749,11-12 08:50:04
1091527,0,11-12 08:50:05
1110076,1020,11-12 08:50:06
1123537,510,11-12 08:50:07
1104820,0,11-12 08:50:08
1138206,297,11-12 08:50:09
1106644,255,11-12 08:50:10
1119500,510,11-12 08:50:11
1105494,0,11-12 08:50:12
1096643,510,11-12 08:50:13
1052941,255,11-12 08:50:14
1126992,247,11-12 08:50:15
1109260,0,11-12 08:50:16
1110794,0,11-12 08:50:17
1107116,0,11-12 08:50:18
1103138,0,11-12 08:50:19
1111055,0,11-12 08:50:20
1087943,1530,11-12 08:50:21
1057580,255,11-12 08:50:22
1018559,255,11-12 08:50:23
1140144,0,11-12 08:50:24
1119275,0,11-12 08:50:25
1123777,42,11-12 08:50:26
1114675,0,11-12 08:50:27
1005819,0,11-12 08:50:28
1129164,0,11-12 08:50:29
1121222,0,11-12 08:50:30
1132702,0,11-12 08:50:31
1111895,95,11-12 08:50:32
1107882,0,11-12 08:50:33
1120124,0,11-12 08:50:34
1124405,0,11-12 08:50:35
1130707,0,11-12 08:50:36
1120243,0,11-12 08:50:37
1126350,0,11-12 08:50:38
1122702,0,11-12 08:50:39
1126791,42,11-12 08:50:40
1133254,0,11-12 08:50:41
1114612,95,11-12 08:50:42
1132354,0,11-12 08:50:43
1123034,0,11-12 08:50:44
1140318,0,11-12 08:50:45
1131116,0,11-12 08:50:46
1121562,0,11-12 08:50:47
1115141,0,11-12 08:50:48
1125165,0,11-12 08:50:49
1128294,0,11-12 08:50:50
1123933,0,11-12 08:50:51
