"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain22-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","10 Dec 2017 00:37:31 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,10-12 00:37:31
95,95,10-12 00:37:32
0,0,10-12 00:37:33
0,0,10-12 00:37:34
0,0,10-12 00:37:35
0,0,10-12 00:37:36
0,0,10-12 00:37:37
0,0,10-12 00:37:38
0,0,10-12 00:37:39
0,0,10-12 00:37:40
0,0,10-12 00:37:41
9249298,95,10-12 00:37:42
11438905,0,10-12 00:37:43
10664482,247,10-12 00:37:44
9040004,510,10-12 00:37:45
11657895,765,10-12 00:37:46
8093274,510,10-12 00:37:47
11542693,0,10-12 00:37:48
12139036,0,10-12 00:37:49
10508400,0,10-12 00:37:50
11442250,765,10-12 00:37:51
11565676,0,10-12 00:37:52
6526275,765,10-12 00:37:53
11707214,0,10-12 00:37:54
11885450,0,10-12 00:37:55
11305838,0,10-12 00:37:56
11604322,510,10-12 00:37:57
12245588,255,10-12 00:37:58
6978813,765,10-12 00:37:59
11616102,0,10-12 00:38:00
11755461,42,10-12 00:38:01
11004479,956,10-12 00:38:02
11666013,0,10-12 00:38:03
11150223,255,10-12 00:38:04
6608482,255,10-12 00:38:05
10912373,0,10-12 00:38:06
10177160,0,10-12 00:38:07
11442105,0,10-12 00:38:08
11332926,239,10-12 00:38:09
11874425,1275,10-12 00:38:10
9405003,255,10-12 00:38:11
11460550,0,10-12 00:38:12
11665092,0,10-12 00:38:13
11365056,0,10-12 00:38:14
10152127,289,10-12 00:38:15
11879121,510,10-12 00:38:16
9395794,765,10-12 00:38:17
10601852,0,10-12 00:38:18
11605363,0,10-12 00:38:19
11452539,0,10-12 00:38:20
10712607,0,10-12 00:38:21
11854806,510,10-12 00:38:22
9711984,1020,10-12 00:38:23
9589133,0,10-12 00:38:24
11948158,0,10-12 00:38:25
11984390,0,10-12 00:38:26
11146891,247,10-12 00:38:27
11797242,255,10-12 00:38:28
9485192,1020,10-12 00:38:29
9464283,0,10-12 00:38:30
12096253,0,10-12 00:38:31
12057238,0,10-12 00:38:32
11131647,717,10-12 00:38:33
11810657,510,10-12 00:38:34
9390928,255,10-12 00:38:35
10550253,0,10-12 00:38:36
11693936,0,10-12 00:38:37
11791482,0,10-12 00:38:38
10974420,0,10-12 00:38:39
12347592,255,10-12 00:38:40
8593323,1275,10-12 00:38:41
10917400,0,10-12 00:38:42
11626288,0,10-12 00:38:43
11813113,0,10-12 00:38:44
11173771,510,10-12 00:38:45
11574971,765,10-12 00:38:46
8538305,297,10-12 00:38:47
