"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain32-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 20:32:35 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 20:32:35
0,0,27-07 20:32:36
0,0,27-07 20:32:37
0,0,27-07 20:32:38
0,0,27-07 20:32:39
0,0,27-07 20:32:40
95,95,27-07 20:32:41
0,0,27-07 20:32:42
0,0,27-07 20:32:43
0,0,27-07 20:32:44
136222,4838,27-07 20:32:45
1352960,35838,27-07 20:32:46
1352960,36258,27-07 20:32:47
1352960,35508,27-07 20:32:48
1352960,36126,27-07 20:32:49
1352960,35772,27-07 20:32:50
1353055,36155,27-07 20:32:51
1352960,35574,27-07 20:32:52
1322368,35640,27-07 20:32:53
1352960,36192,27-07 20:32:54
1353002,36288,27-07 20:32:55
1352366,34806,27-07 20:32:56
1384226,36910,27-07 20:32:57
1352960,36312,27-07 20:32:58
1352960,37290,27-07 20:32:59
1352234,33936,27-07 20:33:00
1352395,33689,27-07 20:33:01
1352960,36366,27-07 20:33:02
1352894,36246,27-07 20:33:03
1352630,34848,27-07 20:33:04
1352960,37128,27-07 20:33:05
1352960,37590,27-07 20:33:06
1350782,28854,27-07 20:33:07
1352960,35244,27-07 20:33:08
1352300,35046,27-07 20:33:09
1352960,36696,27-07 20:33:10
1353055,36869,27-07 20:33:11
1352894,35442,27-07 20:33:12
1352234,34056,27-07 20:33:13
1352960,38424,27-07 20:33:14
1352960,36390,27-07 20:33:15
1352960,37170,27-07 20:33:16
1352960,37752,27-07 20:33:17
1352960,37752,27-07 20:33:18
1352960,36048,27-07 20:33:19
1352960,39282,27-07 20:33:20
1353055,39035,27-07 20:33:21
1352960,37050,27-07 20:33:22
1352960,39348,27-07 20:33:23
1352960,35772,27-07 20:33:24
1353002,35616,27-07 20:33:25
1352960,36510,27-07 20:33:26
1352960,36126,27-07 20:33:27
1352960,35994,27-07 20:33:28
1352960,38490,27-07 20:33:29
1352960,35850,27-07 20:33:30
1352960,35640,27-07 20:33:31
1353097,36683,27-07 20:33:32
1352960,35574,27-07 20:33:33
1352960,35982,27-07 20:33:34
1352960,36258,27-07 20:33:35
1352828,35652,27-07 20:33:36
1352960,36324,27-07 20:33:37
1352960,36258,27-07 20:33:38
1352960,36666,27-07 20:33:39
1352960,36336,27-07 20:33:40
1352960,35904,27-07 20:33:41
1353055,35945,27-07 20:33:42
1352960,35982,27-07 20:33:43
1352960,35574,27-07 20:33:44
1352960,36204,27-07 20:33:45
1352960,36732,27-07 20:33:46
1352960,35640,27-07 20:33:47
1352960,36192,27-07 20:33:48
1352960,36918,27-07 20:33:49
1352960,36708,27-07 20:33:50
1352960,35838,27-07 20:33:51
1353055,35669,27-07 20:33:52
1353978,36372,27-07 20:33:53
1353002,36144,27-07 20:33:54
1352960,35784,27-07 20:33:55
1352960,35784,27-07 20:33:56
1352960,36246,27-07 20:33:57
1352960,36378,27-07 20:33:58
1352960,35454,27-07 20:33:59
1352960,35850,27-07 20:34:00
1352960,35904,27-07 20:34:01
1353055,35603,27-07 20:34:02
1352960,36906,27-07 20:34:03
1352960,36840,27-07 20:34:04
1352960,36762,27-07 20:34:05
1352960,37764,27-07 20:34:06
1352960,35706,27-07 20:34:07
1352960,35178,27-07 20:34:08
1352960,36180,27-07 20:34:09
1352894,35652,27-07 20:34:10
