"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain39-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 20:32:36 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 20:32:36
0,0,27-07 20:32:37
0,0,27-07 20:32:38
0,0,27-07 20:32:39
0,0,27-07 20:32:40
0,0,27-07 20:32:41
0,0,27-07 20:32:42
0,0,27-07 20:32:43
0,0,27-07 20:32:44
0,0,27-07 20:32:45
95,95,27-07 20:32:46
0,0,27-07 20:32:47
0,0,27-07 20:32:48
0,0,27-07 20:32:49
947998,29798,27-07 20:32:50
1326844,36894,27-07 20:32:51
1352960,37116,27-07 20:32:52
1352102,37116,27-07 20:32:53
1352960,37380,27-07 20:32:54
1352960,36246,27-07 20:32:55
1353055,35879,27-07 20:32:56
1352894,35124,27-07 20:32:57
1352960,35520,27-07 20:32:58
1352960,35532,27-07 20:32:59
1354226,35886,27-07 20:33:00
1352960,36048,27-07 20:33:01
1352894,34980,27-07 20:33:02
1352894,36048,27-07 20:33:03
1352168,33276,27-07 20:33:04
1352960,37050,27-07 20:33:05
1353097,36713,27-07 20:33:06
1352564,32802,27-07 20:33:07
1352168,33342,27-07 20:33:08
1352894,32670,27-07 20:33:09
1352300,33264,27-07 20:33:10
1352960,35640,27-07 20:33:11
1352894,39558,27-07 20:33:12
1352960,35376,27-07 20:33:13
1352960,36366,27-07 20:33:14
1352960,37038,27-07 20:33:15
1352395,32987,27-07 20:33:16
1352960,36972,27-07 20:33:17
1352960,37500,27-07 20:33:18
1352960,38568,27-07 20:33:19
1352960,35706,27-07 20:33:20
1352960,35310,27-07 20:33:21
1352960,36258,27-07 20:33:22
1352696,33816,27-07 20:33:23
1352960,35838,27-07 20:33:24
1352960,36312,27-07 20:33:25
1353055,35615,27-07 20:33:26
1352960,35256,27-07 20:33:27
1352960,35652,27-07 20:33:28
1352960,35904,27-07 20:33:29
1352960,35388,27-07 20:33:30
1352960,35706,27-07 20:33:31
1352894,34518,27-07 20:33:32
1352960,38130,27-07 20:33:33
1352960,37632,27-07 20:33:34
1352960,36978,27-07 20:33:35
1353097,36737,27-07 20:33:36
1352960,35058,27-07 20:33:37
1352960,36336,27-07 20:33:38
1352960,36456,27-07 20:33:39
1352894,35796,27-07 20:33:40
1352960,37236,27-07 20:33:41
1352960,35886,27-07 20:33:42
1352960,35268,27-07 20:33:43
1352960,35874,27-07 20:33:44
1352960,37554,27-07 20:33:45
1353055,35867,27-07 20:33:46
1352960,36246,27-07 20:33:47
1352960,36048,27-07 20:33:48
1352960,38820,27-07 20:33:49
1352960,39084,27-07 20:33:50
1353002,36486,27-07 20:33:51
1352960,35376,27-07 20:33:52
1352960,35718,27-07 20:33:53
1352960,35652,27-07 20:33:54
1352894,38766,27-07 20:33:55
1353055,38447,27-07 20:33:56
1352960,38040,27-07 20:33:57
1352960,35808,27-07 20:33:58
1352894,35676,27-07 20:33:59
1352498,32406,27-07 20:34:00
1352960,34650,27-07 20:34:01
1352960,36300,27-07 20:34:02
1352960,35508,27-07 20:34:03
1352828,34002,27-07 20:34:04
1352960,36654,27-07 20:34:05
1352960,39336,27-07 20:34:06
1353055,38489,27-07 20:34:07
1352960,36258,27-07 20:34:08
1352894,35322,27-07 20:34:09
1352894,34716,27-07 20:34:10
1352960,35862,27-07 20:34:11
1352894,34806,27-07 20:34:12
1352960,36258,27-07 20:34:13
1352564,35202,27-07 20:34:14
1352894,33828,27-07 20:34:15
1352894,35124,27-07 20:34:16
1353055,36473,27-07 20:34:17
