"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain44-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 20:32:38 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 20:32:38
0,0,27-07 20:32:39
0,0,27-07 20:32:40
0,0,27-07 20:32:41
0,0,27-07 20:32:42
95,95,27-07 20:32:43
0,0,27-07 20:32:44
0,0,27-07 20:32:45
0,0,27-07 20:32:46
0,0,27-07 20:32:47
542110,17312,27-07 20:32:48
1352960,36642,27-07 20:32:49
1335052,34038,27-07 20:32:50
1352960,37446,27-07 20:32:51
1352234,32868,27-07 20:32:52
1353055,39575,27-07 20:32:53
1352894,36642,27-07 20:32:54
1352894,34518,27-07 20:32:55
1351838,32364,27-07 20:32:56
1352960,36048,27-07 20:32:57
1352960,35784,27-07 20:32:58
1352960,35916,27-07 20:32:59
1352894,35808,27-07 20:33:00
1352828,35244,27-07 20:33:01
1352672,34266,27-07 20:33:02
1352960,41076,27-07 20:33:03
1353055,40854,27-07 20:33:04
1352960,37566,27-07 20:33:05
1352894,36480,27-07 20:33:06
1352960,36312,27-07 20:33:07
1352894,35334,27-07 20:33:08
1352960,35718,27-07 20:33:09
1352894,34464,27-07 20:33:10
1352960,35598,27-07 20:33:11
1352960,35520,27-07 20:33:12
1352960,36270,27-07 20:33:13
1353055,35058,27-07 20:33:14
1352960,36918,27-07 20:33:15
1352960,36690,27-07 20:33:16
1352960,37392,27-07 20:33:17
1352960,35706,27-07 20:33:18
1352960,38556,27-07 20:33:19
1364322,34518,27-07 20:33:20
1352960,38502,27-07 20:33:21
1352828,35376,27-07 20:33:22
1351970,30096,27-07 20:33:23
1352659,32418,27-07 20:33:24
1352960,36192,27-07 20:33:25
1352696,35538,27-07 20:33:26
1352960,35706,27-07 20:33:27
1352960,37764,27-07 20:33:28
1352960,35850,27-07 20:33:29
1352960,35310,27-07 20:33:30
1352894,34254,27-07 20:33:31
1352894,34914,27-07 20:33:32
1352696,32826,27-07 20:33:33
1353055,35640,27-07 20:33:34
1352960,35735,27-07 20:33:35
1352960,35718,27-07 20:33:36
1352960,36312,27-07 20:33:37
1352960,38148,27-07 20:33:38
1352960,37224,27-07 20:33:39
1353002,38598,27-07 20:33:40
1352960,39072,27-07 20:33:41
1352960,37764,27-07 20:33:42
1352960,37764,27-07 20:33:43
1353055,36234,27-07 20:33:44
1352960,36036,27-07 20:33:45
1352960,36683,27-07 20:33:46
1352960,39360,27-07 20:33:47
1352894,34254,27-07 20:33:48
1352696,35058,27-07 20:33:49
1352960,35718,27-07 20:33:50
1352960,39930,27-07 20:33:51
1353002,36222,27-07 20:33:52
1352960,35376,27-07 20:33:53
1352960,35994,27-07 20:33:54
1353055,35256,27-07 20:33:55
1352960,35153,27-07 20:33:56
1352894,35388,27-07 20:33:57
1352960,36060,27-07 20:33:58
1352960,37236,27-07 20:33:59
1352960,36852,27-07 20:34:00
1352960,37314,27-07 20:34:01
1352960,37950,27-07 20:34:02
1352960,35982,27-07 20:34:03
1353055,36600,27-07 20:34:04
1352828,34452,27-07 20:34:05
1352960,39467,27-07 20:34:06
1352960,40086,27-07 20:34:07
1352960,40482,27-07 20:34:08
1352894,36852,27-07 20:34:09
1352960,35376,27-07 20:34:10
1352960,35190,27-07 20:34:11
1352960,37620,27-07 20:34:12
1352894,34728,27-07 20:34:13
1352960,37236,27-07 20:34:14
1353055,36252,27-07 20:34:15
1352960,35928,27-07 20:34:16
1352828,33623,27-07 20:34:17
1352936,35628,27-07 20:34:18
1352960,37818,27-07 20:34:19
1352960,36216,27-07 20:34:20
1352960,35322,27-07 20:34:21
